,"tactile_static_data.left.std.clip(ret/60.0, -1, 1).max()",robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z
1525869542.19,1.0,0.321223917796,0.518339369227,0.154499998093,0.245599999428,-0.081900062561,-0.0139200001955,0.0127199999988,0.0083599999547,0.0540660153276,0.0359719261553,-0.000989383440222,-0.000827260650063,0.00458981576557,-0.00288265066995,0.000547508730614,-0.00167366326754
1525869542.29,1.0,0.300259147346,0.531349765263,0.156300001144,0.223800001144,-0.0565000534058,-0.014960000217,0.012159999907,0.00862000003457,0.0636503315562,0.0389162540318,3.10503133684e-06,-0.00581918827872,0.00667791228303,-0.00829227915724,2.48378983839e-05,-0.00648959687582
1525869542.39,1.0,0.287060170871,0.518759130558,0.135700006485,0.213800001144,-0.0653000259399,-0.0149200001359,0.0106200000644,0.00911999985576,0.0634154032462,0.039022583925,-0.00333983169663,-0.00865808673736,0.00307614883728,-0.00669478064835,0.00614401219884,-0.0133045285924
1525869542.49,1.0,0.291635940055,0.515947723121,0.111500005722,0.228600001335,-0.0590999984741,-0.0148400002718,0.0100400000811,0.0097199998796,0.0536226779339,0.0328744476106,-0.00873315025196,-0.0100709977028,-0.000339168314628,-0.00809469718355,0.0169677980306,-0.0121142963573
1525869542.59,1.0,0.257972443639,0.503373779014,0.0860999965668,0.204800000191,-0.0260999679565,-0.0149800002575,0.00892000004649,0.00987999990582,0.04209855847,0.0302976330243,-0.00394719893039,-0.0115184141431,0.00175010109522,-0.011880083344,0.00895059680724,-0.00346990805562
1525869542.69,1.0,0.274810015274,0.515637128294,0.0522999858856,0.241600003242,-0.0594999313354,-0.0154600000381,0.00910000011325,0.00995999991894,0.0348016043715,0.0234824132639,-0.000783705242318,-0.00847858375624,0.00319080768874,-0.00997249520294,0.00248480232193,0.00169738637618
1525869542.79,1.0,0.287598790678,0.502370510796,0.0236999797821,0.265399999619,-0.0710999679565,-0.0149000000954,0.00902000010014,0.00979999989271,0.0335152169413,0.0226769672541,-0.00116654369665,-0.00780683219235,0.00357303338152,-0.0067384141634,0.00394139811559,-0.000113246557158
1525869542.89,1.0,0.288993910139,0.491348868908,0.0146999835968,0.275399999619,-0.0646999740601,-0.0147000002861,0.00934000000358,0.00906000003219,0.0322648935777,0.0208636585698,0.000537528962821,-0.000265204787925,0.00415362069247,-0.00412819895727,-8.30347336703e-05,0.00778609268519
1525869542.99,1.0,0.286025860351,0.492680444384,0.0210999965668,0.274600000381,-0.0446999740601,-0.0149200001359,0.00937999993563,0.0087800000608,0.0311198926448,0.018474146445,0.00211953035789,0.00120651550995,0.00516376728843,-0.00126781632764,-0.00221254201934,0.00699216620911
1525869543.09,1.0,0.305366104755,0.501013351741,0.00210000038147,0.290399999619,-0.0513000106812,-0.0154199999571,0.0095000000298,0.00848000004888,0.0303591536343,0.0141353057142,0.00228713228459,-0.000398223462085,0.00646601900713,-0.00260662577133,-0.00327163361339,0.00214623207587
