,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0
1528855956.01,-0.049500007629394514,-0.14409999907016754,0.0009999465942382808,0.004180000051856042,0.004460000023245812,0.0014800000027753414
1528855956.03,-0.013500013351440406,-0.14909999907016755,-0.0034000396728515628,0.004240000024437904,0.00465999998152256,0.001859999988228083
1528855956.05,0.01669999122619631,-0.15449999898672107,-0.006000022888183594,0.004240000024437905,0.0047599999606609345,0.0019399999827146531
1528855956.07,0.03249999046325686,-0.1552999994158745,-0.007800025939941407,0.003980000093579293,0.00479999989271164,0.0020600000023841855
1528855956.09,0.05769999504089358,-0.15549999922513963,-0.018600006103515625,0.003720000088214874,0.005119999945163727,0.002199999988079071
1528855956.11,0.02990000724792483,-0.09830000132322313,-0.028600006103515624,0.0036600000411272046,0.00513999991118908,0.0013399999961256981
1528855956.13,0.0177000141143799,-0.0773000004887581,-0.030800018310546875,0.003600000068545341,0.004939999952912331,0.0010800000093877315
1528855956.15,-0.011499986648559554,-0.0368999981880188,-0.02700000762939453,0.00352000005543232,0.0048999999463558205,0.0007200000225566328
1528855956.17,-0.03669999122619627,-0.027699998617172244,-0.03400001525878906,0.0036800000071525577,0.0049599999934434895,0.0004200000106357038
1528855956.19,-0.07909999847412108,-0.010899998545646668,-0.03800003051757813,0.0037599999457597734,0.005000000000000001,-3.999999258667231e-05
1528855956.21,-0.08850000381469725,-0.05209999620914459,-0.03220005035400391,0.0037199999392032628,0.005080000013113022,0.000319999996572733
1528855956.23,-0.11190000534057615,-0.09309999644756317,-0.025600051879882815,0.003499999940395355,0.0049599999934434895,0.0007600000128149987
1528855956.25,-0.10150000572204589,-0.1282999986410141,-0.02860004425048828,0.0032999999448657035,0.004840000048279763,0.0011600000062026083
1528855956.27,-0.07210000038146971,-0.11929999768733979,-0.018800048828125002,0.003259999938309193,0.004680000022053718,0.0006800000020302832
1528855956.29,-0.03690000534057615,-0.10529999673366547,-0.005400047302246094,0.003220000006258488,0.004579999968409539,0.0003000000165775418
1528855956.31,-0.0021000099182128767,-0.10269999682903291,0.008799972534179688,0.0033200000599026684,0.00431999996304512,0.0005000000260770319
