,"tactile_static_data.left.std.clip(ret/60.0, -5, 5)","tactile_static_data.right.std.clip(ret/60.0, -5, 5)",robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z,pose.position.x,pose.position.y,pose.position.z
1527300355.99,5.0,5.0,3.307069141244,0.11683060660230062,0.669399995803833,0.3348000001907349,3.2193999099731445,0.0013400000520050527,0.0018000000528991223,-0.003999999985098839,0.027052740152795088,0.024686676181906893,-0.0015691532919070396,0.0010502824547028386,-0.00030658406649604813,-0.00468060817148013,-0.0003064806156973345,0.015222267777031158,0.6040127789180052,-0.1778427823872865,0.06211985422160093
1527300356.09,5.0,5.0,3.245637931434276,0.13089838434481998,0.6697999954223633,0.3696000051498413,3.1527999496459964,0.002040000073611736,0.0022800000570714473,-0.003999999985098839,0.025511701559055747,0.02226329105389804,-0.003005160597873829,0.0002566509999354048,-0.0019547346078550303,-0.001205537549077975,0.002325227002645827,0.008598023810617049,0.6040659322900753,-0.17781249240506375,0.06216321663039329
1527300356.19,5.0,5.0,3.235428728611407,0.1403500526141723,0.692799997329712,0.38660000801086425,3.1361999893188477,0.0022800000570714473,0.0023600000329315664,-0.004320000037550926,0.024932855256859583,0.022378375924858498,-0.003907209663995724,-0.0027338555077249718,-0.003653707815475048,0.0012220501918858298,0.0054545520209449356,-0.0018946416844309204,0.6040025443310676,-0.1777713120288161,0.062195252165160364
1527300356.29,5.0,5.0,3.176569496573283,0.14924807330248765,0.6597999954223635,0.33760000467300416,3.0872000122070316,0.0029000000655651096,0.0028400000557303427,-0.004219999983906746,0.02775674555945466,0.02582694637036383,-0.00681338836157917,-0.003631161413628358,-0.0044952957739032556,-0.005451121049040246,0.008483868867831848,0.0022738011694546376,0.6039007391557267,-0.17774305038465177,0.06215089641564476
1527300356.39,5.0,5.0,3.144855220008936,0.16096463692381158,0.6615999984741212,0.31840000391006473,3.056000022888184,0.0030400000512599947,0.00294000007212162,-0.004679999947547912,0.0224537859557855,0.02122723782100693,-0.0021172985067418573,-0.0012386864712538744,-0.0026742352856416697,1.2034289091301612e-06,0.002270554208575812,0.0006025279156540618,0.604012374738297,-0.17778307122947443,0.0621848601037288
1527300356.49,5.0,5.0,3.165128672848386,0.15036772056795478,0.6572000026702881,0.26660000085830693,3.082400054931641,0.0027000000141561035,0.002760000042617321,-0.004419999942183494,0.033069853155427154,0.02710849076170684,0.0015836460611010769,-0.00048738881294323736,8.269801892831858e-05,0.0010363406439896743,-0.0031011486104639816,-0.0028572115360248414,0.6038919454256123,-0.17781742998887567,0.062067754417005676
1527300356.59,5.0,5.0,3.2149630765951493,0.13744832826562695,0.6653999996185304,0.2275999999046326,3.135800018310547,0.0022399999760091306,0.002360000014305115,-0.004340000003576279,0.043529727511069725,0.03224022049864303,0.007180760599834818,0.0007126093838812256,0.0024863859017897616,0.003125286542827122,-0.009623482810837391,-0.004545336774987607,0.6041224431803195,-0.17778992649455186,0.06214704481982163
1527300356.69,5.0,5.0,3.205432301336328,0.13494807789928429,0.6580000019073486,0.20939999818801883,3.129199981689453,0.0021999999694526195,0.0024800000339746477,-0.004179999977350236,0.048700961295982496,0.03207037543810222,0.004074101683560031,0.003404223230494605,0.0020897570242653283,0.001941560439558499,-0.0051800470612901155,0.0011502389196115224,0.604430877675965,-0.1778119608583691,0.0622883975969791
1527300356.79,5.0,5.0,3.2631028698338196,0.12228615008530094,0.7010000038146973,0.18459999918937683,3.1797999954223637,0.0018399999476969241,0.0021200000122189523,-0.003980000019073487,0.050794048815024494,0.031577026812799905,0.009682437942964233,0.006057454509279034,0.004344811632238585,0.006648670233549585,-0.011689220701830585,-0.003837369321970544,0.6046846151914697,-0.17767107982241015,0.06245951702254719
1527300356.89,5.0,5.0,3.2812752108476744,0.12493850659274873,0.6934000015258789,0.18640000224113468,3.200200004577637,0.0018799999542534352,0.0021800000220537187,-0.004060000032186509,0.05060274387212738,0.02935793394448868,0.009601180201514754,0.0014191185037770227,0.0038194314184049278,0.0037341849621030767,-0.012366556657784786,-0.01093625669809181,0.6047981675676695,-0.17778401279796588,0.06252332544617209
