,robotiq_force_sensor.wrench.force.norm,robotiq_force_sensor.wrench.torque.norm,baxter_enpoint_pose.twist.linear.norm,baxter_enpoint_pose.twist.angular.norm,tactile_static_data.left.std,tactile_static_data.right.std
1526715968.26,4.621186468198513,0.19274088038596573,0.009949111842769262,0.022796600084324103,23.21074356172345,15.124496200013409
1526715968.31,4.642608954026919,0.18987591101646192,0.008610394203602552,0.021900802999431975,22.406934025230424,14.070314290550888
1526715968.36,4.68849032970045,0.184457429138009,0.010351079302630092,0.027232471828448672,20.037808191871534,13.11938240687715
1526715968.41,4.779475173715435,0.1779313482025255,0.009325858925057898,0.027251097651067428,19.479853455401354,12.576715696279237
1526715968.46,4.617780006515215,0.1756794935442786,0.008491821800301882,0.02448111770774705,20.601461749027894,12.261740529082587
1526715968.51,4.538739822003815,0.1775054898174285,0.008622921671933412,0.022165675931675077,21.15159467927347,12.406143718273595
1526715968.56,4.518905705440636,0.17988889876943978,0.009465500226624613,0.02225855585721337,22.684575820198237,13.683259118975206
1526715968.61,4.57426785748289,0.1841350394709512,0.007939686100015721,0.01881465452716926,23.704922311018777,14.204454848512441
1526715968.66,4.439891537641014,0.1867448112753276,0.008139969782721884,0.018596707067741983,24.089380982132692,14.715077340825832
1526715968.71,4.452163186424074,0.189014973598277,0.012333430633487815,0.02504469188921719,22.01479792775732,15.121265767078164
1526715968.76,4.583725534129295,0.18695278835889903,0.013277532172147935,0.02743460189105764,21.380439180495166,16.205484031720953
1526715968.81,4.602514600857747,0.18532505117056702,0.014045822723590801,0.031246532065202004,20.4240743048274,15.991707383818994
1526715968.86,4.572670863386951,0.1883219507837185,0.014668616871401152,0.03224065940218113,20.25745520493894,15.919556883408125
1526715968.91,4.384225005734403,0.19021471000480009,0.017644155059300132,0.03491224341076222,20.16446498170932,15.76620529278065
1526715968.96,4.155654271226622,0.19092171779394554,0.01438180765680403,0.026938604591765843,20.378402307442016,15.441627896095282
1526715969.01,3.9961297961535243,0.19248614536614347,0.0123559057422763,0.023034296242656647,21.560300237977614,14.6801490344866
1526715969.06,3.871188231590253,0.19297173066694934,0.010981710410378182,0.02010702018357721,22.82111130699335,14.464372311296946
1526715969.11,3.6584272021345,0.1905697450091161,0.012090046366648923,0.01999469567966823,24.19503688575439,14.44602775385239
1526715969.16,3.4957933317062726,0.1861295684738234,0.01202118668466386,0.017527832026177623,27.155838379813066,14.91707224756073
1526715969.21,3.411382124652165,0.18056772967832535,0.014897812965193604,0.025725561576655835,29.34100438076039,16.50792517442343
1526715969.26,3.2282385693891302,0.17746600066411455,0.016692543478599282,0.028676457032057248,29.25867377758138,17.280755618129685
1526715969.31,3.1190946850629526,0.1784794318491375,0.01645849184766268,0.027831702107351988,28.65308781753525,18.32907826263894
1526715969.36,3.1177422914662882,0.17581232242119035,0.01401625391295393,0.023962442776887492,27.00441143850717,19.42959680692993
1526715969.41,3.23721099181914,0.17624134677999262,0.012749884264954088,0.02304988329339417,24.956633482233553,19.765617255645278
1526715969.46,3.094711934433,0.17848613130324786,0.00964598694474986,0.017259397484081375,22.31158823517198,19.47945537609705
1526715969.51,3.3329027882107716,0.18387233764720348,0.009559364439583133,0.015714743362507905,21.782634486686298,19.76561000109126
1526715969.56,3.4638126727906444,0.18570065828898485,0.011864628608276653,0.016954956381791914,21.341617498138312,19.443729642350952
1526715969.61,3.696591181616003,0.18910940256361894,0.014482442396724964,0.019745866953620992,22.565271296327023,19.232014659796334
1526715969.66,3.8236187440424456,0.19401489319621734,0.016183643017705175,0.021883535856980822,22.577475505334608,19.405301538518398
1526715969.71,4.159265313014636,0.1953735603684012,0.01723499526191953,0.023212391004477872,24.014802076730334,19.488827674072617
1526715969.76,4.115858552898813,0.1918606228367066,0.016840958200396,0.024661244913753915,24.045434739451036,18.968817272587945
1526715969.81,4.126630425844262,0.1903848043982153,0.013669376126773498,0.02247682006068268,23.969542494069554,18.268055965841953
1526715969.86,3.985209050235807,0.18997740438281233,0.011065616932426733,0.021948241187352415,22.074698248410055,17.237736228426826
1526715969.91,4.143652436228716,0.18793728789665146,0.009720024528280583,0.02099234258458705,21.21665369503258,16.423048495820634
1526715969.96,4.168178563913365,0.18844747795020464,0.011965272671860332,0.02260674386072655,20.83747371351269,15.129243077838508
1526715970.01,4.031267333403464,0.1956098809398823,0.01061413457363999,0.01895183366333347,20.816119636583615,14.238250453700006
1526715970.06,4.147452470039469,0.2038314926792035,0.01386843245657712,0.022004912990920188,20.34520132974057,14.137546374765058
1526715970.11,4.319751684712622,0.20813273537534535,0.015955124653800563,0.02270786305023363,21.232171815893786,14.459392361971537
1526715970.16,4.196939648366986,0.2118542889057552,0.01584048953011409,0.02494307401926671,21.59312750740392,14.934437314070921
1526715970.21,3.954096203634403,0.2173236436337748,0.014509066776769384,0.08065194257067794,20.95779656234478,15.23985283454095
1526715970.26,4.060962631601252,0.22427336867322986,0.01651392936947688,0.15602691122486287,20.894448168624397,17.42958618803061
1526715970.31,4.041645190006459,0.21199339064331416,0.028141253299125684,0.20421017008458064,20.639270352267047,17.544495118422713
1526715970.36,3.9682218468020443,0.20049556510630856,0.03796305798706918,0.2397940100746918,20.027253273144595,17.36245886787109
1526715970.41,3.8070410833051573,0.19089683454933956,0.050627295807895295,0.27513204893136384,20.14571042402315,17.139427610393447
