,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0
1527169725.92,-0.06779998302459714,0.027099997997284006,-0.18830005645751954,0.0021999999461695553,0.007340000048279762,-0.004500000029802323
1527169725.94,-0.06699998378753659,0.011299998760223463,-0.24130008697509767,0.0027799999341368677,0.007680000066757202,-0.004299999997019768
1527169725.96,-0.05839998722076412,-0.011299998760223319,-0.26070003509521483,0.002959999963641167,0.007880000174045564,-0.003980000019073487
1527169725.98,-0.032799992561340294,-0.011699998378753589,-0.24030002593994143,0.002839999981224537,0.007860000133514405,-0.004079999998211861
1527169726.0,0.015800004005432165,-0.009700000286102222,-0.2321000289916992,0.00273999996483326,0.0076800002157688145,-0.004680000022053719
1527169726.02,0.06340000629425052,-0.023500001430511407,-0.23390003204345702,0.0025800000131130218,0.007520000189542771,-0.0046999999880790715
1527169726.04,0.08900002002716069,-0.039900000095367365,-0.23810001373291015,0.0025200000405311584,0.007500000149011613,-0.004780000001192093
1527169726.06,0.10220001697540287,-0.0550999999046325,-0.2523000717163086,0.0027200000360608103,0.007560000121593476,-0.004640000015497208
1527169726.08,0.10760001659393315,-0.08450000047683709,-0.27750003814697266,0.0028800000250339512,0.007780000120401383,-0.00414000004529953
1527169726.1,0.07740001201629643,-0.11129999876022333,-0.2890999984741211,0.0030000000447034836,0.007920000106096269,-0.0036000000312924386
1527169726.12,0.027400012016296424,-0.15069999933242792,-0.27809993743896483,0.002920000031590462,0.007960000038146973,-0.002760000042617321
1527169726.14,0.02160000324249271,-0.15370000123977656,-0.23529994964599613,0.0026000000163912775,0.00770000010728836,-0.0019800000265240672
1527169726.16,0.015000004768371617,-0.14410000085830682,-0.18429988861083985,0.0020800000056624417,0.007400000095367431,-0.0017399999871850014
1527169726.18,0.002000002861022982,-0.1356999993324279,-0.13209995269775393,0.0015200000070035456,0.006880000084638596,-0.001759999990463257
1527169726.2,0.0032000112533569656,-0.12950000047683707,-0.07869998931884765,0.0010400000028312206,0.006500000059604646,-0.0016999999806284907
1527169726.22,0.01800000667572025,-0.11450000047683709,-0.03229999542236328,0.0006400000024586916,0.006060000061988831,-0.0018999999761581423
1527169726.24,-0.010199990272521938,-0.102299997806549,-0.019500007629394533,0.00035999999847263097,0.0059600000083446505,-0.0023799999803304672
1527169726.26,-0.0387999868392944,-0.09129999876022332,-0.01870006561279297,0.00038000000175088646,0.005740000009536743,-0.002719999998807907
1527169726.28,-0.04039998531341549,-0.07529999971389764,-0.03150005340576172,0.0005400000093504786,0.005840000063180923,-0.002839999981224537
1527169726.3,-0.04259998798370358,-0.06910000085830681,-0.02770000457763672,0.0007200000016018748,0.0059000000357627876,-0.003220000006258488
1527169726.32,-0.04259998798370358,-0.050499999523162774,-0.04470005035400391,0.0008799999998882413,0.0061600001156330115,-0.003940000012516976
1527169726.34,-0.03919999599456784,-0.03410000085830682,-0.09150005340576173,0.0013800000026822092,0.006700000166893006,-0.004640000090003014
1527169726.36,-0.03959999561309811,-0.04470000028610223,-0.1290999984741211,0.0018999999761581423,0.006840000152587891,-0.004880000054836273
1527169726.38,-0.01359999179840085,-0.04129999876022332,-0.12309993743896486,0.002359999939799309,0.006440000087022782,-0.005520000085234642
1527169726.4,-0.01399999141693112,-0.05269999742507928,-0.11849994659423829,0.00247999994084239,0.006420000120997429,-0.005500000044703484
1527169726.42,-0.005399985313415492,-0.06189999818801874,-0.0958999252319336,0.0026999999396502975,0.006320000067353249,-0.005280000045895576
1527169726.44,0.020000023841857943,-0.07709999799728387,-0.04169994354248047,0.0022599999397061765,0.005659999996423722,-0.004619999974966049
1527169726.46,0.03500002384185795,-0.08449999570846552,0.01710002899169922,0.0015999999619089066,0.005599999949336052,-0.004399999976158142
1527169726.48,0.01860002040863041,-0.09309999704360956,0.037700004577636725,0.0009599999967031183,0.005919999927282334,-0.0044999999552965166
1527169726.5,0.01720001697540287,-0.077299997806549,0.0435000228881836,0.0006800000043585897,0.005979999899864197,-0.00465999998152256
1527169726.52,0.00440001010894779,-0.058099997043609554,0.04810001373291016,0.00028000000398606064,0.005779999941587448,-0.004719999954104424
1527169726.54,-0.0043999910354613914,-0.04589999914169305,0.05150005340576172,0.00032000000355765225,0.005939999967813492,-0.004959999918937683
1527169726.56,-0.02559998989105221,-0.037900002002715996,0.04650005340576172,0.00034000000683590773,0.005939999967813493,-0.004879999980330468
1527169726.58,-0.053399987220764125,-0.021100003719329765,0.04810001373291016,0.0003400000068359077,0.005860000029206276,-0.004579999968409539
1527169726.6,-0.055599989891052214,-0.028300001621246268,0.05169994354248047,0.0004999999981373549,0.0057600000500679024,-0.004439999982714654
1527169726.62,-0.04339998722076412,-0.062900002002716,0.05289997100830078,0.0006000000052154064,0.005860000029206277,-0.004240000024437905
1527169726.64,-0.054999995231628386,-0.10069999933242792,0.058299980163574225,0.0005400000046938657,0.005839999988675119,-0.003840000070631504
1527169726.66,-0.02619999408721921,-0.10649999856948847,0.06229999542236329,0.0005600000079721213,0.006000000089406967,-0.0038800000026822093
1527169726.68,0.006400008201599158,-0.12949999570846552,0.06170001983642579,0.0006400000117719174,0.006260000020265579,-0.0037200000509619714
1527169726.7,0.02160001277923588,-0.14129999876022334,0.05950008392333985,0.0007800000347197056,0.006539999991655349,-0.0038800000026822093
1527169726.72,0.0218000173568726,-0.14649999856948845,0.06330005645751953,0.0007600000314414501,0.006539999991655349,-0.004019999988377094
1527169726.74,0.030600018501281776,-0.1433000016212463,0.059700050354003914,0.0010000000335276126,0.006600000038743019,-0.0044999999552965166
1527169726.76,0.04060001850128178,-0.13589999914169304,0.053300056457519535,0.0010800000280141832,0.0066199999302625654,-0.004799999967217446
1527169726.78,0.04800001621246342,-0.13210000276565545,0.008900032043457034,0.001440000031143427,0.0067599999159574506,-0.004919999912381172
1527169726.8,0.057000012397766156,-0.12810000181198114,-0.04609996795654297,0.0017200000025331976,0.006960000023245812,-0.004999999925494194
1527169726.82,0.058600010871887244,-0.09750000238418571,-0.09309993743896484,0.0022200000286102294,0.007199999988079071,-0.005219999924302101
1527169726.84,0.06960001468658451,-0.07370000123977653,-0.12049991607666016,0.002340000011026859,0.007419999986886978,-0.005319999977946282
1527169726.86,0.04560000896453861,-0.07590000391006463,-0.16309993743896486,0.002540000006556511,0.007500000000000001,-0.004980000033974648
1527169726.88,0.032800011634826695,-0.06870000123977654,-0.16329990386962892,0.0023799999803304672,0.0075,-0.00444000005722046
1527169726.9,0.0018000173568725928,-0.08149999856948846,-0.16029994964599611,0.0021599999815225604,0.007319999933242797,-0.0039600000530481344
1527169726.92,-0.023199982643127406,-0.14029999732971185,-0.16569995880126956,0.0023999999463558195,0.007119999974966048,-0.0033200000599026684
1527169726.94,-0.0563999795913696,-0.1676999950408935,-0.20749996185302735,0.0027199999988079073,0.007239999920129776,-0.0032200000062584883
1527169726.96,-0.06219997882843015,-0.1820999956130981,-0.22809993743896487,0.002919999994337559,0.007479999959468841,-0.0037599999830126764
1527169726.98,-0.08679997920989987,-0.15769999980926505,-0.24129993438720707,0.0031599999964237215,0.007580000013113023,-0.004279999993741512
1527169727.0,-0.08819998264312741,-0.1373000001907348,-0.24809993743896486,0.0033200000226497653,0.007699999958276749,-0.004379999972879887
1527169727.02,-0.08199998378753659,-0.09490000009536737,-0.2566999435424805,0.0029800000414252283,0.007879999876022338,-0.004739999994635582
1527169727.04,-0.08159998416900632,-0.07250000238418572,-0.24189998626708986,0.0028600000217556955,0.00787999987602234,-0.004500000029802323
1527169727.06,-0.08599997997283933,-0.04249999761581414,-0.2240999984741211,0.002760000042617321,0.007739999890327454,-0.004299999997019768
1527169727.08,-0.08079998493194576,-0.06849999666213982,-0.22049999237060547,0.0028000000864267347,0.0077599999308586125,-0.004219999983906746
1527169727.1,-0.0937999868392944,-0.06829999685287469,-0.21829998016357424,0.0030400000885128977,0.007979999929666519,-0.004640000015497208
1527169727.12,-0.11199998378753659,-0.06309999704360955,-0.23029994964599612,0.0032400000840425492,0.008260000050067901,-0.004780000001192094
1527169727.14,-0.09899999141693111,-0.08689999818801873,-0.237299919128418,0.0033800000697374343,0.008240000158548356,-0.004479999989271164
1527169727.16,-0.0745999956130981,-0.13450000047683708,-0.24149990081787112,0.0037200000882148744,0.00810000017285347,-0.0034800000092945994
1527169727.18,-0.056399989128112754,-0.1732999992370605,-0.242299919128418,0.0034200000762939454,0.00790000006556511,-0.0027200000151060525
1527169727.2,-0.0237999868392944,-0.19249999999999992,-0.20389987945556645,0.0029800000786781317,0.007480000108480454,-0.0018200000165961682
1527169727.22,0.02200001239776615,-0.2063000011444091,-0.1478998947143555,0.0024400000646710397,0.007180000096559525,-0.001080000007059425
1527169727.24,0.04760002613067631,-0.1905000019073486,-0.10629993438720703,0.00198000006377697,0.007020000070333481,-0.001460000032093376
1527169727.26,0.01620003223419193,-0.161100001335144,-0.07309993743896485,0.001340000033378601,0.00684000000357628,-0.0020800000615417958
1527169727.28,-0.020599970817565892,-0.10529999971389764,-0.035499916076660164,0.0012400000169873239,0.006600000038743019,-0.002800000049173832
1527169727.3,-0.034599967002868624,-0.07490000009536736,-0.05209995269775391,0.0013399999961256983,0.0067600000649690635,-0.0037200000137090684
1527169727.32,-0.0699999666213989,-0.04210000276565546,-0.09569995880126952,0.0016400000080466273,0.0068200000375509265,-0.0049599999934434895
1527169727.34,-0.0973999738693237,-0.024500000476837088,-0.13749996185302735,0.0021000000089406966,0.007100000008940697,-0.005179999992251397
1527169727.36,-0.10939998149871824,-0.025500004291534355,-0.17890003204345703,0.002660000026226044,0.007519999966025353,-0.005079999975860118
1527169727.38,-0.1085999822616577,-0.0019000077247618911,-0.2193000411987305,0.00306000005453825,0.007979999929666519,-0.005379999987781048
1527169727.4,-0.12059998035430906,0.0016999936103821525,-0.21430004119873047,0.002760000061243772,0.007859999984502793,-0.004300000024959445
1527169727.42,-0.13059998035430906,-0.0066999983787535905,-0.1779000473022461,0.0025000000558793546,0.007599999979138375,-0.0031600000616163015
1527169727.44,-0.13059998035430906,-0.00990000009536736,-0.17250003814697265,0.0022600000537931924,0.007480000033974648,-0.002520000031217933
1527169727.46,-0.10339997768402097,0.02670000314712532,-0.17609996795654298,0.002140000034123659,0.007400000169873238,-0.0026000000070780516
1527169727.48,-0.08439998149871823,0.02150000810623176,-0.17049999237060548,0.002000000011175871,0.007220000252127648,-0.0020000000204890966
1527169727.5,-0.07539998531341549,0.03750000238418586,-0.191099967956543,0.0024599999934434894,0.007280000224709511,-0.0025600000470876695
1527169727.52,-0.06059998989105222,0.02749999761581428,-0.18429996490478517,0.002379999998956919,0.007240000218153001,-0.0031600000336766245
1527169727.54,-0.0727999925613403,0.03929999589920051,-0.13129993438720705,0.0021800000034272672,0.006860000118613244,-0.0035800000652670863
1527169727.56,-0.0795999956130981,0.033699991703033526,-0.06929996490478518,0.0016800000146031378,0.006540000066161155,-0.0041600000485777855
1527169727.58,-0.0693999910354614,0.0008999896049500242,-0.028499946594238282,0.001320000011473894,0.0064200001209974294,-0.00444000005722046
1527169727.6,-0.05839998722076413,-0.032300007343292164,0.006700019836425781,0.0009400000236928464,0.006340000107884407,-0.00472000002861023
1527169727.62,-0.06519999027252195,-0.0175000071525573,0.008500022888183594,0.0010000000149011613,0.006480000093579293,-0.005260000005364418
1527169727.64,-0.05919998645782468,-0.02650000333786004,-0.00029994964599609465,0.0010000000149011613,0.006620000153779984,-0.00561999998986721
1527169727.66,-0.050199980735778776,-0.05189999818801873,-0.00609996795654297,0.0011200000159442426,0.006640000194311142,-0.005719999969005586
1527169727.68,-0.048999981880187955,-0.0450999999046325,-0.0072999954223632825,0.0012800000049173832,0.0066200001537799836,-0.005939999967813491
1527169727.7,-0.05099998950958248,-0.028499996662139825,-0.0054999923706054695,0.0013000000081956388,0.006600000113248825,-0.0059599999338388445
1527169727.72,-0.02539998531341549,-0.03249999284744256,0.002100028991699219,0.0013400000147521496,0.006700000166893007,-0.005119999945163727
1527169727.74,-0.003999991416931118,-0.029699995517730643,0.0050999832153320315,0.0012600000016391277,0.00674000009894371,-0.004619999900460243
1527169727.76,-0.02299999713897702,-0.03149999856948846,0.0018999862670898442,0.0012199999950826168,0.0068200001120567325,-0.0035799999535083772
1527169727.78,-0.04999999523162839,-0.03149999856948846,0.010900001525878908,0.0010400000028312206,0.006760000139474869,-0.0028999999165534975
1527169727.8,-0.07039999485015866,-0.038100001811981137,0.02270000457763672,0.0008800000045448542,0.006700000166893005,-0.0023799999430775642
1527169727.82,-0.08639999866485593,-0.04950000524520868,0.0014999771118164064,0.0009999999869614838,0.006580000072717667,-0.0021599999442696574
1527169727.84,-0.10419999599456785,-0.05870000123977655,-0.04750003814697266,0.0013600000087171792,0.006700000166893006,-0.0018599999696016312
1527169727.86,-0.0795999956130981,-0.04490000009536736,-0.09570003509521484,0.0016999999899417163,0.006860000044107437,-0.002199999950826168
1527169727.88,-0.0411999940872192,-0.037499997615814136,-0.13330005645751952,0.0020799999963492157,0.00709999993443489,-0.0025599999353289604
