,"tactile_static_data.left.std.clip(ret/60.0, -5, 5)","tactile_static_data.right.std.clip(ret/60.0, -5, 5)",robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z,pose.position.x,pose.position.y,pose.position.z
1528856268.97,0.32787603758621375,0.2794292247757498,0.27722876214003195,0.15103852808089885,-0.005700001716613769,0.2643000002577901,0.007599983215332174,0.004399999976158142,0.003939999938011169,-0.00013999999035149813,0.03464802767870146,0.023261523202884944,-0.0015224645687936138,0.005883769094563684,-0.00604583419909607,0.011549638187593976,0.008182560199890193,0.005237022064722172,0.5287463645431453,-0.8182901278356868,0.18485406802690077
1528856269.07,0.31403769298626105,0.2609140186733248,0.25224874000945446,0.14807168126356277,0.009900002479553225,0.24190000016242266,0.014599990844726702,0.004079999998211861,0.003999999910593033,-1.9999984651803963e-05,0.046617126943687755,0.031168534736779364,-0.00517119974136748,0.008664906558717114,-0.011177610036053571,0.022205834063207495,0.013067454279571428,0.0038759664273226154,0.5286562151096944,-0.8182302810047637,0.18483080872441654
1528856269.17,0.3129871767357499,0.2478563877894888,0.26466566396524804,0.13755177017414372,0.01150001049041748,0.25690000016242265,0.027799987792968894,0.0036600000411272046,0.0037599999457597734,4.0000006556510926e-05,0.039673362350199706,0.02553246152487604,-0.0028540039579730923,0.003587417181546183,-0.007872819027793304,0.014330853146548693,0.00393510687338261,-0.005496640039428533,0.5285795489816841,-0.8181598471825211,0.18468216161180795
1528856269.27,0.310992721287321,0.2331584136122759,0.28549395874993666,0.14064472150023558,0.035700011253356936,0.2724999995902181,0.022399978637695456,0.0033400000631809237,0.004199999943375588,0.00018000000854954124,0.042579743842008314,0.028312955356413386,-0.0015332937790648146,0.006976941869565232,-0.007132479912372766,0.016976039878887007,0.0050038121862750135,-0.004103982373331315,0.5286309253843455,-0.8180652958710163,0.18466750662615047
1528856269.37,0.31912801987193573,0.23675866971534867,0.2742318242745973,0.1461493251557157,0.015500006675720218,0.26449999768286947,0.009399986267089988,0.003220000043511391,0.004639999903738499,4.000000422820449e-05,0.040324650087281436,0.026454562007576583,0.002403566257863468,0.007838446685394069,-0.005315853538950053,0.013232711174032557,0.001235300230483929,0.0013106407902778697,0.5286506258286157,-0.8179748784253734,0.18455414748196797
1528856269.47,0.3113630570520355,0.2288806922383102,0.257142211784634,0.14607899633429422,0.040700001716613775,0.22629999596625566,0.015799980163574364,0.003060000017285347,0.00489999994635582,0.00032000000355765225,0.04616647726693484,0.02858195508760159,0.0009749235651113772,0.008280460532330983,-0.00803938464259878,0.0162353829597654,0.0042781636739491,0.0027025659675655464,0.5285797889033043,-0.817903594981073,0.1845305690911495
1528856269.57,0.3137136749829523,0.23776567038394705,0.27227335246800943,0.14934262361715045,0.030700001716613776,0.24069999653846025,0.02360000610351577,0.003060000017285347,0.004919999986886979,0.0008000000170432032,0.03379743789651529,0.019473866575842155,0.004361838304199645,0.005122570422693593,-0.004639466904867724,0.006805542481234175,-0.0011072254229190324,0.002387112680555475,0.5285753019605874,-0.8180469120930193,0.18458866389782136
1528856269.67,0.30229064261318234,0.24354539718703197,0.2611805931315265,0.14629698846993025,0.036500000953674325,0.23029999691992997,0.02720001220703139,0.003220000043511391,0.004579999968409539,0.0009600000060163439,0.0350542826343567,0.022685469346690006,0.004702216842239619,0.003628910687338973,-0.004482310343331946,0.005772118048443546,-0.002553667698398282,-0.0008440005846346092,0.5284954388493477,-0.8182595431559554,0.18473596047183571
1528856269.77,0.29828975997789686,0.25738910836829526,0.2264787838156332,0.1390227748492744,0.009099993705749513,0.1958999987319112,0.053800010681152484,0.0032000000774860386,0.003799999989569187,0.0016999999806284905,0.039681167952501456,0.025816066416983443,0.0019468622241894163,0.0028884524275473206,-0.007223539163765503,0.007178764262027753,0.0014428997780916357,-0.0025202637114033516,0.5282821092128104,-0.8182340181325258,0.18465497368295702
1528856269.87,0.31916407649732387,0.2409436387350238,0.2295673004399074,0.14253404611368065,0.020700001716613774,0.1973000021651387,0.06520000457763686,0.0037800000607967382,0.002540000006556511,0.001599999973550439,0.042488077091383344,0.026640805020664036,0.0027678704071858423,0.003674544423690349,-0.006376601155707824,0.007642178644562659,-0.0007839162354904017,-0.002355075351245127,0.5282314304999866,-0.8182488981366535,0.1846890614300461
