,robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z,tactile_static_data.left.std.ret/300.0,tactile_static_data.right.std.ret/300.0
1528856532.25,0.216808552488342,0.14567402867728618,-0.10910001277923584,0.04379999935626984,0.14260002136230454,0.004660000056028367,0.002219999972730875,-0.0017000000551342968,0.03280721404868697,0.02514011318084447,-0.0009102813244280013,0.002038066525334092,-0.003086106151719096,0.004950428482443048,0.005076422267335792,-0.0005493494716191095,0.062383099995896335,0.05394986369940702
1528856532.35,0.23362432174444697,0.15165968179455755,-0.1389000177383423,0.03119999945163727,0.1474000549316405,0.004760000035166741,0.002520000021904707,-0.0017400000616908076,0.02493187747071479,0.0173687009335351,0.004441204965617341,0.003065476751906149,0.00045154452696430066,-0.0015413361888992573,-0.001870618269703534,0.0031775443248875956,0.06513021472286845,0.05225849543062233
1528856532.45,0.20047911651743153,0.15633746938807008,-0.09130001544952394,0.026799998879432678,0.15100006103515612,0.00444000005722046,0.0033800000324845317,-0.001900000050663948,0.028998066770438476,0.021389577237741337,0.006832697399859997,0.0006048852148056967,0.0019329847865673026,-0.00790501820867996,-0.008557652459090001,0.0002481039956981708,0.06367567968636025,0.04803308705638974
1528856532.55,0.18991951171866128,0.15680273301564132,-0.07670001506805421,0.007599998116493222,0.15720008850097641,0.004580000042915344,0.00376000002026558,-0.0014800000190734865,0.029513949063097386,0.018546823587232843,0.007195377732454536,0.0027819133009092116,0.0005455057777207267,-0.0035763975786951892,-0.008340795862260598,0.003960814108326832,0.05779816290821147,0.04944857770801725
1528856532.65,0.20410182304630142,0.16335468586840524,-0.09250001430511476,0.04239999830722809,0.1574000549316405,0.00482000008225441,0.003340000063180924,-0.002400000039488077,0.027963348749719133,0.018548780044360662,0.005840858628173895,0.0018085287496608816,-0.0012000860016545235,-0.0018808710307591657,-0.00595630577045321,4.320532552336166e-05,0.059083185692588636,0.05041209129213692
1528856532.75,0.19083301646186593,0.16215389343848774,-0.07730000972747804,0.07399999678134919,0.14340003967285142,0.004920000061392784,0.0032800000905990603,-0.002140000034123659,0.03004229954551933,0.018942654362778817,0.007255894428054086,0.0028714951059467973,0.0008507507569093561,0.000125305623549244,-0.00859953172478633,0.00016344249549007442,0.0561162144686104,0.04818131109258029
1528856532.85,0.16711798120871446,0.16631379143330474,-0.056700005531311055,0.08579999744892121,0.12560001373291002,0.004940000027418137,0.0032800000905990603,-0.0026200000569224354,0.030822078654632,0.026618471884095874,0.005143614142173597,-0.0015073033777214028,0.0033664768014206358,-0.002735349454140566,-0.01278599351198345,-0.010727766083824019,0.05438924109687757,0.04827745252531399
1528856532.95,0.15833938936050118,0.1739412306287166,-0.06450000286102296,0.08479999840259553,0.10560001373291,0.005680000036954881,0.002420000080019236,-0.002760000042617321,0.02713328491483212,0.023231543971653956,0.0035331698683594534,0.0008869802802687079,0.002399588366471587,0.003951779275290836,-0.009649277158394335,-0.0076969668289388225,0.050480685215978136,0.047036685491332365
1528856533.05,0.14782573320374942,0.1744256999678722,-0.08150000095367434,0.07979999840259552,0.08360000610351548,0.005640000030398369,0.002660000119358301,-0.002320000045001507,0.030252085909626216,0.03155417361089484,0.0015353990240007255,-0.0004151166251344271,-0.0012952806983889257,0.004591131992724155,-0.00529811443663546,0.0028377605454428293,0.05080219375156202,0.04736363307541394
1528856533.15,0.14002811592926853,0.1809024161379219,-0.09570000171661379,0.06619999706745149,0.05580001831054674,0.005520000010728836,0.003420000094920397,-0.0023000000044703485,0.030106692702493273,0.029641686746480753,0.0009882636128753788,-0.0016922454378575072,-0.00043073438387757193,0.0032499888982513874,-0.007138625128199296,0.0030000267920308383,0.049950620251235735,0.04584098681514183
