,robotiq_force_sensor.wrench.force.norm,robotiq_force_sensor.wrench.torque.norm,baxter_enpoint_pose.twist.linear.norm,baxter_enpoint_pose.twist.angular.norm,tactile_static_data.left.std,tactile_static_data.right.std
1528856465.59,2.5647493312791623,0.0600390684937563,0.011744248935516172,0.030605696489948722,19.63117403380706,13.687109583919492
1528856465.64,2.350570616320769,0.061606355266659495,0.01374833351573713,0.03098098343330673,19.407203551126067,14.389615246269392
1528856465.69,2.260214756445174,0.0649973322055892,0.014765256493630757,0.03164946352400041,18.941379136994122,13.925562843559648
1528856465.74,2.3352520798021352,0.0641304870492259,0.015061580020374391,0.030130152204964605,18.65306883011304,14.019371494184753
1528856465.79,2.3548005037552584,0.07064947837118449,0.012727252529520467,0.022862011474077643,18.906587524637583,15.337558047788358
1528856465.84,2.150586563976993,0.06272704159365669,0.014492873117308217,0.024617531222157995,18.46739743875098,16.692017219459885
1528856465.89,2.32958407675614,0.05913120123853134,0.014396829273013008,0.023050014321989658,18.68579639957222,16.523058716120115
1528856465.94,2.4314273375294095,0.05417533343168108,0.01769593909504468,0.029312066481572936,18.9792297492211,16.49675382536698
1528856465.99,2.3361129133608802,0.05906660738543158,0.018201818237114042,0.027763736739283108,19.22894191189715,15.750287484728718
1528856466.04,2.4370542495741714,0.056992045426327506,0.02134236081822105,0.034467552286686215,18.36702067544996,14.368641848134235
1528856466.09,2.476049791876274,0.06084391960934549,0.019468894299222318,0.029520348739957514,18.065107399992318,13.794675037325804
1528856466.14,2.446773159107775,0.06339989318140803,0.025716606260447503,0.04024987966171944,17.223078895462642,14.342557966659779
1528856466.19,2.5222615059154707,0.062151330448908644,0.02437333980650137,0.03651104654663996,17.15013285673366,14.043299265503583
1528856466.24,2.290679518801691,0.05817061689987166,0.028032020959265498,0.04586806044575693,16.639815918437527,14.206094409343939
1528856466.29,2.574026364774163,0.05064988497366543,0.02684356404624203,0.04410959242483517,16.906972495047658,14.042756009661138
1528856466.34,2.6414907709903632,0.048398431973460505,0.027055028503163683,0.04854089645062981,17.706495744437323,13.728454587760965
1528856466.39,2.746188990206849,0.04539503163129555,0.01856351339312272,0.03708688353911482,18.50290551007557,13.02288974011166
1528856466.44,2.5394765051317627,0.0474697846115718,0.01723792204858243,0.0351066039145581,19.090850881022106,13.28292886922022
1528856466.49,2.9161819797697768,0.046802880185593095,0.012795144122565978,0.0295436907237735,19.217448218405004,13.449011632162884
1528856466.54,2.7691691355330508,0.05106684730681913,0.014795987189437266,0.03219142690892789,21.352894570498442,14.081073391175385
1528856466.59,3.0221526678564583,0.05145395319927412,0.013120444882754195,0.02878861515578824,20.74069906998354,14.386494729646518
1528856466.64,2.8599675387158188,0.05493671491747107,0.0133774014738235,0.029436564646970732,20.464884926971365,14.653274555525407
1528856466.69,2.974255904440494,0.05356554859725033,0.012366247433782283,0.02789505443234144,18.828265465786465,15.31458962125395
1528856466.74,2.9758490706806775,0.05208102019876769,0.013619774697393863,0.02960310786263585,18.49966313414679,15.675205283817311
1528856466.79,2.980341685507996,0.0498692268962657,0.011157080915117204,0.025682093464895,16.09635726789917,15.279573742573408
1528856466.84,2.6450294345381655,0.051758811297162026,0.010716511666148036,0.024338878325884435,15.922719035155291,14.998481475904594
1528856466.89,2.654554944171674,0.05061277516327029,0.011244039197882152,0.02344296368938031,17.01135596369534,14.013136434408295
1528856466.94,2.4204798523840165,0.05124668233258229,0.011807986330950374,0.022627273964402395,16.919979298684996,13.132239341258146
1528856466.99,2.096933231852906,0.053310515964672935,0.009605692150730904,0.016622143935929017,17.216092271698674,12.920174798184973
1528856467.04,1.8782356658369763,0.05538552392801754,0.011830151612505719,0.018471463099003663,18.98444975179872,13.731847287388877
1528856467.09,2.1037254207090967,0.05678857577477183,0.01626850379199399,0.025072256941472686,19.612036257666,14.141143009799135
1528856467.14,2.1967952209326067,0.05568063083059992,0.01852977422602413,0.032745638316681036,18.8717173982154,14.978741545654794
1528856467.19,2.50047614598674,0.05721077281929858,0.020616564043703094,0.03458804569921533,20.160600093131073,14.867219550389557
1528856467.24,2.620699534999161,0.05850378974477114,0.021907027805785875,0.03719250373838565,19.400135486287876,14.44304980997455
1528856467.29,2.825683191386718,0.06158606965993894,0.021281423561724334,0.03311712418741746,18.924197151933782,13.472042012046252
1528856467.34,2.7484374297527796,0.05861203951843934,0.019388380888440197,0.029344108084999196,17.839154208059064,12.759138506292285
1528856467.39,2.713266487179227,0.05941615389072608,0.017721361615441435,0.023526775852591,17.121482808931987,13.180513784277576
1528856467.44,2.634653687351101,0.057948192827881634,0.014631564213833497,0.024530728998300253,16.35014032186764,14.29288138328644
1528856467.49,2.5361946064876713,0.05609253638984601,0.015659135184552458,0.026532133370677002,17.223384258968515,16.086199627067263
1528856467.54,2.372405513409542,0.05172504224435847,0.01576621753770183,0.026519647443299012,16.933340963202927,16.69603736414695
1528856467.59,2.105391995202376,0.056176156621108586,0.015298220729347395,0.028324912579138127,18.293006650537116,17.755549613063916
1528856467.64,2.0759247112379047,0.055595767969199544,0.016616518807111243,0.026368601222440502,18.2419018019663,17.43695857532065
1528856467.69,2.030414631673085,0.06071196906522804,0.018209878368467117,0.02475126159218237,18.216272119955885,16.804616987536217
1528856467.74,2.129460398810285,0.06071011877963601,0.01681839232625429,0.020879827781089846,17.673326461973662,16.106236633260174
1528856467.79,2.22981754265772,0.0614513703780631,0.01730168934667767,0.02623859220411429,17.920495320131433,15.58400945651293
1528856467.84,2.434658416044714,0.0572281694156204,0.014859191061099248,0.021570207007012683,16.72752295842238,15.08076626031862
1528856467.89,2.350931768179539,0.06077573528075457,0.01347704720506264,0.026017854506709383,17.531898765433613,14.527077141921989
1528856467.94,2.3812918880886937,0.05339575110969772,0.013105314744586889,0.026856557520351463,17.54035455311947,14.625734865038888
1528856467.99,2.3037622107718354,0.052108850362979374,0.01485692000069643,0.10210792792279366,18.151673122315334,13.96986989266941
1528856468.04,2.5325255750494593,0.051260894327512435,0.02114831027920487,0.13412422182491382,17.55108942387181,14.270826990719852
1528856468.09,2.261973226365385,0.04836988689643602,0.04430527881276698,0.14268999034785682,16.935007208719895,14.323176247167732
1528856468.14,2.5740334284781845,0.04623679374293191,0.07526760192134124,0.14649667833303312,17.04810235391185,14.984974280964838
1528856468.19,2.5341757901266937,0.04930783172408038,0.1139068228322702,0.15508556524034767,17.831551170708465,14.996292233131095
1528856468.24,2.512458790743281,0.044775312793030896,0.15718219799197075,0.09675112492460619,17.879487901737384,15.503408552309532
1528856468.29,2.392086708994702,0.03959618710002373,0.20113085795785832,0.07282808126084866,18.29961944703518,15.938277349692134
1528856468.34,2.84197725735948,0.04320543056875136,0.2294802419143283,0.08213334029325649,19.333456154146806,16.570600699759595
1528856468.39,2.6747791488373482,0.04702171279850485,0.25664055249227924,0.09269376633958333,20.415983795581248,16.68022838173527
1528856468.44,2.422295434288591,0.04028185598554701,0.28093281883397603,0.08882017826170487,21.166163718044185,16.399360864450426
1528856468.49,2.4903060109886908,0.04589764357033867,0.3122398256249713,0.08182800952530403,21.001815605188508,16.075242884713646
1528856468.54,2.2018432240257306,0.05720427913056863,0.3378039440797951,0.09280694124256769,21.237925796910595,15.168869951764957
1528856468.59,2.087598505230836,0.058863205361561304,0.37003831239556984,0.09329827261015881,21.80707511655294,14.437377140673913
1528856468.64,2.2222765945298133,0.0513048834018255,0.4071040611578989,0.09338532908423662,21.542003342765057,14.145380397963677
1528856468.69,2.2493687559062026,0.06798156893146118,0.44353191413032944,0.09992080472803237,20.976826813815894,14.277736105628561
1528856468.74,2.5871766151894082,0.06462762354776627,0.4702702044208867,0.10216838969508983,21.41975201728528,13.316491264856536
1528856468.79,2.932319612719336,0.05397830077348709,0.5000394010196039,0.10851392714984442,20.934952996843023,13.840183561515953
1528856468.84,2.615477325471887,0.07293694178701932,0.5292172596197032,0.11067746292113892,20.901057767643856,13.904777999632804
1528856468.89,2.4652207849869288,0.0748921840945881,0.5423016640307361,0.10659902234139006,21.525906690868194,13.876363706524463
1528856468.94,2.7098595477606966,0.06919402454425576,0.5377995918306393,0.10731865876069914,21.703270099776102,14.611881512656776
1528856468.99,2.474638892961369,0.07375944102902052,0.5360311069866163,0.12147213428164984,21.21825037764094,14.997314675383546
1528856469.04,2.57732964269863,0.08443305274047871,0.518290315494582,0.10697748586348946,21.749238718567334,15.442363983938012
1528856469.09,2.8744372792937116,0.06363127112198307,0.48558543595522496,0.09492324454536964,20.8517231212477,15.604607113339153
1528856469.14,3.4423172666809276,0.0641961858993304,0.4470580684681916,0.09864169277113355,20.675377724301082,15.288874700422964
1528856469.19,3.7792484686949557,0.05532563981611827,0.4106005749986619,0.08927306810965825,21.163452829601923,14.563074951987225
1528856469.24,3.9286489235768673,0.052262538389679015,0.36205488161843624,0.07473514738792884,20.18529041712992,15.634835895303612
1528856469.29,3.84446222488521,0.05030750664416686,0.3180408636738025,0.07667544143362638,18.230697682379244,15.837632335001182
1528856469.34,4.012384073799556,0.05140713014161697,0.27929211216349775,0.08703444360629072,18.981249741726057,16.31167444597403
1528856469.39,3.5276890737153686,0.050628355785433,0.2455962057695927,0.08197200244864951,18.004163450795062,16.731910496101005
1528856469.44,3.3284718407680285,0.05811845720926568,0.21157398389398882,0.08042651953036757,16.75446395665342,16.841160797064983
1528856469.49,3.3533859693013537,0.057255547410619965,0.16812837928956112,0.08214536696656011,18.468048929405153,17.201061623362794
1528856469.54,3.30803794866495,0.05718970784906637,0.13273712135900892,0.07495558561779392,20.248653116606828,16.76146509041235
1528856469.59,3.135874094267494,0.05726494672080694,0.10377715927614856,0.07442491156609513,19.35748230031843,16.013500055547336
1528856469.64,3.3499132915347225,0.06077648346256901,0.08110985234499898,0.07683738728964153,19.25229678894315,15.657359838196946
1528856469.69,3.287507780013915,0.061665102059539185,0.06425761027382346,0.08790719921188138,19.049666922519297,15.440946845372533
1528856469.74,3.3162170723136897,0.061708081880638824,0.06456575539323274,0.08195770927879359,19.33552222000934,14.773963017654324
1528856469.79,3.414131779696434,0.0593744638957117,0.05799109648641649,0.076141398174642,19.00042009952839,14.448833131189533
1528856469.84,3.5260449394878055,0.06100294840346227,0.04873132286408885,0.06495183367161969,20.191161660966408,14.671579318843072
1528856469.89,3.1719055602770467,0.059888569120145584,0.035789584902869924,0.05522154085010327,20.03005594110005,14.88804409703339
1528856469.94,3.2903345796422174,0.055400241267028145,0.032188016952162835,0.04363748676190972,20.54419848896783,14.804232165122786
