,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0
1528856082.43,-0.006699981689453089,0.0821999984793365,0.027399997711181644,0.0020800000056624413,0.004240000024437905,-0.0012799999723210932
1528856082.45,0.024100008010864298,0.11439999951049686,0.008799991607666015,0.0021800000220537187,0.0037200000137090684,-0.0017999999644234778
1528856082.47,0.053500013351440466,0.10459999961778522,-0.006200008392333985,0.002960000038146973,0.003099999986588955,-0.0020600000070407987
1528856082.49,0.07450001716613773,0.08559999926015735,-0.009799976348876955,0.0033800000324845317,0.0021799999848008157,-0.002419999991543591
1528856082.51,0.0939000225067139,0.09539999900385739,-0.020799999237060548,0.00386000007390976,0.0016600000113248827,-0.00342000000178814
1528856082.53,0.10290001869201665,0.09379999933764338,-0.022399997711181643,0.003920000046491623,0.0014599999785423281,-0.003540000021457672
1528856082.55,0.08170002937316899,0.07459999857470394,-0.014399967193603517,0.0037000000476837165,0.0017999999970197678,-0.003660000041127205
1528856082.57,0.0639000225067139,0.09999999908730388,-0.004199962615966796,0.0030800000205636027,0.002359999977052212,-0.003840000033378601
1528856082.59,0.05070001602172856,0.12879999963566663,0.0028000068664550803,0.002640000022947788,0.0031799999997019768,-0.004080000072717666
1528856082.61,0.06270001411437992,0.15339999882504346,0.014000034332275391,0.0020799999870359897,0.003659999966621399,-0.004280000030994415
1528856082.63,0.07050001144409183,0.1653999981097877,0.01460000991821289,0.0018400000222027302,0.003799999952316284,-0.00438000001013279
1528856082.65,0.08870000839233404,0.20239999858662486,0.011799983978271485,0.0020600000210106374,0.003839999958872795,-0.0041000000014901165
1528856082.67,0.11270000457763675,0.2123999985866249,0.011399974822998047,0.0021400000341236596,0.003919999971985817,-0.003819999992847443
1528856082.69,0.10409999847412113,0.2163999971561134,0.0011999702453613281,0.0022400000132620336,0.004019999951124191,-0.003859999999403954
1528856082.71,0.07869999885559087,0.2169999989680946,-0.008000049591064453,0.00222000002861023,0.0041600000113248825,-0.0034600000083446505
1528856082.73,0.045299997329711954,0.19399999944493176,-0.009600048065185548,0.0024200000241398813,0.0043600000441074375,-0.003060000017285347
