,tactile_static_data.left.std.ret/250.0,tactile_static_data.right.std.ret/250.0,robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z
1528887201.03,0.8317927443242544,0.7287260949391452,1.0352895879882054,2.387851340346247,-0.13640000343322764,0.7750000020861626,0.5119998931884766,-0.09341999948024751,-0.012339999899268152,0.005760000152513385,0.14079225550680588,0.13320763359165785,-0.028492590994846634,0.010002177848424536,-0.029939645648202545,0.07689301519317238,0.07069876320531375,0.018497322179576746
1528887201.13,0.8055350970280462,0.7276026403820464,0.886363488012446,1.8141489927134093,-0.11260001182556163,0.517000000178814,0.5943999481201172,-0.06917999863624573,-0.013399999961256981,0.004460000125691295,0.12270678556811489,0.08220620248151578,-0.02274074910477762,0.01150980349805354,-0.02011397343286828,0.027933574196615244,0.04307736065428875,-0.0027280174522542828
1528887201.23,0.774401363825269,0.7234613523353284,0.7202564799947905,1.361695607144159,-0.09140001296997081,0.3027999994158745,0.6379999542236329,-0.05036000013351441,-0.017039999961853028,0.002220000019297004,0.05729998737177715,0.05049277725513129,-0.01221614620461515,-0.003910438436417368,0.002400460353367012,-0.006339577800756723,0.02354785184261041,-0.013226627538676724
1528887201.33,0.7665603721686791,0.7215966824224189,0.7135051938671507,1.3393300612220644,-0.10760002136230479,0.32040000170469285,0.6193999481201172,-0.0502400004863739,-0.015320000052452088,0.001780000003054738,0.05831621086748366,0.045702549672299475,-0.012409613585096698,-0.006800474198739356,0.0024286859567162807,-0.010764772952325141,0.01898486182051124,-0.009910920338049098
1528887201.43,0.7635971064039786,0.7200084195257933,0.7263306893000436,1.2557984867559837,-0.09880001068115245,0.30720000475645065,0.640999984741211,-0.046000000238418576,-0.01816000007092953,0.0006599999777972698,0.045934474196829236,0.036422487123499526,-0.004413121555732216,-0.003941613382070468,0.0020736238242658675,-0.011264474566591756,0.0033111252991340867,-0.0071531758009388755
1528887201.53,0.7638834018733794,0.7159329974077042,0.7299429997660579,1.258435284934106,-0.08540000915527354,0.2794000026583671,0.6568000030517579,-0.04462000012397766,-0.022859999835491182,0.0009799999836832285,0.03612642874709965,0.029354784591564327,-0.00029522902044202973,0.0019432993642372178,0.0016278952035875816,-0.0038395391645659775,0.001134920188251049,-0.0010884988357258815
1528887201.63,0.7647810521059708,0.7154698103373687,0.7132203101406785,1.272486818878885,-0.08979999542236339,0.2682000038027763,0.6419999694824219,-0.04513999998569489,-0.023119999468326567,0.0007400000188499689,0.042547505355628526,0.030338394318241608,-0.008271630706778953,-0.002105346692507875,0.0015744323341397508,-0.009873063461261832,0.009506253259100636,0.00030780922329286513
1528887201.73,0.7642903944979569,0.7140759282606144,0.7228574451362999,1.2096180442337587,-0.07379999160766613,0.2452000066637993,0.6689999389648439,-0.04267999947071076,-0.02249999940395355,0.0005200000014156103,0.04709236135047713,0.028939646721146732,-0.007388182796891092,0.002602492691237828,0.004811854382582788,-0.007375047752082763,0.012170362562274389,0.0046339982975315075
1528887201.83,0.7674839122243784,0.714238682104793,0.719490962918095,1.242906435910769,-0.0567999839782716,0.25640000551939013,0.6623999786376954,-0.044119999408721924,-0.022479999363422397,0.0007800000091083347,0.05463307551218331,0.03713811504220427,-0.007270752730941555,-0.0008323008032465338,0.006506084258011672,-0.011676523239714708,0.0056596522451277335,-0.006331627999891193
1528887201.93,0.7695842157602019,0.7157574287706073,0.7244615051534662,1.3356742657813894,-0.08119998931884777,0.2896000024676323,0.6465999603271485,-0.04791999936103821,-0.023099999427795413,0.0012000000313855707,0.05913937533219786,0.037523593450835085,-0.004109826164722355,-0.0029152226435509355,0.010112130363953588,-0.017399879726482874,-0.0006011090591026016,-0.009352705839115245
1528887202.03,0.7690680551883503,0.7143893016540702,0.7141802688838983,1.3501353317819629,-0.10559998512268078,0.3210000011324883,0.6189999389648438,-0.049499999284744266,-0.02075999975204468,0.002139999999199063,0.06596158786948883,0.037547368867821576,-0.0045214986304412405,-0.004052613342190368,0.01494228914902013,-0.023211118961701537,0.0011303001460263424,-0.006871059797276831
1528887202.13,0.7670085132142862,0.7143508721736315,0.6897474324135293,1.3471565291218268,-0.11179999351501477,0.36360000342130666,0.5697999572753907,-0.05085999965667724,-0.017140000015497207,0.0016799999889917673,0.05822083833623744,0.03497277455027636,0.002398245594385306,0.000748506672196201,0.015826494449921846,-0.01521194730840416,-0.005567455353203608,-0.000954010408961964
1528887202.23,0.7768748699087029,0.7164382208006934,0.662413085424745,1.4017183169632692,-0.10960000038146984,0.40040000170469287,0.5115999603271484,-0.05351999998092651,-0.01578000009059906,0.0026799999852664767,0.05583137461585364,0.03516426001771881,0.002603617536394691,0.0013376061908813128,0.012002348441310293,-0.010051996512748353,-0.008261939958721196,0.00026662173385730986
1528887202.33,0.7892570164651869,0.7160768640556976,0.62174512178236,1.414768383496447,-0.11480000495910656,0.3809999963641167,0.47339996337890633,-0.053839999437332156,-0.01620000034570694,0.003980000047013163,0.048860302802480354,0.03107880989475753,0.0038279171407716627,0.00998075830949811,0.008235310349154024,-7.980391378584369e-06,-0.0013927608505610836,0.015847907274028024
