,robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z,tactile_static_data.left.std.ret/300.0,tactile_static_data.right.std.ret/300.0
1526716244.6,0.12211582576987502,0.5078946678937876,-0.08569999694824218,-0.06809999465942383,0.00950000762939453,0.009680000096559525,0.01522000014781952,0.009259999841451646,0.0297306730440355,0.01886900264263555,0.001282518154735898,-0.0005188358861734209,-0.003850687930784692,0.00042531814112051577,-0.003908284521811988,0.0016693365234298583,0.055023630519144474,0.048934225622774406
1526716244.7,0.14873307158717697,0.5195421148388901,-0.09030000686645508,-0.09229999408125879,-0.03149997711181641,0.009979999959468843,0.015640000104904173,0.009279999881982805,0.033520233650157286,0.02050541707155657,0.003110174266722489,0.0028212711184665545,-0.005095633726427979,0.004268965793058343,-0.0026373358434919215,0.010056418742570471,0.05269928817017858,0.04802692411763258
1526716244.8,0.15676998776154655,0.5195457558995065,-0.05130001068115235,-0.09269999369978905,-0.05729999542236328,0.010139999985694887,0.015700000226497653,0.008999999761581421,0.031256589008663876,0.02032196183214582,0.0036332236848547884,0.004620949847076341,-0.008427853022649959,0.01061959568409914,-0.0025722742828590667,0.008213796292503328,0.05175476257508802,0.046326156375715105
1526716244.9,0.14531402938584703,0.5109442663646792,-0.0005000209808349646,-0.07249999389052392,-0.04330005645751953,0.00989999994635582,0.015340000092983246,0.00913999989628792,0.0314678195046279,0.022214667764857098,0.004200565405285857,0.006505490211909119,-0.00654349211078424,0.011915139210265317,-0.002789043276729217,0.009810550050217637,0.05070683124784417,0.046892660714055165
1526716245.0,0.1518219540654997,0.5104549074549408,0.013499975204467775,-0.0734999929368496,-0.024300041198730468,0.00979999989271164,0.01532000005245209,0.009219999909400941,0.032206758199425235,0.02405758215088188,0.0024497560700888106,0.007750943518796201,-0.005068646097829223,0.012417563067740991,0.0003108130516990075,0.010368640506578411,0.05520373307073298,0.04822431590189818
1526716245.1,0.17614833998644186,0.5032303286810587,0.011499986648559574,-0.09949999317526818,-0.020300025939941405,0.009559999853372575,0.015260000228881838,0.008939999938011171,0.0416661330003018,0.02934521741058757,0.0017676030078230653,0.0020606243849472282,-0.001691296387762551,0.004717567133430566,-0.0018563596882839209,-0.001525434020195534,0.05518077226426245,0.04840784155633953
1526716245.2,0.1549596124887358,0.49284169730656796,0.014899988174438477,-0.08349999308586123,0.014500007629394532,0.009059999883174897,0.015000000298023225,0.008980000019073488,0.04561840536384292,0.03030141276630426,-0.0023289102979751086,-0.0034062094116279334,0.0018514907099846287,-0.0027326975462390038,-0.00200166911511568,-0.010831487652842956,0.05567384233266592,0.04996049157731186
1526716245.3,0.17381663545362674,0.4975737754897858,0.008499994277954103,-0.11789999544620515,0.0679000473022461,0.00883999988436699,0.014880000054836272,0.009760000109672548,0.050615003788829736,0.031243669279376902,-0.0009666270817029607,-0.0026245417825907173,0.004542658146506897,-0.003886619135180942,-0.003984774355571438,-0.010192117191159165,0.057256955086170236,0.05225825010830747
1526716245.4,0.18783374057820595,0.5028449857502835,-0.004899988174438474,-0.16169999420642855,0.06990009307861328,0.008759999871253967,0.014960000216960907,0.010160000026226045,0.053726550017583856,0.03250899804553648,-0.003618618021224972,-0.0017208809588222366,0.002751348421438686,-0.004090013814739921,0.0007876857055589985,-0.010500968765755563,0.05918868771737804,0.05242186660278722
1526716245.5,0.18769399513409907,0.502241992801868,-0.02389998435974121,-0.15289999783039093,0.04150005340576172,0.009019999951124192,0.01492000013589859,0.009920000135898591,0.052960661119698084,0.03292142808752616,0.0016607051033728929,-0.0027828880511577086,0.0053289525653749045,-0.009126613606745515,-0.00655574024331795,-0.008853739920513543,0.05955605418762796,0.05049500738091223
1526716245.6,0.15870893961065058,0.5035619768150785,-0.011899995803833007,-0.1104999989271164,0.01790004730224609,0.009159999936819077,0.015139999985694886,0.009440000206232072,0.04413988566083418,0.026809044883569867,0.0002819585909005276,0.0012619778510163922,0.0029128076967514308,-0.00207907091956441,-0.0004982147667985065,-0.00039390339402657935,0.06336040851872352,0.05043855119797528
