,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0
1528856151.9,0.041300001144409224,-0.04129999816417694,0.013999996185302878,0.00592000000178814,0.004680000022053718,-0.0016199999954551458
1528856151.92,0.009700002670288125,-0.04629999935626984,0.011999988555908347,0.005939999967813492,0.004820000007748604,-0.0016399999987334014
1528856151.94,-0.031300001144409145,-0.06429999887943268,0.01359998703002944,0.006019999980926514,0.004920000061392784,-0.0014199999999254943
1528856151.96,-0.060900011062622036,-0.05529999792575836,0.022799968719482568,0.0053599999099969865,0.005280000045895576,-0.0006800000090152026
1528856151.98,-0.04490000724792478,-0.025299998819828032,0.02639997482299819,0.00493999995291233,0.005700000002980233,-0.00046000001020729547
1528856152.0,-0.0279000091552734,-0.0018999993801116887,0.03799997329711928,0.004640000015497208,0.005460000038146973,-0.00042000001296401025
1528856152.02,-0.014500007629394492,-0.0138999992609024,0.049999980926513816,0.004640000015497208,0.005280000045895577,0.000279999990016222
1528856152.04,0.02170000076293949,-0.030899999141693116,0.06339998245239273,0.0044200000166893,0.005020000040531159,0.0009799999929964542
1528856152.06,0.014900007247924844,-0.07650000125169754,0.07019998550415053,0.004580000042915345,0.004820000007748604,0.0016999999806284905
1528856152.08,-0.014699993133544888,-0.09490000039339065,0.06779996871948256,0.004720000028610229,0.004600000008940697,0.002160000000149012
1528856152.1,-0.026699991226196255,-0.09470000058412552,0.06519998550415053,0.00472000002861023,0.004540000036358833,0.0023800000175833703
1528856152.12,-0.0434999847412109,-0.08170000046491624,0.052600002288818504,0.004600000008940697,0.004780000001192093,0.001900000032037497
1528856152.14,-0.06209999084472652,-0.07390000015497207,0.04179998397827162,0.004620000049471855,0.005019999966025352,0.0016000000201165676
1528856152.16,-0.06509999275207516,-0.07410000011324883,0.03619997024536147,0.00472000002861023,0.0053000000119209295,0.0011000000312924385
1528856152.18,-0.059299993515014617,-0.07130000039935112,0.033999996185302875,0.004580000042915345,0.005540000051259994,0.0006600000150501729
1528856152.2,-0.08849999427795407,-0.10869999930262565,0.024999980926513815,0.004680000022053719,0.005860000029206277,0.0008600000105798244
1528856152.22,-0.10989999771118161,-0.1372999994456768,0.025399951934814598,0.004800000041723252,0.006000000014901162,0.0014800000190734865
1528856152.24,-0.13249999999999998,-0.15389999970793725,0.029199962615966944,0.0049000000208616265,0.006120000034570694,0.0015200000256299973
1528856152.26,-0.14690000534057615,-0.16469999969005586,0.023199977874756004,0.0050200000405311584,0.006319999992847443,0.0017200000397861004
1528856152.28,-0.1443000030517578,-0.17809999942779542,0.022399959564209124,0.005179999992251397,0.0058199999481439585,0.002060000039637089
1528856152.3,-0.12070000648498531,-0.16309999972581862,0.027799968719482565,0.005399999991059304,0.005139999948441982,0.0018000000342726706
1528856152.32,-0.1045000076293945,-0.15209999978542327,0.029200000762939597,0.005439999997615815,0.004279999993741512,0.0018200000375509261
1528856152.34,-0.07869999885559079,-0.14349999964237212,0.032000026702881004,0.005919999927282334,0.003319999985396862,0.0015600000321865082
1528856152.36,-0.0514999961853027,-0.14149999976158142,0.03140001296997085,0.006119999960064888,0.0024399999901652336,0.001180000016465783
1528856152.38,-0.04229999542236325,-0.1622999995946884,0.03260004043579116,0.006039999946951867,0.0024799999967217447,0.0005600000079721213
1528856152.4,-0.043899993896484336,-0.17569999963045121,0.027000026702881003,0.005719999969005585,0.003119999989867211,0.00026000000070780516
1528856152.42,-0.047899990081787074,-0.19269999980926517,0.03100000381469741,0.0053599999845027925,0.0038799999654293062,-0.00022000000812113287
1528856152.44,-0.07049999237060543,-0.21609999954700473,0.02579999923706069,0.004860000014305115,0.004879999980330467,-0.00018000000622123483
1528856152.46,-0.08349999427795407,-0.19389999985694886,0.030400028228759913,0.004519999995827675,0.005599999949336053,-0.0007600000360980631
1528856152.48,-0.10069999694824217,-0.1705000001192093,0.031800022125244284,0.004479999989271164,0.005999999940395356,-0.0014400000171735882
1528856152.5,-0.09229999542236325,-0.1505000001192093,0.029600009918213033,0.00455999992787838,0.005979999899864198,-0.001940000029280782
1528856152.52,-0.08349999427795407,-0.09909999907016755,0.01800001144409194,0.004739999920129777,0.0058999999612569815,-0.002900000032968819
1528856152.54,-0.09229999542236325,-0.05829999983310699,0.014200000762939594,0.004839999973773957,0.005819999948143959,-0.0031400000303983687
1528856152.56,-0.11349999427795407,-0.06869999945163725,0.011000003814697408,0.004939999952912331,0.005659999996423722,-0.0025800000037997962
1528856152.58,-0.1214999961853027,-0.08369999945163727,0.006999988555908346,0.004900000020861626,0.005700000002980233,-0.0012200000043958428
1528856152.6,-0.14029999732971188,-0.1026999992132187,0.012199993133545065,0.00510000005364418,0.005979999974370004,-0.00019999998621642604
1528856152.62,-0.16249999999999998,-0.15170000016689303,0.02079999923706069,0.005200000032782554,0.006179999932646752,0.0010200000088661908
1528856152.64,-0.1571000003814697,-0.17649999976158143,0.029200000762939597,0.0053599999845027925,0.006219999939203262,0.0009599999990314245
1528856152.66,-0.12649999618530272,-0.17049999952316286,0.03899999618530287,0.005260000005364418,0.00647999994456768,0.0011000000033527615
1528856152.68,-0.09169999122619628,-0.12589999854564665,0.049600009918213034,0.005260000005364418,0.006399999931454659,0.0001800000015646219
1528856152.7,-0.06189999580383299,-0.08629999935626985,0.046000003814697404,0.005139999985694885,0.006099999994039536,-0.0012000000383704903
1528856152.72,-0.03389999389648434,-0.05089999973773955,0.04359998703002944,0.005139999985694885,0.005860000029206276,-0.0019800000358372928
1528856152.74,-0.0018999958038329726,-0.03230000019073486,0.03639997482299819,0.0048200000077486035,0.005780000016093254,-0.0017800000309944155
1528856152.76,-9.999275207515992e-05,-0.03470000028610229,0.023399982452392724,0.004780000001192094,0.005819999948143959,-0.0019200000353157523
1528856152.78,-0.009699993133544887,-0.060700001716613765,0.009799976348877096,0.005079999938607216,0.00592000000178814,-0.0016400000452995304
1528856152.8,-0.009099988937377894,-0.06770000100135803,0.00579999923706069,0.004979999959468842,0.005900000035762787,-0.0007600000104866922
1528856152.82,0.01670001029968265,-0.07190000057220458,0.008400020599365378,0.005139999985694886,0.006080000028014183,-0.0003200000082142651
1528856152.84,0.020700016021728555,-0.05909999966621399,0.008200016021728658,0.00534000001847744,0.0060999999940395365,-0.0004200000152923167
1528856152.86,0.011900014877319374,-0.02030000209808349,0.013799991607666158,0.0053599999845027925,0.00598000004887581,-0.0009000000287778677
1528856152.88,0.026300010681152383,-0.02550000131130218,0.019799976348877098,0.005160000026226044,0.005760000050067902,-0.0007600000267848373
1528856152.9,0.021700010299682656,-0.030500001311302184,0.020799961090088033,0.005100000053644181,0.005700000002980233,-0.0008000000263564289
1528856152.92,0.0019000053405762076,-0.015100000500679016,0.01219995498657241,0.004720000028610231,0.005520000010728837,-0.0010400000330992045
1528856152.94,-0.0064999961853026995,-0.029900000691413877,0.007999973297119285,0.004460000023245812,0.00544000007212162,-0.000700000033248216
1528856152.96,-0.008900003433227506,-0.08869999825954437,-0.0018000221252439982,0.004380000084638596,0.005440000072121621,0.0002999999816529453
1528856152.98,-0.02529999732971188,-0.0812999987602234,-0.007600002288818219,0.004320000037550927,0.005380000025033951,0.0005599999893456698
1528856153.0,-0.005299997329711881,-0.06809999823570252,-0.011000003814697124,0.004240000024437905,0.005260000005364418,0.0004999999888241291
1528856153.02,0.02430000305175785,-0.055700000524520885,-0.009200000762939312,0.004340000078082085,0.00523999996483326,0.000719999996945262
1528856153.04,0.043500003814697305,-0.0209000027179718,-0.004800014495849467,0.004300000071525574,0.005339999943971635,0.00042000000365078455
1528856153.06,0.04850000381469731,0.04429999828338623,0.004999980926513815,0.004200000017881394,0.004639999940991402,-0.0002599999960511922
1528856153.08,0.05909999847412114,0.04249999880790711,0.0059999656677247526,0.004380000084638596,0.004599999934434891,-0.00044000000692903993
1528856153.1,0.03689999580383305,0.04929999709129334,0.005599994659423972,0.004580000042915345,0.004739999994635582,-0.0003200000058859587
1528856153.12,0.019700002670288125,0.029899998903274543,0.004200000762939596,0.004860000014305115,0.004640000015497208,-0.0001600000075995922
1528856153.14,0.014499998092651402,0.012100001573562629,-0.010599994659423686,0.005099999979138375,0.004619999974966049,0.0003199999779462815
1528856153.16,0.03529999732971195,-0.022299998998641962,-0.024200000762939308,0.00523999996483326,0.005219999998807907,0.0006599999777972699
1528856153.18,0.03269999504089359,-0.015899999141693114,-0.032800006866454935,0.005119999945163727,0.005439999997615815,0.00107999999076128
1528856153.2,0.021300001144409216,-0.030099997520446776,-0.042600040435790874,0.005099999979138375,0.0055799999833107,0.001299999989569187
1528856153.22,-0.005700006484985316,-0.05349999785423279,-0.052000064849853374,0.00485999993979931,0.0057599999755620955,0.0008200000040233135
1528856153.24,-0.007700004577636683,-0.07569999873638153,-0.050000057220458846,0.005200000032782555,0.005060000009834767,0.00034000001847743987
1528856153.26,-0.010500001907348596,-0.06529999911785125,-0.04500005722045884,0.005220000073313713,0.0049599999561905864,0.0002000000188127161
1528856153.28,-0.027899999618530236,-0.060299999117851256,-0.04580003738403306,0.005140000060200692,0.005039999969303609,-0.00041999998968094587
