,robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z,tactile_static_data.left.std.ret/300.0,tactile_static_data.right.std.ret/300.0
1528638973.67,0.2077021621928905,0.20042119227801156,0.10729999065399169,0.1379999977350235,0.07229999542236357,0.0015999999456107617,0.005779999941587449,-0.005200000032782555,0.044637968938280516,0.03009232490881754,0.0011086329924469302,-0.0077207851267214935,0.007279410025270741,-0.007622327446909777,-0.00821057157622726,-0.007193171574875564,0.0,0.055509284705075795
1528638973.77,0.18742230018637332,0.18994997375463038,0.10829999446868896,0.08759999930858613,0.09229999542236357,0.001579999979585409,0.0057000000029802335,-0.004660000056028367,0.04320660538212679,0.029133114660699497,0.0027349457549876517,-0.002417707283821956,0.007862606649560799,-0.003853350916541516,-0.009671633885805928,-0.002720075154743877,0.0,0.05282146629246394
1528638973.87,0.16339096175871998,0.17294911090164858,0.08849999904632568,0.04800000131130219,0.11450000762939481,0.0014199999906122686,0.005560000017285347,-0.003740000054240227,0.048201605911715246,0.030210862860251233,0.0066334416899285886,-0.0011644876677786029,0.010650660388525928,-0.00767888435222604,-0.016255018182282335,0.001590556640823764,0.0,0.05422248979336126
1528638973.97,0.18343888678371686,0.1618393147262902,0.09929999828338622,0.044800001084804544,0.13130001068115263,0.0009799999953247608,0.005279999971389771,-0.003440000005066395,0.04639227798124942,0.030510698775920685,0.006982623619208849,-0.003888876148226513,0.009868443298019457,-0.011214327593865455,-0.016555755590211517,-0.0019366775712080099,0.0,0.05723921280465424
1528638974.07,0.1897614624780294,0.15390279947292876,0.09629999637603757,0.021200001575052738,0.1440999984741214,0.0008000000030733645,0.005199999958276749,-0.003059999980032444,0.04200414525089752,0.02611980333067721,0.004894006496797114,-6.698100216940044e-05,0.00666474965865343,-0.008066010701227153,-0.010172471753493716,0.003956190247855196,0.0,0.06066307791422362
1528638974.17,0.20471849861996386,0.1452896889206398,0.10629999637603758,-0.0015999988839030272,0.16069995880126983,0.0009200000041164458,0.005139999985694885,-0.0022799999825656417,0.03983616271058551,0.025193449290264642,0.0036645088162916674,0.00026195024538866685,0.005527853677677453,-0.006864434227564651,-0.00715774724111164,0.0015592197931203011,0.0,0.06052435525015103
1528638974.27,0.22623982492371508,0.16383648472373127,0.06609999656677244,0.05060000259429217,0.15069995880126982,0.0009000000008381904,0.00527999997138977,-0.0031999999843537806,0.0371572333810547,0.023000981670956315,0.004969508139113924,-0.000798480105604576,0.005963540444536717,-0.004202726665569048,-0.011289678147851248,-0.0013768310076047077,0.0,0.06147370642952657
1528638974.37,0.2623411018931978,0.16488521384596427,0.1130999946594238,0.0546000011637807,0.1650999832153323,0.0007600000058300793,0.00527999997138977,-0.003340000007301569,0.03996213926343034,0.02530131394321707,0.0005472977945038072,0.004432320572400791,-0.0009011292307037471,0.0028854012049964978,0.0010966068567918232,0.002868926174486564,0.0,0.06039881998269645
1528638974.47,0.28134813252429425,0.16995062236607839,0.1332999992370605,0.08000000167638065,0.16609996795654325,0.0007800000067800283,0.005439999997615814,-0.0034800000302493573,0.046474304379920985,0.027138515502423074,0.002000646259001068,0.006473796189076025,0.0014285383270112083,0.004498081953401263,-0.002018078852764195,0.004239765303358449,0.0,0.05878350719951928
1528638974.57,0.2974991450145073,0.16810288335264498,0.14829999923706053,0.12480000242590907,0.15810001373291044,0.0007400000188499689,0.005460000038146973,-0.0032800000347197053,0.0472699724439382,0.028457675283417284,0.0015958559154078068,0.006232774772077545,-0.0006443717801209646,0.00594870036584153,-0.0006824128888963072,0.0037330407842687996,0.0,0.05594265768822713
