,"tactile_static_data.left.std.clip(ret/60.0, -5, 5)","tactile_static_data.right.std.clip(ret/60.0, -5, 5)",robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z,pose.position.x,pose.position.y,pose.position.z
1528855822.27,0.8354165281295817,0.27214414467620685,0.2723641322408163,0.164664627286762,-9.998798370365199e-05,0.2516999984905124,0.03200000762939438,0.005659999996423722,0.0018799999728798867,-0.0014599999971687796,0.046824374364510056,0.029540902314321556,0.004764882306949596,-0.008736964421098566,0.011232940405972475,-0.018566240823446916,-0.011658283330599328,-0.002743838752796286,0.5254316283948649,-0.8179545635669062,0.034062049908912415
1528855822.37,0.8208572745415043,0.27395038677071293,0.2578091114451017,0.16446001854562428,0.013900008201599083,0.23970000039786102,0.031200027465820172,0.005740000009536744,0.0017999999597668648,-0.0012800000049173834,0.044141946903414636,0.027054401978944327,0.00639677754702048,-0.009264909539860023,0.009175053410780072,-0.018497177506128854,-0.01362184617934327,0.00027839764813135924,0.5253889004331278,-0.8181707343878316,0.03408454776947353
1528855822.47,0.7805184211515668,0.2921171010014932,0.2507399632208101,0.17562023570266605,0.06510000705718991,0.22550000201910733,0.031200027465820172,0.0064999999850988395,0.0007599999755620957,-0.001440000031143427,0.038923270881814576,0.022619913944298745,0.005970344683350343,-0.007487678534418112,0.008059567040735403,-0.013844696821774817,-0.013612111043651518,0.0007038646835770909,0.5256668646057128,-0.8182932136178542,0.03417619227323749
1528855822.57,0.7667976185948596,0.2887921041261102,0.23101188276755763,0.18101936307222238,0.04110001087188717,0.2119000030681491,0.0348000335693358,0.0067000000923872,0.000679999974090606,-0.0015200000442564488,0.029972592866026986,0.01951125354333786,0.0029509871992075315,-0.006448581009597298,0.005468894737900982,-0.012103948342075163,-0.00969420451282696,0.002273421985577206,0.5258843706043855,-0.8184039889789193,0.034172498551654905
1528855822.67,0.7445177552911985,0.28405830140126026,0.2514546528212126,0.17599013207439812,0.040100007057189906,0.23230000268667936,0.043600006103515485,0.006359999999403954,0.0011599999759346247,-0.0016600000299513342,0.03484440846185241,0.024099039856038593,-0.0020189502592467463,-0.005587152471145614,1.067253486726849e-05,-0.007311006422208053,0.00047071218187645175,0.0026334949484993877,0.5258672266485249,-0.8183162329923325,0.03420307933488284
1528855822.77,0.7282995461514401,0.2591419351996606,0.25860128872548016,0.1746794496846864,0.040100007057189906,0.23950000297278165,0.04780002593994127,0.005979999974370004,0.0017599999625235799,-0.0017400000244379044,0.03228384544027709,0.021838045241018494,-0.004870498700935792,-0.007245345003563464,-0.0021848974154046147,-0.008185502436927544,0.0031260685879053248,0.0009534639159303718,0.5257300911388924,-0.8181419025405287,0.03406234116969917
1528855822.87,0.7085766697966299,0.23839879099744216,0.277140646172372,0.17539572300743309,0.053100008964538536,0.25570000182837244,0.059400024414062357,0.006019999980926514,0.001599999973550439,-0.002200000025331974,0.03456700863979607,0.024795055035755374,-0.003785317529396313,-0.005734600029128842,0.0007634654150779187,-0.009384372977357065,0.0032708097689480285,0.004694719418629196,0.5257731684966801,-0.8182134671323236,0.03406929951563483
1528855822.97,0.7112039233646636,0.2156748694501393,0.276169118607621,0.16421885647431242,0.03230000972747799,0.26130000125616787,0.06860004425048814,0.005500000044703484,0.0021399999875575306,-0.0022599999979138375,0.03111218324195945,0.022843065549704857,-0.0056929734411415665,-0.0025522091390187797,-0.001268365822358583,-0.0034803374177781966,0.006519138094125072,0.00208988254834262,0.5257426167724464,-0.8182278174338586,0.034101169831169946
1528855823.07,0.6986771223430157,0.22651201053788975,0.24877151970554431,0.14764376766373202,0.014700007438659632,0.2315000007674098,0.07220005035400376,0.004900000020861626,0.002579999975860119,-0.0017399999871850014,0.04084321594044249,0.027251708505336456,-0.002123729929466531,-0.0031610992675348503,0.001374072910743076,-0.004858269689823447,0.0015712480886618395,0.0028102442908514635,0.5255491561801162,-0.8182211725434322,0.034138945279771675
1528855823.17,0.6994140179281428,0.22467087580521428,0.24079201258087446,0.14575813593152212,-0.008899989128112832,0.22090000059455633,0.07140007019042954,0.004800000041723252,0.002659999988973141,-0.0016799999773502352,0.03394012994048322,0.02217522258193121,0.0021367708018945894,-0.005008225875916993,0.004562662415818016,-0.008510566233054817,-0.009180848103330209,0.0011848643114578073,0.5255975002547945,-0.8181379447960025,0.034195829581186755
1528855823.27,0.7027138531463587,0.23279523059634116,0.24067436932991054,0.14448041746464593,0.007500004768371546,0.21770000007003543,0.08500007629394517,0.005000000074505806,0.002320000007748604,-0.001499999980442226,0.03701681432799044,0.026440161948579993,-0.0012132556733109143,-0.0033856294185182156,0.005948710015646638,-0.004173266270341705,-0.00540400669455199,-0.0036954172613107203,0.5258567014066683,-0.8180768961290561,0.03432897284635192
1528855823.37,0.7341364818389079,0.23372718753295613,0.23402776044656426,0.14314599977225836,-0.02289999485015873,0.20770000007003545,0.08260005950927721,0.004780000075697899,0.002580000050365925,-0.0013199999881908298,0.03869093232676848,0.027045544646457875,0.0007257675725255934,-0.002189786978566039,0.002008285875017772,-0.0026549344670624996,-0.007122608175893083,-0.0023668465979743295,0.5259214645890883,-0.8179350008016562,0.0342960415578129
1528855823.47,0.7369879226966145,0.24493972483216125,0.2092288113460152,0.15092067685428862,-0.010700001716613807,0.17370000030845403,0.07620002746582016,0.005200000107288361,0.002340000029653311,-0.0007599999895319344,0.0529567141091479,0.03395168479236769,0.009305573630901304,0.0004240035924677899,0.005564646882754092,-0.006615996719217817,-0.012015546647417484,0.00968028649734124,0.5259053467046593,-0.8179641057187869,0.034279520102292065
1528855823.57,0.735038722439377,0.2507215420011081,0.2295041656799011,0.16500280158618177,0.009899992942810019,0.19330000098794697,0.07880001068115221,0.005320000052452087,0.0028400000371038917,-0.0013600000133737924,0.05289063683464012,0.033395529926148915,0.00550422531563629,0.00546360617501341,0.0012768321272480184,0.0021109075675650665,-0.002858353569625033,0.009436977100299813,0.526104545679393,-0.8178220536678337,0.0342659308689574
1528855823.67,0.739916934809649,0.24576092545210046,0.22713413176590988,0.15937163621876824,0.01869998455047604,0.18290000092238187,0.08979999542236315,0.0050200000405311584,0.0028800000064074997,-0.0013400000100955369,0.05605292290146474,0.03616275775690037,0.0027475089769525857,0.005372803296247409,0.0007326382706446122,0.003903364528131293,0.001823532977653169,0.004936090173068007,0.5261544128938502,-0.8178499437050588,0.03427569087446548
1528855823.77,0.7613205068461953,0.24387503532552965,0.23140463170671094,0.16731063988537692,0.0032999849319457646,0.18790000092238185,0.08899997711181627,0.00472000002861023,0.0035199999995529654,-0.001860000025480986,0.053167584847376666,0.0335181169637836,0.00600780029589833,0.007847538049712265,-0.0004064540436789513,0.0029318223354511314,0.002198932549965124,0.014381387756979369,0.5260280163948452,-0.8179581701565355,0.034149979287857866
1528855823.87,0.7482871296587458,0.2519597027629527,0.21698291747612267,0.16979370832531435,0.02709998607635494,0.17950000178068876,0.07879997253417956,0.00476000003516674,0.0035999999381601815,-0.0019200000353157523,0.05418803497100317,0.035908054847177275,0.0007704412979536103,0.009244494262310016,0.0004428984960491372,0.010188882750309788,0.007282362331701132,0.006090792661292967,0.5260638031691548,-0.817926201716046,0.034138378767641975
1528855823.97,0.7607946737151541,0.23707425457346426,0.2438513521007,0.16394347071772558,-0.011500010490417517,0.21730000268667937,0.07319999694824204,0.003999999985098839,0.004539999961853027,-0.0020200000423938043,0.03990946545507117,0.028464864425049502,-0.0036157816795091943,0.006344128396896333,-0.0023089760535003824,0.01226827593936225,0.008495590594354827,-0.0026425363561706845,0.5260681706197182,-0.8178875574648147,0.03401679843555508
1528855824.07,0.7951819953903404,0.23556085187971415,0.22963190100390485,0.15811012260155993,-0.022700009346008337,0.2059000016376376,0.06819999694824205,0.003940000012516975,0.004560000002384186,-0.0013800000306218865,0.03430104445955236,0.027149458884185414,-0.0036459210816565044,0.00041682210778618597,0.00021238869284601788,0.002929950938975699,0.0045162952179767886,-0.009587268825006183,0.526054569439864,-0.8180936413469384,0.03405082364963064
1528855824.17,0.8493274894019149,0.23824334849294002,0.2632675627255826,0.17632078585036576,0.009100003242492641,0.24810000192373988,0.05159999847412095,0.004619999974966049,0.003960000018123537,-0.0020000000204890966,0.030026130642683457,0.021462360229373548,-0.0025609046258844624,0.001957174840498865,0.0008021107723596055,0.00392225539122045,0.0024121498584512967,-0.00432746386443574,0.5259909540597731,-0.8181446564435936,0.03399717882794419
1528855824.27,0.8702703601524497,0.24731094014814903,0.25459421043906555,0.1760200087822711,0.042300009727478,0.23170000199228524,0.04620002746582017,0.005280000045895576,0.002740000023040921,-0.0017800000216811897,0.031686598431940695,0.022280363795601627,-0.0030937788161685678,-0.002344597889744721,0.003255342022036021,-0.002297610662926712,-0.0011748146039394047,-0.010984932494517985,0.5259046382114011,-0.8181598710784969,0.03406011104981956
1528855824.37,0.8764796654379904,0.2713940220482366,0.2443700287549849,0.1762204935848996,0.07450000286102292,0.1985000014677644,0.0498000335693358,0.005760000050067902,0.0016000000596977772,-0.0014600000041536988,0.03132605016895949,0.017513709200157563,-5.065919181860064e-05,-0.005661084447025105,0.007266470964115178,-0.01056227746227596,-0.006693746908030051,-0.0072477645434972735,0.525804361544077,-0.8181623853290096,0.03409973865681974
1528855824.47,0.8909352798666311,0.2943224957200665,0.24181797209702133,0.17559614637529594,0.12650000095367428,0.18330000046640638,0.053800010681152206,0.006260000020265579,0.0004000000306405128,-0.0016000000084750354,0.03014590875693756,0.01793844532383296,-0.0019934594067246947,-0.003944666642855545,0.0063685842150566305,-0.008669577439919638,-0.0017227073011258217,-0.0055653310061398766,0.5258215327736169,-0.8179771544055379,0.03416400586381084
1528855824.57,0.8982543575861843,0.2844788559435397,0.23368937312334895,0.16805210354348818,0.14470000743865966,0.1653000009432435,0.054200019836425646,0.006200000047683715,-6.000000750645991e-05,-0.001260000008624047,0.035286690774576863,0.017727997780774128,0.0021862397894658815,-0.0004470688613610471,0.006443155682886841,-0.005282146308825522,-0.0046072665329146036,0.0024146771245350893,0.5257026906785206,-0.8178884469206028,0.03414520452932558
1528855824.67,0.8658495102031238,0.302541375218585,0.2219999173836029,0.16344560533718294,0.12629999637603756,0.15950000170618295,0.04520004272460923,0.00584000013768673,0.0010000000149011613,-0.000740000035148114,0.03615481678794318,0.02054132407911795,0.005062129521957074,-0.0009916817497274343,0.007087039394389819,-0.008450836951972573,-0.006816415928410746,0.0031425174745467964,0.5257483772408224,-0.8178610091848288,0.0341650928600674
1528855824.77,0.8469413573462802,0.29465337612183096,0.22593329515437716,0.16231145489631926,0.11569999217987058,0.17150000225752593,0.03960002899169908,0.005460000038146973,0.0020599999837577344,-0.0005000000144355,0.033638139674641784,0.017860400064024357,0.006298995306012778,0.0002810742205778499,0.006800553131880505,-0.007275685321285074,-0.004897973051602373,0.005685556306966049,0.5257617503845444,-0.8179552393999229,0.03414999970728872
1528855824.87,0.839069302073824,0.2714379432368359,0.20496988363809016,0.16721331453906854,0.06569999217987058,0.15930000316351653,0.034200019836425635,0.005179999992251397,0.003340000007301569,-0.0006800000090152026,0.03048336439222572,0.019729093783117827,0.007353936527027553,-0.00039863736422345643,0.0026170463830880878,-0.004840083222281968,-0.006272369687565937,0.001447406238795936,0.5258086086820895,-0.8179522691393313,0.03407965407128209
1528855824.97,0.836748059370612,0.2456967993004405,0.20670084456819288,0.17075283132045319,0.06669999599456784,0.16150000344961882,0.02060005187988267,0.005260000005364419,0.003660000022500754,-0.0010199999995529653,0.03425449935524894,0.02095327615307124,0.006358076071766237,-0.0006425849392522892,-6.740624577425255e-05,-0.003105889207251099,-0.005426966294283763,-0.0019335553085395773,0.5257798193071161,-0.8181998378647402,0.034088918984722306
1528855825.07,0.8297460610302477,0.2610120610568329,0.20341189885655492,0.17135269588217042,0.03269999027252194,0.16770000334829094,0.01060005187988267,0.005059999972581864,0.003980000000447036,-0.0010599999874830247,0.03931085484660754,0.03819207798583751,0.005477207366134803,0.0020050205404262287,-0.004391126303836737,0.004520657647474234,-0.00262897104891687,-0.027194997283344225,0.5258908629442207,-0.8181980572473192,0.03412464756384357
