,robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z,tactile_static_data.left.std.ret/300.0,tactile_static_data.right.std.ret/300.0
1526716820.44,0.19088981040051187,0.4104591202071055,-0.1088000059127807,-0.04949999928474423,-0.13899986267089873,0.009000000059604645,0.012999999672174453,0.004340000003576279,0.029196958774665587,0.01512989343099249,-0.0006330518829347155,0.002436424944454793,-0.0031575371294741148,-0.003539666168235103,0.006047169727741032,0.007240412508153591,0.04745622903072373,0.05829493314122366
1526716820.54,0.187878294051168,0.4042518413320888,-0.1125999975204467,-0.052700001001358,-0.12899986267089872,0.008800000101327896,0.012919999808073044,0.0039600000157952306,0.03080219248692711,0.01647731595165474,-0.002723324851119017,-0.0026619575838584793,-0.0038765649790990244,-0.005770018482909659,0.008325176713953664,0.003062348591071471,0.048244574099010736,0.06267208317428669
1526716820.64,0.2007034270811845,0.40007930877826137,-0.13759999752044672,-0.056900004148483244,-0.11439987182617216,0.008400000035762786,0.012759999930858612,0.004459999985992909,0.027624542625523083,0.01454187537640414,-0.002513157829844072,-0.005705030980081903,-0.0014647035712550345,-0.004767460409114566,0.004432882013896291,0.0006429155613149849,0.04785931000823445,0.06150811777091718
1526716820.74,0.22223809749969414,0.39525605118051316,-0.14780000209808342,-0.08910000681877134,-0.10159988403320341,0.008219999969005585,0.012600000053644181,0.004580000005662442,0.028745013120525343,0.016187093798392223,-0.002765449862767436,-0.005412248871935039,-0.0020524264038259362,-0.0038834752215328914,0.0053909550853644345,0.002653455949852351,0.05292190165220107,0.060527105714442565
1526716820.84,0.19913847638603924,0.38052026670609,-0.14440000057220453,-0.11150000691413876,-0.055599899291992466,0.007819999903440476,0.012320000082254411,0.004059999920427799,0.04238582716951298,0.024736671538589782,-0.003435572893913187,0.0008162272945186165,-0.004546056050219972,0.002190471841964222,0.010302100343500454,0.009882581958795735,0.055252815824789255,0.06157423540622223
1526716820.94,0.20508656685866372,0.38527687923596265,-0.1513999986648559,-0.11750000596046445,-0.044599914550781536,0.00787999987602234,0.012460000216960908,0.004239999912679195,0.03791258337297869,0.029169990473191826,9.200483048223419e-05,0.002873548833551672,-0.0021278175449198455,0.0035436600278441364,0.003436795654807494,0.006243333378410578,0.055939199500876724,0.060764487519688576
1526716821.04,0.2256487383141418,0.38814128198330833,-0.12920000553131097,-0.13270000576972957,-0.0667999267578128,0.007799999862909318,0.012400000244379044,0.005019999891519546,0.04308362595682011,0.030560570835779576,0.0033166413183866915,0.01066526294966591,-0.0010143125830369031,0.007374629384369119,-0.0016635366990562308,0.013715544699918772,0.05817657850193634,0.05724248797204874
1526716821.14,0.2312786028990755,0.39151981618080745,-0.10100000858306876,-0.1615000051259994,-0.07159996032714873,0.008059999942779542,0.012440000176429749,0.004959999918937683,0.0460733807589335,0.032560079945435826,0.003189554334208375,0.008253078984047469,-0.0021151082561835133,0.0045965017110982725,-0.0019467896723357402,0.01011022658878234,0.05785059959957597,0.05955835370788747
1526716821.24,0.2457820966955939,0.39273152084461854,-0.08700001239776603,-0.18070000469684597,-0.07539993286132841,0.0080799999833107,0.012440000176429749,0.005079999938607215,0.057204480242861955,0.034577492522490816,0.0019972851908627515,0.012763284105947908,-0.0016988141534856525,0.008982702384041261,0.00016837693305638202,0.009861775904600798,0.05477802864413941,0.060396685343132896
1526716821.34,0.26526451522924366,0.3947637716839011,-0.0746000146865844,-0.21650000423192975,-0.07319992065429716,0.008059999942779542,0.012380000203847887,0.005519999936223031,0.052702359215773834,0.02848187935799397,-1.1987313900779395e-05,0.0027749030457607654,-0.001480245257732484,0.002320551376199352,-0.00032786829237588553,0.000155532783071194,0.0607941442359449,0.060956798585722366
