,"tactile_static_data.left.std.clip(ret/60.0, -1, 1).max()",robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z
1525874458.48,0.420462027557,0.392792156317,0.334055837394,0.298400015831,-0.211099997982,0.131700057983,0.0097199998796,0.00743999987841,0.00511999994516,0.0557794895556,0.0410979131636,-0.000565678473953,0.00691993021209,0.00241081479447,0.00398272135731,-0.00388272257793,0.0100197192024
1525874458.58,0.4128926255,0.415766164384,0.327023961731,0.326400008202,-0.182699996829,0.148899993896,0.00959999993443,0.00733999997377,0.0047199999541,0.0580058049057,0.0396284777726,0.000723769805819,0.00805574412441,0.00102533089922,0.00120683429414,-0.00388875188938,0.00841537789397
1525874458.68,0.422052056503,0.407635810089,0.326281857363,0.33400001049,-0.156299996078,0.154499969482,0.00953999996185,0.00747999995947,0.00457999996841,0.0466406925083,0.0322655131911,0.00447256010283,0.00358921448504,0.00573008301803,-0.00537083100406,-0.0123849859503,0.00955083138182
1525874458.78,0.42761920014,0.389072745205,0.326169015355,0.317400012016,-0.152099995315,0.143899993896,0.00974000006914,0.0075,0.00421999998391,0.0522328972574,0.0320102050657,0.0107080362384,0.00403149543793,0.0055087239801,0.00245585372561,-0.022184353546,-0.000878841169868
1525874458.88,0.428582148338,0.402114040838,0.331620835198,0.318200011253,-0.179099995196,0.141699981689,0.00974000006914,0.00730000004172,0.00506000004709,0.052611646507,0.033518354636,0.0138197971808,0.00087055177926,0.00805682419914,0.00113171948389,-0.0259291971719,-0.00492838524873
1525874458.98,0.418197872662,0.409016591163,0.328764413865,0.334800009727,-0.162099995315,0.144299926758,0.00958000004292,0.00714000016451,0.00534000009298,0.0454350031699,0.027548663448,0.00683413811704,0.00442723221677,0.00409781708421,-0.00192571078839,-0.0117106458459,0.000799849857897
1525874459.08,0.420573779039,0.388992067065,0.331096235311,0.313400015831,-0.190299996473,0.120699920654,0.00953999996185,0.00714000016451,0.00570000007749,0.0475313579353,0.0279991432051,0.00610914420978,0.00504489480343,0.00303606537844,0.00173201626119,-0.0102087141458,-0.00278649322354
1525874459.18,0.400173009858,0.411810145389,0.337392164948,0.308400015831,-0.232299996652,0.119899978638,0.00977999985218,0.00718000024557,0.00584000006318,0.0489693502232,0.0297622675628,0.00637711835881,0.00950099319246,0.00183871004434,0.00691888207683,-0.0106720181771,0.00280847718603
1525874459.28,0.380702051688,0.423633218564,0.331681856791,0.325800013542,-0.217699996866,0.13189994812,0.00961999982595,0.00710000023246,0.00566000007093,0.0441003355044,0.0264594233717,-0.000569743911863,0.01216826431,-0.00155844696881,0.00617334531849,0.00332023353587,0.00947623919664
1525874459.38,0.382098958068,0.400093684372,0.328083417457,0.297400012016,-0.195899997242,0.15109992981,0.00937999978662,0.00718000024557,0.00561999998987,0.0335414212511,0.0209702564471,-0.0045491790028,0.0102359618844,-0.00388831734462,0.0034526075434,0.0100812100249,0.00883307712891
1525874459.48,0.367234068956,0.385795467156,0.335364423632,0.266600012779,-0.205099997409,0.163699951172,0.0092199999094,0.00740000024438,0.00620000004768,0.0295513747793,0.0213371283026,-0.00388985825718,0.00839855563089,-0.00414262773789,0.009072036166,0.00756295628652,0.00298566081778
1525874459.58,0.363801279916,0.385367881735,0.333945151238,0.265199999809,-0.190699997395,0.180100021362,0.00909999996424,0.00746000021696,0.00618000008166,0.0275077209805,0.0229103117662,-0.00244278908346,0.00738243000308,-0.00186848485973,0.00646655025424,0.00328458210332,0.00749650780082
1525874459.68,0.390867175683,0.376063985748,0.326971271566,0.260999999046,-0.170699997395,0.1975,0.00881999999285,0.00732000008225,0.00616000004113,0.033570386746,0.0251585707693,0.00111063320877,0.00862027332005,0.000445880298944,0.0065258775333,-0.00227024928276,0.00802511883398
1525874459.78,0.411819151349,0.371904552988,0.323705345072,0.230799994469,-0.201299998611,0.200299987793,0.00870000004768,0.00726000010967,0.0061400000006,0.0318927472495,0.022145918478,0.00532996379863,0.00497271086525,0.00258898186007,0.00505611556267,-0.0104238562424,0.00412467307342
1525874459.88,0.441580880708,0.394486473981,0.335302909874,0.213599991798,-0.25469999671,0.139700012207,0.00934000015259,0.00763999998569,0.0056400000304,0.0407807834524,0.0294253342217,0.00266498714858,0.00677629198157,-0.000359670782693,0.0029741903783,-0.00452111582486,0.0112145355477
