,baxter_enpoint_pose.pose.position.x,baxter_enpoint_pose.pose.position.y,baxter_enpoint_pose.pose.position.z,baxter_enpoint_pose.pose.orientation.x,baxter_enpoint_pose.pose.orientation.y,baxter_enpoint_pose.pose.orientation.z,baxter_enpoint_pose.pose.orientation.w
1529055933.53,0.5007168184718149,-0.3754425711223458,0.10650116217678064,0.9866118459256568,-0.16297338785932985,-0.001454360391666795,-0.005863614828649376
1529055933.58,0.500663808357736,-0.37547040665166276,0.10652327704167978,0.9866245225538164,-0.16289718227588712,-0.0014985877741251,-0.005843986575345896
1529055933.63,0.5007467063638693,-0.3755718480724937,0.10657625002811344,0.9866285951404332,-0.162876373326508,-0.0013588862086334765,-0.005767060607110958
1529055933.68,0.5009381694142636,-0.37562516076147573,0.10667742762640961,0.9866253928680093,-0.16289712955273025,-0.0011728344593271592,-0.005774394969359096
1529055933.73,0.5009692390479575,-0.37571402007661814,0.10674930165453161,0.9866095478656992,-0.16299296723144727,-0.001139668551401069,-0.00578542401657223
1529055933.78,0.5008494217358834,-0.37567371542655065,0.10662426015442426,0.9866186109205037,-0.16293456741791132,-0.0013047896872300812,-0.0058412782777854085
1529055933.83,0.500813380696491,-0.3755142170343533,0.10657622663410148,0.9866335371755827,-0.16284270971570566,-0.001343493237921106,-0.00587309184776814
1529055933.88,0.5008173442938851,-0.3754903666069088,0.10657631873711283,0.9866173574366899,-0.16293946482314173,-0.001343280199517539,-0.00590483609997812
1529055933.93,0.500752707271325,-0.37547002727310774,0.10657526520553892,0.9866038584882716,-0.16301932110636122,-0.0013868170765119362,-0.005948466827760118
1529055933.98,0.5006426047273209,-0.37557595246571923,0.10649988299639149,0.9865956200134643,-0.16306990912027042,-0.001490155131807246,-0.00589725238656843
1529055934.03,0.5005945765926927,-0.3756559233715492,0.10649821680101242,0.9865867670092974,-0.1631242514026132,-0.0015287948402208874,-0.005866491242202084
1529055934.08,0.5006921493528869,-0.3756728397133534,0.10649915681098704,0.9865902498416204,-0.16310323027248516,-0.0014776536956592065,-0.00587584118585566
1529055934.13,0.5006618736613377,-0.3756392365183724,0.1064977340013516,0.9866027557384764,-0.16302733464492516,-0.001515910745694169,-0.005876817928525062
1529055934.18,0.5007562734780937,-0.3756501785949809,0.10654582470165493,0.9865965260377241,-0.1630644960234475,-0.0014710044929382021,-0.00589750571217825
1529055934.23,0.5008615774610615,-0.37566839582952244,0.10664569948832098,0.9866133836992245,-0.16296735766357207,-0.0013388971688300957,-0.005799656108338133
1529055934.28,0.5009966498778661,-0.3756681799293617,0.10674568602928428,0.9866003681555663,-0.1630468643726957,-0.0011978851492769297,-0.005818511895077467
1529055934.33,0.5010604107382745,-0.37584088648044045,0.10679519868189964,0.9865729268915102,-0.1632146363829425,-0.0011212706474290042,-0.005785613739675573
1529055934.38,0.5010722509352034,-0.3757121217254579,0.10672324413973584,0.9865974524968759,-0.16306410051095055,-0.001146610130834941,-0.005827565053035951
1529055934.43,0.5009421167705346,-0.3756404631351973,0.1066032492516179,0.9866195463626785,-0.1629310726711275,-0.0012242399342417007,-0.005796008799984321
1529055934.48,0.5009509135971791,-0.3755005137012606,0.10658043145959123,0.986611055811263,-0.16297794758108264,-0.0012218386588527985,-0.005922958734815092
1529055934.53,0.5008954906490386,-0.3754523072622306,0.10653225511485072,0.9866296532345027,-0.16286502557529786,-0.0012599623861968081,-0.005923325414815844
1529055934.58,0.500861088657426,-0.3753814346977389,0.1065075273063341,0.9866384329949373,-0.16281059648429447,-0.001297647596735574,-0.005955756695537174
1529055934.63,0.5007949830958236,-0.3755228577663299,0.10655300192422974,0.9865912341343,-0.16309557166307448,-0.0013414675576865257,-0.005968324763874852
1529055934.68,0.5006811299503978,-0.3755015143648069,0.1065252646421887,0.9865910794901145,-0.16309528334292028,-0.0014564858825631118,-0.005970850116603015
1529055934.73,0.5006648931890016,-0.3755051754248643,0.10649996901357076,0.9866107294767797,-0.16297753010329624,-0.001489379005134321,-0.00592887440117229
