,baxter_enpoint_pose.pose.position.x,baxter_enpoint_pose.pose.position.y,baxter_enpoint_pose.pose.position.z,baxter_enpoint_pose.pose.orientation.x,baxter_enpoint_pose.pose.orientation.y,baxter_enpoint_pose.pose.orientation.z,baxter_enpoint_pose.pose.orientation.w
1528856007.76,0.5282493147376937,-0.8172874839307334,0.1843147937694537,0.9999318061263018,-0.004748723447370165,-0.009885284901961463,0.003976421800113152
1528856007.81,0.528440223282974,-0.8173483021484479,0.18438285479132674,0.9999330069156531,-0.004741217313395331,-0.009723988492355382,0.004094016690479855
1528856007.86,0.5284749103496088,-0.8174401774865659,0.1843541158673845,0.999933248558222,-0.004833209576384445,-0.009636993311837674,0.004144757068066579
1528856007.91,0.5283032123765331,-0.8174731126962353,0.18424877934905284,0.9999326319045131,-0.004886243009250618,-0.00970783803078413,0.0040589263361746316
1528856007.96,0.5283852494810543,-0.8173264301114903,0.18416851029440812,0.9999334013334364,-0.00478811541034932,-0.009724803667347048,0.003943993257440192
1528856008.01,0.5283453566405569,-0.8173092173601607,0.18415911628233997,0.9999331944054521,-0.004818681244056357,-0.009749456902715057,0.0039000037617305627
1528856008.06,0.5283463829251861,-0.8171919094689618,0.1841870314347057,0.9999338303760813,-0.004702567399816658,-0.009768915354258617,0.003818962645291049
1528856008.11,0.5284662006538522,-0.8170516906391758,0.1842083496989751,0.9999353229634905,-0.004500896924329515,-0.009727830454940647,0.0037718958547753863
1528856008.16,0.5286292955357945,-0.8169262835626058,0.1841662721771731,0.9999367159773546,-0.004384428263691629,-0.009667370203497993,0.0036973680229524636
1528856008.21,0.5286928298691687,-0.8169749560090271,0.18426223197239533,0.9999381175975482,-0.004337528685738006,-0.00952609813540462,0.0037322770638106555
1528856008.26,0.5287510448673648,-0.8167280975422782,0.18411436564422248,0.9999388243564876,-0.0040674317323135525,-0.009631365749169469,0.003578693333795597
1528856008.31,0.5288167648934805,-0.8167444610106231,0.1841216057718132,0.9999400344861277,-0.00402774767893561,-0.009526601976191673,0.003562896077634806
