,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0
1527169787.15,-0.01920000553131107,-0.09220000505447391,0.017500038146972374,0.0013599999994039537,0.0066200000047683715,-0.0024800000712275508
1527169787.17,-0.040000004768371615,-0.08060000181198124,0.015500068664550498,0.00142000000923872,0.006640000045299531,-0.0028800000622868542
1527169787.19,-0.03200001239776615,-0.08640000104904179,0.022100028991698936,0.0013400000333786011,0.006700000017881394,-0.0032800000533461577
1527169787.21,-0.01180000782012943,-0.10500000238418582,0.024300041198730186,0.0013800000585615635,0.006899999976158143,-0.0033000000193715096
1527169787.23,-0.00860000133514408,-0.10800000429153447,0.02010005950927706,0.0012800000421702862,0.00681999996304512,-0.003399999998509884
1527169787.25,0.004800000190734828,-0.11460000753402715,0.019900093078612995,0.0013200000301003456,0.006899999976158143,-0.0032399999722838406
1527169787.27,0.006599993705749477,-0.09620001077651981,0.019300041198730182,0.001140000019222498,0.006879999935626984,-0.0036199999973177913
1527169787.29,-0.02260000705718998,-0.08960001230239872,0.015500068664550498,0.001140000019222498,0.006840000003576279,-0.0033400000259280207
1527169787.31,-0.0478000116348267,-0.07700001001358037,0.01570003509521456,0.0010600000061094762,0.006739999949932098,-0.003320000059902668
1527169787.33,-0.07220001697540286,-0.0710000061988831,0.013900032043456748,0.0011200000159442426,0.006779999881982803,-0.0033400000631809237
1527169787.35,-0.10660001277923588,-0.04780000448226933,0.01630001068115206,0.0011400000192224981,0.006779999881982803,-0.004320000037550926
1527169787.37,-0.13820001125335699,-0.0582000041007996,0.009300041198730185,0.0013200000301003456,0.006879999935626983,-0.004260000064969063
1527169787.39,-0.15980000972747807,-0.04420000791549686,-0.01749996185302763,0.001380000039935112,0.006859999895095825,-0.00448000006377697
1527169787.41,-0.17360000133514408,-0.02020000696182254,-0.04489994049072295,0.0014400000497698784,0.006799999922513962,-0.0049599999934434895
1527169787.43,-0.1798000001907349,-0.010200006961822546,-0.05489994049072295,0.0014400000497698784,0.006579999923706056,-0.00534000001847744
1527169787.45,-0.17219999790191653,-0.01920000314712528,-0.06809993743896514,0.001560000069439411,0.006579999923706056,-0.004860000088810921
1527169787.47,-0.1617999982833863,-0.03279999971389774,-0.06509998321533232,0.0014800000563263893,0.006459999978542328,-0.004980000033974648
1527169787.49,-0.12159999370574956,-0.05079999685287479,-0.03590000152587919,0.0013400000333786011,0.006379999965429307,-0.005059999972581864
1527169787.51,-0.0891999959945679,-0.06599999666213993,-0.01570003509521513,0.001180000025779009,0.006400000005960465,-0.0046999999880790715
1527169787.53,-0.06779999256134037,-0.07799999952316287,-0.026300010681152626,0.001400000024586916,0.0066200000047683715,-0.004780000001192093
1527169787.55,-0.059400000572204625,-0.09420000314712529,-0.03310001373291044,0.0014599999971687794,0.006759999990463257,-0.005019999966025352
1527169787.57,-0.045799994468689,-0.08960000276565556,-0.03849994659423857,0.0015200000070035456,0.006879999935626983,-0.005
1527169787.59,-0.06039999485015873,-0.08600000143051151,-0.05389995574951201,0.0017600000090897084,0.006979999989271164,-0.004680000022053718
1527169787.61,-0.07119999408721928,-0.10260000467300419,-0.05989994049072295,0.0018999999947845938,0.007000000029802322,-0.004380000047385693
1527169787.63,-0.071399998664856,-0.11020000219345097,-0.0476999282836917,0.0017399999871850016,0.007060000002384186,-0.004200000055134297
1527169787.65,-0.09339999675750736,-0.13780000448226934,-0.035099906921387,0.0016599999926984312,0.006940000057220459,-0.004440000019967557
1527169787.67,-0.09259999752044681,-0.14920000791549687,-0.028499946594238563,0.00161999998614192,0.006900000125169754,-0.004279999993741512
1527169787.69,-0.09280000209808353,-0.1600000071525574,-0.02709995269775419,0.0015200000070035458,0.006860000193119049,-0.004459999985992909
1527169787.71,-0.06920000553131107,-0.17240000486373908,-0.03309993743896513,0.00188000001013279,0.006240000128746033,-0.004619999974966049
1527169787.73,-0.04379999637603764,-0.18280000448226932,-0.038299980163574505,0.002140000034123659,0.005640000179409981,-0.004539999961853028
1527169787.75,0.035599999427795376,-0.15380000352859502,-0.03729999542236357,0.002240000031888485,0.004680000133812427,-0.00403999999165535
1527169787.77,0.0633999967575073,-0.17000000238418583,-0.04829998016357451,0.0026799999922513967,0.0042200000956654545,-0.0036400000005960467
1527169787.79,0.08040000438690181,-0.17780000448226932,-0.0732999801635745,0.0028599999845027924,0.004120000042021275,-0.003140000030398369
1527169787.81,0.07180000782012937,-0.1810000061988831,-0.068899955749512,0.0025200000032782554,0.004660000093281269,-0.0026200000382959844
1527169787.83,0.06340000629425047,-0.18540000677108767,-0.06569995880126982,0.002359999977052212,0.005260000042617321,-0.0019200000166893008
1527169787.85,0.014800009727477992,-0.2054000067710877,-0.07169994354248076,0.002239999994635582,0.006280000060796737,-0.0014200000092387199
1527169787.87,-0.011199994087219275,-0.19620000600814824,-0.05449993133544951,0.0017000000178813935,0.006640000045299529,-0.0015799999982118607
1527169787.89,-0.013799996376037633,-0.1804000067710877,-0.027699928283691694,0.0014000000059604645,0.006720000058412552,-0.0016799999773502352
1527169787.91,-0.03299999713897709,-0.1586000037193299,-0.025099983215332317,0.0013799999840557577,0.0067599999904632575,-0.0019799999706447127
1527169787.93,-0.0598000001907349,-0.14660000562667852,-0.021299934387207314,0.0012799999862909317,0.006660000085830689,-0.00227999996393919
1527169787.95,-0.0573999929428101,-0.13120000600814824,-0.021299934387207314,0.0013999999687075615,0.006700000017881394,-0.00219999996945262
1527169787.97,-0.042999987602233926,-0.12220000505447394,-0.025699958801269813,0.0019599999859929084,0.006400000005960465,-0.0020799999870359897
1527169787.99,-0.012599997520446816,-0.1054000067710877,-0.011899909973144813,0.0031199999526143074,0.005319999977946282,-0.0025199999846518043
1527169788.01,0.01079999446868893,-0.09400000810623173,-0.008499870300293253,0.0036799999885261062,0.004519999995827675,-0.0025799999944865703
1527169788.03,0.04599999904632565,-0.0682000041007996,-0.006899909973144816,0.004200000017881393,0.0037599999457597734,-0.0027000000141561035
1527169788.05,0.03359999179840084,-0.061200001239776654,-0.01109989166259794,0.004120000042021275,0.003220000043511391,-0.0025400000251829626
1527169788.07,0.01599998950958248,-0.0454000020027161,-0.029099922180176065,0.004040000028908253,0.0033000000566244126,-0.002260000016540289
1527169788.09,-0.013000006675720249,-0.01779999971389774,-0.05149997711181669,0.00374000009149313,0.004080000072717666,-0.0020800000242888928
1527169788.11,-0.04080000400543216,0.02659999608993527,-0.04909999847412138,0.0031400000676512717,0.004780000075697899,-0.002240000013262033
1527169788.13,-0.09060000896453863,0.046799991130828826,-0.05350002288818388,0.0027000000327825546,0.005580000057816506,-0.0026200000010430814
1527169788.15,-0.0794000101089478,0.0799999928474426,-0.048500022888183884,0.0025400000251829626,0.005940000042319297,-0.0030000000074505806
1527169788.17,-0.06160001277923588,0.06339998960494991,-0.04249996185302763,0.0019400000292807815,0.006120000034570694,-0.0027400000113993886
1527169788.19,-0.06140000820159916,0.02219999074935909,-0.04169994354248076,0.0010399999935179949,0.006480000019073486,-0.0018400000128895048
1527169788.21,-0.05140000820159916,-0.047200005054473915,-0.05209995269775419,0.000999999986961484,0.0065599999576807025,-0.0013400000240653752
1527169788.23,-0.009800009727478064,-0.10860000371932989,-0.03749996185302763,0.0005599999986588955,0.006400000005960465,-0.0004000000213272869
1527169788.25,-0.014400000572204627,-0.1448000073432923,-0.03189998626709013,0.0006599999964237213,0.006379999965429306,-0.00028000000165775426
1527169788.27,0.014600005149841274,-0.1510000061988831,-0.016700019836426067,0.0006799999997019767,0.0064199999719858165,-0.0001400000066496432
1527169788.29,0.042400012016296354,-0.16640000581741338,0.0010999679565426843,0.0005800000112503767,0.0061599999666213994,-0.00038000000407919284
1527169788.31,0.05600001811981198,-0.14500000715255743,0.004500007629394248,0.0005800000112503767,0.006059999987483025,-0.00017999999457970266
1527169788.33,0.05400002002716061,-0.1010000061988831,0.003500022888183309,0.0008000000193715095,0.006079999953508377,-0.0004999999888241291
1527169788.35,0.08340000629425046,-0.08960000753402714,0.0043000411987301835,0.0006800000183284282,0.006139999926090241,-0.00038000000640749934
1527169788.37,0.079200005531311,-0.04440000295639042,0.01130001068115206,0.0008400000166147949,0.006139999926090241,-0.001480000037699938
1527169788.39,0.0811999940872192,-0.014600007534027135,0.00510005950927706,0.0010000000149011613,0.006399999931454658,-0.002040000022388995
1527169788.41,0.10339999675750729,-0.02380000829696659,0.01570003509521456,0.001120000034570694,0.006519999951124192,-0.0023400000296533107
1527169788.43,0.0993999910354614,-0.027000005245208774,-0.0016999435424807521,0.0012600000202655792,0.006780000030994415,-0.00284000001847744
1527169788.45,0.08299999713897703,-0.02980000257492069,-0.013099937438965129,0.00142000000923872,0.00684000015258789,-0.0034999999776482585
1527169788.47,0.0761999940872192,-0.05120000600814823,-0.03169986724853544,0.0014400000125169754,0.006860000193119049,-0.0030599999427795414
1527169788.49,0.07099998950958249,-0.07000000238418583,-0.03829990386962919,0.0017200000211596489,0.006920000165700913,-0.0030599999427795414
1527169788.51,0.06899998188018797,-0.06180000066757207,-0.055899925231933885,0.0017000000178813933,0.007000000178813934,-0.0036199999600648883
1527169788.53,0.08599997997283933,-0.061400001049041794,-0.0532999038696292,0.0016800000332295893,0.006900000125169754,-0.003339999988675117
1527169788.55,0.1071999883651733,-0.05959999799728398,-0.05189990997314482,0.0017800000309944153,0.0068800000846385954,-0.0028600000217556955
1527169788.57,0.0965999937057495,-0.07179999589920048,-0.053299980163574505,0.0019200000166893006,0.006940000057220459,-0.0026400000229477886
1527169788.59,0.0880000066757202,-0.06159999608993535,-0.062099952697754195,0.0016000000014901163,0.0067000000923872,-0.0030000000447034836
1527169788.61,0.055400004386901826,-0.06259999513626104,-0.05729991912841825,0.0015399999916553499,0.006580000147223473,-0.003140000030398369
1527169788.63,0.05380000591278073,-0.0757999968528748,-0.05769992828369169,0.001459999978542328,0.006480000093579292,-0.003540000021457672
1527169788.65,0.037800002098083464,-0.07020000219345097,-0.056299934387207325,0.001380000002682209,0.006460000053048134,-0.00392000000923872
1527169788.67,0.06280000209808347,-0.05540000200271611,-0.05369991302490263,0.0017799999937415125,0.0059600000083446505,-0.004439999982714654
1527169788.69,0.07880000591278073,-0.03859999895095829,-0.046099891662597946,0.001480000000447035,0.005640000030398369,-0.004120000004768372
1527169788.71,0.12220000743865965,-0.018799998760223424,-0.04069988250732451,0.0012999999988824132,0.005539999976754189,-0.0036600000038743015
1527169788.73,0.13000001430511474,0.0007999968528747196,-0.028499870300293256,0.0018999999854713682,0.004540000017732382,-0.0033599999919533725
1527169788.75,0.13940001964569088,0.0003999972343444464,-0.01589992523193388,0.002039999971166253,0.003460000026971102,-0.003000000007450581
