,robotiq_force_sensor.wrench.force.norm,robotiq_force_sensor.wrench.torque.norm,baxter_enpoint_pose.twist.linear.norm,baxter_enpoint_pose.twist.angular.norm,tactile_static_data.left.std,tactile_static_data.right.std
1528855822.07,3.221095892137378,0.06413416537147687,0.018064761382463657,0.02997061144362631,52.64983896278472,15.094900517335816
1528855822.12,3.0232052208841655,0.06505130565151147,0.01632036902427842,0.03411293781286554,52.15003745569332,13.732224864394828
1528855822.17,2.5802994769245555,0.06841812324304643,0.016638287255324947,0.03400661019265649,50.81578818651491,14.025752602232496
1528855822.22,2.332445430114165,0.07127458233087665,0.01329157162240322,0.027059725467683586,48.76226234548973,13.969073840670866
1528855822.27,2.2778966043445608,0.06963945028256963,0.013638641754697055,0.026736343958587885,47.571664339658334,14.909294266069791
1528855822.32,1.8224728623677988,0.07088137080087042,0.012643277045798894,0.026966530748195498,47.3469994265286,15.361655084647488
1528855822.37,1.8748133256638646,0.06988238702438074,0.013314698419545965,0.020337704043579038,46.97324571833534,16.83270526325884
1528855822.42,2.144955963026849,0.06706401811174423,0.015721242483464442,0.022849702200443765,46.35017058128566,17.657442327385155
1528855822.47,2.3221185275943235,0.06867164588673072,0.01698048770774615,0.025362098890771092,45.98336521891459,18.804123942793606
1528855822.52,2.3692224412889384,0.07236087309595153,0.014995251792386982,0.023874493380383558,44.64693730242131,17.79134172359536
1528855822.57,2.6273653787331757,0.07327860352547325,0.012410345294970107,0.020535646189815057,44.04835406214862,17.139481092494684
1528855822.62,3.0752471245723316,0.07766722161338621,0.013879857725936057,0.022874186666805456,43.30748865457686,15.687856281865226
1528855822.67,3.009532187745897,0.07847389812689304,0.013422039900347746,0.02494997482264146,42.59377199340686,14.579091054247913
1528855822.72,2.9549725650782146,0.07434310024361215,0.010126173348516808,0.022755767130724105,42.71661587979486,12.346562709725728
1528855822.77,2.9793350104262752,0.07012960007850667,0.011087184055245848,0.021982378026091536,43.07995124790264,11.864362956827993
1528855822.82,2.8645198237982097,0.06920547689946321,0.011289703158261258,0.020767341787285606,44.296943574517556,13.106264181889303
1528855822.87,2.602031652427972,0.0651033681406489,0.010733456007102899,0.021385811105032085,43.854436400800715,13.313300340385656
1528855822.92,2.58297875894012,0.06447844803671393,0.009121151215660256,0.015665905572628216,44.376120021480304,13.714877193510057
1528855822.97,2.6278231059602923,0.06413849930674656,0.011035087608356548,0.01590812377849506,44.41091134917432,14.583970245194068
1528855823.02,2.7758809038409282,0.06447542189329479,0.011278218339695318,0.017700027878825502,44.19005399863012,15.01321729365965
1528855823.07,2.616720101448227,0.05876950954810607,0.014968112316073125,0.02332370707326303,42.221453610716324,14.421544533863365
1528855823.12,2.5286004952764154,0.05890137169151898,0.01464288932407023,0.023349229883059004,42.40231299362011,14.401133768236702
1528855823.17,2.467858317517569,0.05877203910256999,0.013493959715529164,0.02399264949205762,41.92484310804815,13.889088831151776
1528855823.22,2.384179201110141,0.06160823646821996,0.014089133769695368,0.026092672318609095,41.3399036843287,13.918507283417156
1528855823.27,2.234944970719866,0.06076022649492125,0.015076676793359488,0.028565707584927442,41.758751147965874,13.976721522419192
1528855823.32,2.267407157736113,0.06568847758820427,0.013327023662791017,0.024709148576095196,42.8451691793283,13.426380365643178
1528855823.37,2.2890606750744613,0.06502284836783633,0.014321893854305125,0.025289008464177105,44.54966751797747,13.502708547466737
1528855823.42,2.526265338523789,0.06507821243454631,0.015423176627021326,0.02709888890813586,46.97704309335173,14.647862389927582
1528855823.47,2.3619549639257262,0.06535188590170846,0.020534315285806893,0.0319050062274942,47.73306896853357,15.291196175614507
1528855823.52,2.4930184919088307,0.06553913577324069,0.01944490861379222,0.029426404296509525,47.63412112068696,15.967709894419452
1528855823.57,2.663309848231443,0.06624373457271494,0.021168130834557576,0.032726808439123,46.43075107389027,16.864960081332274
1528855823.62,2.7685128797029086,0.07008846055825527,0.020996440917684458,0.03404744851964931,43.99161683010984,17.09322786169427
1528855823.67,2.5076078771136694,0.06778063034457987,0.021160072571698108,0.03500479590644201,41.8569339969519,15.650437026292964
1528855823.72,2.5833084106918807,0.0649685246954475,0.020881690735651104,0.03521857021402242,42.18127680149914,15.397460299694234
1528855823.77,2.494949882116787,0.06795687629055873,0.02081696218603054,0.03505253135189033,43.56443897153853,14.607793173295041
1528855823.82,2.284979268579002,0.06687610043370067,0.019635909075288453,0.03266915355761753,45.73604879395509,14.331644960059682
1528855823.87,2.0355590948016538,0.06402460182413532,0.020215779041612172,0.03373845136048488,47.39318040648854,14.588457225943074
1528855823.92,2.1282552882252537,0.06695481250674828,0.019775278675170777,0.03044195304626752,49.29590791317195,15.180854068446225
1528855823.97,2.3212391008928153,0.06742682311284515,0.014342232704844986,0.02278498831655934,49.722017752009215,14.540703903675647
1528855824.02,2.5408206042411874,0.06796896326342859,0.01562751960066613,0.02611179353633965,50.35421156263422,14.754351638375097
1528855824.07,2.6085967068110207,0.06671639987382039,0.014565204313200691,0.027179765789748365,50.24584104072884,14.939695689985449
1528855824.12,2.6385048024391127,0.06687628645439139,0.012888829930668711,0.024220335045665807,51.4579725244308,14.411261268596121
1528855824.17,2.8821652262322908,0.07123034107130075,0.011619364770362546,0.0218297347050713,52.80397465844187,13.979814222886523
1528855824.22,3.1759432854004963,0.07460772863243192,0.012989748133449684,0.022784833833701924,54.92755865631803,15.022988624223991
1528855824.27,2.8696282591869537,0.07394527765461062,0.012368648353331438,0.020276032180149693,55.551937090725104,15.353396388837083
1528855824.32,2.853455520253432,0.07354631475349052,0.012527527306624195,0.01653979682343017,55.60409897495446,15.568302485377359
1528855824.37,2.721305607784534,0.07346662209397091,0.014059682383963695,0.01473257297206867,54.764525808384946,17.54172182077194
1528855824.42,2.4077166705738344,0.06901744489326135,0.015075485331764251,0.021747851103218155,53.55027022294482,18.533207370427302
1528855824.47,2.088418044825992,0.06539031844828871,0.01323304540386834,0.02121748809826292,52.2940230907871,18.865741389399624
1528855824.52,2.282403582367792,0.06482900799171361,0.013239652144286776,0.023215890367718983,51.470852432275365,18.50228409505103
1528855824.57,2.2172903315645898,0.06221035376011061,0.01513708599804974,0.026741678181379673,51.8578352112192,17.696759611919152
1528855824.62,2.4030761180349,0.06195704198054973,0.014896205142389714,0.028388931353755156,51.702092199326884,16.69339424847743
1528855824.67,2.599770497848139,0.0645636198987372,0.014227652599935681,0.024186979520949493,50.97205694178337,16.785659855324784
1528855824.72,2.4537504334791382,0.06549036265551895,0.017244250307044382,0.028242144656504105,51.05753771635008,15.343973370963376
1528855824.77,2.299098673645081,0.06559801293574857,0.016230972721305387,0.023562818371954453,50.74621920345119,15.234150719506722
1528855824.82,2.1140418560286576,0.06932651260962217,0.01691996405527472,0.027435649020857624,49.649889288354636,16.785244941136792
1528855824.87,1.7186219543954773,0.07154056824628276,0.015898934797968323,0.02765708956757561,49.33330898389959,16.395684331478815
1528855824.92,1.512233200447631,0.0709170738320021,0.01699041556688162,0.03149266722715453,50.04785451036216,15.07016970196308
1528855824.97,1.6755628741176594,0.07140613778777422,0.015482271844982208,0.028661684461553334,49.82309917360274,14.967387550140764
1528855825.02,1.5284529025768345,0.07176852649252828,0.018851505696302114,0.03220182474160239,49.29766592355725,15.363337541493769
1528855825.07,1.6806202630768783,0.06827997264334157,0.020185056558876216,0.04556779592546548,49.973875938231934,14.731159025247242
1528855825.12,1.8773165709745228,0.06698377733070401,0.026052748710657624,0.10752113038743596,50.65566938928698,14.258501115656502
1528855825.17,2.03689675057423,0.06612002971698151,0.02887640633193824,0.14736148327992601,51.18461339348839,15.089466655677198
1528855825.22,1.9994712296150714,0.05985179199761936,0.042869704942499184,0.16639266561334207,50.88388285925937,15.754324177244698
1528855825.27,2.0269053228634664,0.0485713842682048,0.07726549991425545,0.18499197202936254,50.57698917890093,16.443727272827413
1528855825.32,2.2847607801940444,0.05161094847246466,0.11920988399470711,0.19024494818841498,50.12401046307436,15.684046722612607
1528855825.37,2.229617895695406,0.0456167599722336,0.1626466746003973,0.15666546447580196,48.40006594988312,15.212284910767774
1528855825.42,2.28202281190001,0.0467054312158762,0.2189498015819416,0.14744832708884698,47.757141105475256,14.735276115106355
1528855825.47,2.1620108468123367,0.05583187540675831,0.271426572801115,0.16496131856133633,47.101007287149194,14.733444079046084
1528855825.52,2.3084415155408493,0.06719928843444517,0.3046891628910021,0.1616512833882242,47.41183385639012,13.76994759566548
