,tactile_static_data.max,tactile_dynamic_data.absmax,robotiq_force_sensor.wrench.force.norm,robotiq_force_sensor.wrench.torque.norm,baxter_enpoint_pose.twist.linear.norm,baxter_enpoint_pose.twist.angular.norm
1524645766.72,10153.0,66.0,1.94558604079,0.0583266658506,0.0148225651896,0.0178820059777
1524645766.82,10145.0,1240.0,2.41120834798,0.085276019362,0.0212748007554,0.0286556092412
1524645766.92,10246.0,159.0,1.95086294709,0.0349141809148,0.0217036844608,0.0361395533656
1524645767.02,10407.0,956.0,2.20611537554,0.0889156939594,0.00440499265355,0.00842384499447
1524645767.12,10569.0,25.0,1.12394228427,0.092444580249,0.0202393611627,0.0414682881539
1524645767.22,10594.0,337.0,2.11869894631,0.0745519938569,0.0096491162486,0.0144649260537
1524645767.32,10548.0,203.0,2.13195280882,0.0308220708065,0.021133046685,0.0338634193384
1524645767.42,10537.0,163.0,3.05542923867,0.0428602373601,0.0245808250459,0.0421151727566
1524645767.52,10494.0,107.0,3.81180846049,0.0557135538159,0.0139199137449,0.0331527747735
1524645767.62,10423.0,186.0,3.89898797723,0.0444297193937,0.0213443201143,0.0256358691924
1524645767.72,10409.0,57.0,4.50829015639,0.00860232563503,0.0272181753452,0.0342579911431
1524645767.82,10407.0,120.0,3.87474497261,0.0474552430982,0.0116586249276,0.0290616176133
1524645767.92,10386.0,165.0,4.14587327856,0.0118743419157,0.0263153891717,0.0369932628806
1524645768.02,10395.0,212.0,4.28916677561,0.0222934977066,0.0219826861367,0.0414507716868
1524645768.12,10378.0,63.0,2.87228183021,0.0308220708367,0.00784691994736,0.0196448281952
1524645768.22,10385.0,125.0,3.90370443831,0.0204694893878,0.00801013375879,0.0365658711606
1524645768.32,10396.0,296.0,3.81293375324,0.0397743631913,0.0178974436234,0.0393642342265
1524645768.42,10399.0,392.0,3.92520360887,0.0363730673391,0.0157093499057,0.0171789082262
1524645768.52,10395.0,286.0,3.84293386913,0.0410974442303,0.00829245548887,0.0191358752392
1524645768.62,10385.0,75.0,5.34846064041,0.045793014501,0.0173026299182,0.0402332355795
1524645768.72,10399.0,132.0,3.31438180591,0.0166733320803,0.00883438158321,0.0147180223758
1524645768.82,10386.0,80.0,3.24904370413,0.00583095181243,0.0138048927696,0.020368610696
1524645768.92,10382.0,138.0,3.03355340246,0.0136747945976,0.0187280199197,0.0290519558614
1524645769.02,10401.0,235.0,2.61520217899,0.0297321381081,0.0114339431303,0.0157976622156
1524645769.12,10383.0,352.0,3.19310950661,0.0436577588917,0.00343610656998,0.011517774691
1524645769.22,10389.0,131.0,2.99666888024,0.0345398317809,0.0129692604565,0.00516388940949
1524645769.32,10390.0,391.0,2.99099451728,0.0147309201593,0.0172200527153,0.0517595636231
1524645769.42,10397.0,307.0,1.89201011207,0.034770677751,0.0165322497888,0.0175537812986
1524645769.52,10386.0,51.0,3.23458950592,0.0288963662945,0.0216421748128,0.0232345876785
1524645769.62,10394.0,322.0,2.89166468779,0.0528488420614,0.0110974391281,0.0159398757401
1524645769.72,10412.0,194.0,2.11924168182,0.0526687773586,0.0246591985914,0.0338566909083
1524645769.82,10393.0,218.0,3.79416490743,0.0480520539127,0.00841450857904,0.0168269773697
1524645769.92,10379.0,374.0,4.52155363269,0.0409145459246,0.0236425649274,0.0302380687985
1524645770.02,10389.0,160.0,3.37563409655,0.0404227657611,0.0196148419154,0.0298649807998
1524645770.12,10390.0,181.0,1.78765990503,0.0489693778929,0.0142753181487,0.0205176039893
1524645770.22,10386.0,52.0,1.66677726994,0.0682641922018,0.0153038095288,0.0303783206901
1524645770.32,10395.0,191.0,2.08507241554,0.0495378645298,0.0243436961568,0.0359185156769
1524645770.42,10390.0,371.0,0.903894294538,0.0717565320797,0.0169964743929,0.0333791486882
1524645770.52,10378.0,411.0,2.83144626671,0.0439772671169,0.0108567372605,0.0167830796521
1524645770.62,10385.0,190.0,2.58925511866,0.063521650676,0.0207422577463,0.0341727050244
1524645770.72,10384.0,333.0,2.17299865436,0.048114447155,0.0180172295368,0.0178150203724
1524645770.82,10389.0,278.0,2.67831397883,0.0662495288409,0.0142013108813,0.0271701724341
1524645770.92,10386.0,250.0,2.08316238808,0.0551452640875,0.00885964419346,0.0123988854459
1524645771.02,10375.0,93.0,2.35886075347,0.0802246871591,0.00660571628445,0.0136824881254
1524645771.12,10388.0,312.0,1.59769392779,0.0538980520732,0.0129951546901,0.0230021184489
1524645771.22,10378.0,114.0,2.45027904874,0.0562583336438,0.00825701834808,0.0125272485011
1524645771.32,10375.0,78.0,2.96235812455,0.0516720424773,0.00869136148396,0.0128384619246
1524645771.42,10377.0,457.0,1.93032751352,0.0418807833874,0.0356761601862,0.0412711461959
1524645771.52,10380.0,106.0,1.53685497738,0.0478016721333,0.00371894399474,0.00776613756119
1524645771.62,10386.0,626.0,3.6955821597,0.0414004831039,0.00834186703099,0.0338447224035
1524645771.72,10395.0,114.0,1.62587295013,0.0484664856359,0.0192729108462,0.0325893598634
1524645771.82,10390.0,523.0,1.36209554967,0.0506063229561,0.0156796069075,0.0186041380318
1524645771.92,10391.0,94.0,1.66860581355,0.0541479459649,0.00940209966569,0.00982977387442
1524645772.02,10389.0,235.0,1.87922505936,0.0423910382444,0.00965244885402,0.0329461685279
1524645772.12,10381.0,111.0,2.12403503101,0.0763806233196,0.0117517267768,0.00848215867968
1524645772.22,10387.0,361.0,1.23509745387,0.0588302641167,0.00844189985251,0.0323117105382
1524645772.32,10388.0,90.0,2.02125322317,0.0620483684641,0.0119847357284,0.0261201447125
1524645772.42,10382.0,423.0,2.5396120614,0.0445084270192,0.0213069029337,0.0398709400416
1524645772.52,10374.0,298.0,1.54708322955,0.069842680368,0.0105560031446,0.0138788555278
1524645772.62,10382.0,311.0,1.75211510749,0.0473919823125,0.0156070120739,0.0396952839336
1524645772.72,10388.0,117.0,3.07353679039,0.0547174555186,0.0137005343709,0.0289859560784
1524645772.82,10404.0,341.0,1.50119498348,0.0489183002848,0.00620551407258,0.0110452717038
1524645772.92,10385.0,408.0,1.30388828088,0.0592452520274,0.0135958374612,0.0222461683836
1524645773.02,10390.0,621.0,1.43599631293,0.0606712445401,0.0154856198851,0.0197639706599
1524645773.12,10397.0,130.0,2.51211196382,0.0570438445299,0.0104853678052,0.0149631525927
1524645773.22,10382.0,280.0,2.3897210222,0.037269289669,0.0108264569464,0.038540600563
1524645773.32,10381.0,104.0,2.28179409745,0.0550908354385,0.0180343413463,0.0325858816361
1524645773.42,10391.0,317.0,2.43061869263,0.0377624146708,0.00861774089871,0.00794623712786
1524645773.52,10358.0,487.0,2.27110642407,0.0250199919385,0.0115780029306,0.0172067847691
1524645773.62,10393.0,208.0,2.58727438901,0.0518941239858,0.00883082007041,0.0121129427399
1524645773.72,10388.0,130.0,1.95194329641,0.0449555354442,0.00695461922083,0.0173589953165
1524645773.82,10389.0,109.0,2.51667290035,0.0671490866028,0.0119734202209,0.00739877554448
1524645773.92,10387.0,378.0,1.43389868958,0.0375366493533,0.0193515009324,0.0353517313562
1524645774.02,10388.0,162.0,0.788115556826,0.0431045226771,0.0179456493686,0.0269814721857
1524645774.12,10383.0,97.0,2.4642568882,0.0266458250128,0.0159455224495,0.0210742394182
1524645774.22,10367.0,582.0,3.55618121981,0.0495580474548,0.0223402361392,0.0387442374254
1524645774.32,10371.0,39.0,3.08574607506,0.0366333187322,0.00372942403308,0.015569577029
1524645774.42,10381.0,9.0,1.80197792345,0.0468294772191,0.00918586296942,0.0138404585334
1524645774.52,10384.0,149.0,2.29875729564,0.0394588405774,0.025161719298,0.039916019482
1524645774.62,10377.0,59.0,2.69162154286,0.0432319334383,0.0183926433848,0.0247984402058
1524645774.72,10371.0,699.0,2.42600629488,0.0355808935089,0.0248260718062,0.0285122200462
1524645774.82,10386.0,286.0,2.24448711795,0.0416893280848,0.0202049307401,0.03673695363
1524645774.92,10378.0,301.0,2.55062927948,0.037429935554,0.00876938363381,0.0178596208853
1524645775.02,10385.0,30.0,2.42549061644,0.0312089739169,0.0213394080957,0.0354057971773
1524645775.12,10385.0,208.0,4.03064285811,0.0566656853643,0.0170039735827,0.0403465388675
1524645775.22,10380.0,179.0,1.75530820272,0.040236798729,0.0253714934083,0.0172619901622
1524645775.32,10363.0,335.0,2.43718752148,0.0436463043046,0.0198498912879,0.0152095661124
1524645775.42,10373.0,219.0,3.31470475229,0.0346410166138,0.00421774641726,0.0105080553074
1524645775.52,10379.0,216.0,2.539733863,0.0488876266014,0.013900160175,0.0207976339124
1524645775.62,10397.0,472.0,2.47689013912,0.033719430548,0.0216783126493,0.0347837117663
1524645775.72,10382.0,456.0,3.51145092983,0.0671788676969,0.00918089326214,0.0141389743717
1524645775.82,10402.0,50.0,3.64974934346,0.0126885775284,0.00825752860719,0.020717785149
1524645775.92,10391.0,233.0,2.90906601499,0.0376297760685,0.012309373896,0.0201989404869
1524645776.02,10376.0,227.0,3.1147119345,0.033120990241,0.0146067410503,0.0197543600437
1524645776.12,10374.0,343.0,2.94625932977,0.0408044126455,0.0280336557391,0.0367413796542
1524645776.22,10361.0,127.0,2.87178072663,0.0250199922689,0.0451924492886,0.0707492998984
1524645776.32,10385.0,425.0,5.14452008961,0.069166466213,0.00685548164119,0.0148738350911
1524645776.42,10387.0,256.0,1.93632245543,0.0441814457457,0.0361649719316,0.0551109597289
1524645776.52,10383.0,323.0,2.04682744619,0.047138095809,0.0156327259141,0.0187276561672
1524645776.62,10390.0,476.0,1.55720430681,0.0557584071235,0.0098586340666,0.0116531912581
1524645776.72,10409.0,216.0,1.77984456776,0.094021275732,0.0134921437325,0.0228618835025
1524645776.82,10394.0,237.0,2.83112464013,0.061131006736,0.0156971103158,0.0249895149707
1524645776.92,10391.0,267.0,2.77325895629,0.0500899196676,0.00920986349881,0.0113935902845
1524645777.02,10373.0,133.0,3.79045773172,0.0392937664456,0.0263912523935,0.0360454414597
1524645777.12,10379.0,616.0,4.07075284826,0.0492138200163,0.0177233464666,0.033081033135
1524645777.22,10393.0,272.0,3.49631578584,0.0174642491262,0.0167440025531,0.0225273817752
1524645777.32,10378.0,275.0,3.93110745645,0.0358329476572,0.0176210995464,0.0208126100004
1524645777.42,10391.0,139.0,3.18914840023,0.0376563412762,0.0119780892658,0.0107385455353
1524645777.52,10392.0,451.0,3.46435884895,0.063757351618,0.0208718811696,0.036070168494
1524645777.62,10380.0,309.0,3.5028912615,0.0563648844051,0.0126451281714,0.0302976643923
1524645777.72,10370.0,433.0,3.70512435831,0.0585576622875,0.0324125058785,0.0422414129622
1524645777.82,10363.0,164.0,2.48368714194,0.0390640518903,0.030785632814,0.0446738858479
1524645777.92,10374.0,531.0,2.10431649874,0.0443846817217,0.0113554906766,0.0236444859823
1524645778.02,10364.0,219.0,3.58282580208,0.0223383077087,0.0260043156584,0.0336903725406
1524645778.12,10397.0,250.0,2.16894991565,0.0223606792752,0.0215964840189,0.0244987950212
1524645778.22,10385.0,139.0,3.18661683936,0.0360277668741,0.0236235498382,0.045999084973
1524645778.32,10390.0,477.0,2.18637259434,0.0637102821159,0.021028958019,0.0263369474621
1524645778.42,10385.0,346.0,3.15571591586,0.0245153014117,0.00486746495085,0.0187576384507
1524645778.52,10367.0,340.0,2.92645659865,0.0681028626414,0.0199850790665,0.0288210867155
1524645778.62,10377.0,97.0,3.04028971723,0.0542125439052,0.0146111272355,0.0257604409716
1524645778.72,10383.0,382.0,3.5983440912,0.0306594187938,0.0114601715642,0.0153282692946
1524645778.82,10387.0,134.0,3.17612376375,0.0130384050815,0.0705790090215,0.112768820514
1524645778.92,10384.0,404.0,4.16456319998,0.0343365695761,0.0766086296229,0.102229296414
1524645779.02,10382.0,270.0,3.37913984128,0.064915329148,0.0885138410497,0.0676831826224
1524645779.12,10373.0,149.0,5.02508969052,0.122564268246,0.0907089172929,0.0725977942069
1524645779.22,10326.0,2378.0,3.85655797602,0.100985148445,0.120932080842,0.142110490083
1524645779.32,10305.0,3105.0,2.35523330437,0.0307733658838,0.15406198241,0.156999939407
1524645779.42,10309.0,1169.0,2.52488097583,0.0500599635419,0.10446628183,0.171565216171
1524645779.52,10303.0,1059.0,1.63668206979,0.0521919555338,0.0601039072497,0.0865996335009
1524645779.62,10308.0,633.0,1.6424630648,0.0507346024933,0.0106153751388,0.0180168985745
1524645779.72,10301.0,787.0,1.48807392819,0.050039983877,0.0320208521769,0.0391043845227
1524645779.82,10303.0,443.0,2.83357047018,0.0649692247001,0.0253595914493,0.0430706025692
1524645779.92,10296.0,309.0,1.62859060278,0.0766681161595,0.0396418694122,0.083312982388
1524645780.02,10293.0,208.0,3.99354889938,0.062896742762,0.0186382712177,0.0222890301424
1524645780.12,10292.0,108.0,1.2769202124,0.0959635337199,0.0282500484141,0.0517051375817
1524645780.22,10281.0,97.0,0.833633845148,0.0726223111373,0.0231458417575,0.0355830289981
1524645780.32,10278.0,197.0,2.41647362583,0.0636081765722,0.0235998421823,0.051607449885
1524645780.42,10280.0,94.0,0.258157464846,0.0853287777477,0.0289455863055,0.0470941068058
1524645780.52,10292.0,57.0,1.94306098924,0.0757957784078,0.0212307969761,0.0335821514912
1524645780.62,10280.0,325.0,2.73253187578,0.0642261639374,0.0166325266472,0.0229570703408
1524645780.72,10292.0,368.0,1.42741864505,0.0523259022686,0.0185498875426,0.0321818934038
1524645780.82,10285.0,287.0,2.29910517438,0.0780576713976,0.0270358986167,0.0427718325542
1524645780.92,10276.0,297.0,2.20644178092,0.0566215514284,0.0105176446408,0.0102603208399
1524645781.02,10285.0,385.0,1.71316821636,0.0772204619627,0.00319317024027,0.0266321118252
1524645781.12,10297.0,404.0,1.6213403447,0.0876869411937,0.00671742500001,0.0294715900831
1524645781.22,10300.0,77.0,1.37939327532,0.0719583199153,0.0316696368886,0.0299031891178
1524645781.32,10292.0,113.0,1.67174263225,0.0753458690788,0.0151368960796,0.0260148232284
1524645781.42,10289.0,307.0,1.86653864874,0.0596741135982,0.0122316996374,0.0384724433585
1524645781.52,10277.0,167.0,0.621936515188,0.0804549566343,0.0205689450876,0.0342945880724
1524645781.62,10284.0,353.0,2.51742022264,0.0612372444821,0.0204804953848,0.0476675055695
1524645781.72,10289.0,188.0,1.74874918279,0.0681909083538,0.0259192407161,0.0446877304652
1524645781.82,10292.0,299.0,1.48334884221,0.0755115895451,0.0161902745937,0.018697747493
1524645781.92,10291.0,67.0,1.73623814706,0.0555877689722,0.0295026959697,0.0684406394287
1524645782.02,10283.0,184.0,1.76378107461,0.0647224852388,0.0042996546707,0.00864334468667
1524645782.12,10272.0,204.0,1.65119501464,0.0705620289517,0.0152012171114,0.0293675255205
1524645782.22,10275.0,394.0,2.39024395679,0.0650000006534,0.0237211198048,0.03977777939
1524645782.32,10288.0,47.0,2.09474255848,0.0697208727693,0.00930679503458,0.0260321720222
1524645782.42,10282.0,190.0,1.67882315877,0.0615954544646,0.0106606875492,0.0333932154467
1524645782.52,10287.0,285.0,1.36192643918,0.0898943842979,0.0212205132226,0.0358535841912
