,robotiq_force_sensor.wrench.force.norm,robotiq_force_sensor.wrench.torque.norm,baxter_enpoint_pose.twist.linear.norm,baxter_enpoint_pose.twist.angular.norm,tactile_static_data.left.std,tactile_static_data.right.std
1528856140.88,2.454713160970874,0.07988759246329485,0.013594411283103897,0.020593852059512734,15.069582539351972,17.107582733883923
1528856140.93,1.8900853508020041,0.07851111133669533,0.017549652695905634,0.026936742998463648,15.871668204717032,17.064871381474937
1528856140.98,1.5824265939096296,0.07781135154137475,0.02193067057982119,0.03285707577319532,16.680001269630147,16.610236592492246
1528856141.03,1.3066382371974101,0.0769245155318353,0.018443273733369812,0.029812853797993567,17.24829385164082,16.383480088070705
1528856141.08,1.247096819700191,0.0751182040390266,0.019041224011111732,0.030931158774924767,17.929982209084336,15.976028364448132
1528856141.13,1.2769596486856254,0.0737635258734794,0.021094076419102516,0.03478535184757349,18.87059734197185,16.369215952927668
1528856141.18,1.3285290974513673,0.07477997732134184,0.017847353215765447,0.033970167113864996,19.19345245167792,16.159974866929137
1528856141.23,1.2805328823253908,0.07627095843131788,0.01292129842634383,0.029111401391323486,20.526788028131104,16.55802254799658
1528856141.28,1.301449889235235,0.07628508811811129,0.014771903951359066,0.027803613125698214,21.217952066505557,17.384114803133446
1528856141.33,1.2628750854119553,0.07927192323459624,0.015941421118973804,0.02980122877610566,21.353468590458455,17.84312655211027
1528856141.38,1.2372108373125756,0.07695884215931659,0.0177380234685483,0.030165094620513387,21.16698693397138,17.46276256465412
1528856141.43,1.3136058506835748,0.07538073609564164,0.018151877017372985,0.02697931092471159,21.473425659745754,18.064082867479975
1528856141.48,1.2530189508608316,0.07392105262246078,0.016912033787047996,0.02447728906535072,20.51664245962629,17.108829606281915
1528856141.53,1.7525968025281227,0.07613716658389247,0.021997937483062977,0.03323676404072448,19.05090763260727,16.40649789441438
1528856141.58,1.7497375722039437,0.07473009093843361,0.020845125548267868,0.0347846402496629,19.48928429271385,15.780832138205515
1528856141.63,1.7989378298636503,0.07681205244854862,0.01748772380434067,0.034606029438773986,18.890618137626863,15.643060924582104
1528856141.68,1.8407790291113593,0.07753256854380967,0.019088877554331172,0.03763564950777537,19.90162553529039,15.198719351007034
1528856141.73,1.9206167486150683,0.0773244124549428,0.020544511155500635,0.03993241331905045,20.25284869434759,15.924410978032034
1528856141.78,1.384996131464643,0.0761463775548144,0.01624909733800464,0.032355675536009314,20.872271949400904,15.80444954656237
1528856141.83,1.2560990299105577,0.07360625521314519,0.014941232108055143,0.027105706010567304,20.32281389586658,15.608031847111146
1528856141.88,1.287517672836115,0.07218777724547258,0.015370987636459799,0.02377477773870805,20.75356976087301,15.664590612604572
1528856141.93,1.1637043630599764,0.07493775467030285,0.01351705333769502,0.02131426939483554,19.403304994777937,15.145436065089564
1528856141.98,1.2512174683601307,0.07709214723669557,0.013141454352107763,0.024853163562668257,19.568742977220722,14.273423610382814
1528856142.03,1.4237980830116248,0.07765158932063718,0.013024457720804098,0.0251542484369683,20.571465743929142,14.645418307215428
1528856142.08,1.6530505310917876,0.08138125652778244,0.013740882188957748,0.025995715614364548,21.55518548221781,15.00127819518962
