,robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z,tactile_static_data.left.std.ret/300.0,tactile_static_data.right.std.ret/300.0
1528856338.37,0.12958863139123175,0.1533990127432374,0.008200006484985353,-0.11480000436306004,-0.00720003128051765,0.003060000017285347,0.005199999958276749,-0.0004999999981373549,0.040548410325046066,0.025338979096309767,-0.0005132434429378698,0.0057171174736085125,-0.0008669265141830908,0.010414318699006221,0.0016543964195761317,-0.00010947911810124143,0.07063813495875347,0.045207226252747666
1528856338.47,0.12438465193627356,0.15548076273583278,0.015200004577636721,-0.09700000464916234,-0.0030000114440918682,0.002939999997615814,0.00523999996483326,-0.0012400000076740981,0.03747201328077291,0.023545706467387524,0.0007813207046623062,0.0015751423284826023,0.004998986618244873,0.006710897496639047,-0.00500545226586279,-0.0059103012251581905,0.06806373213867413,0.04755959362271195
1528856338.57,0.11888736366523339,0.15539440179865993,-0.013599996566772462,-0.08320000410079961,-0.004400005340576244,0.0027800000086426737,0.0053000000119209295,-0.0014000000059604647,0.04862768656528998,0.029097842145138022,-0.0014864126851297907,0.005591809432037961,0.0006131028382580042,0.006167571081923994,0.00471418283164426,0.001376862094823081,0.06960173222471859,0.053007726445559476
1528856338.67,0.12771352188754267,0.1553675923955674,-0.0375999927520752,-0.07580000400543217,0.005199985504150319,0.0027800000086426737,0.005220000073313713,-0.0018200000002980235,0.04874042032228444,0.03093935433282512,0.001419685123750734,-6.640228703854275e-05,0.0029722937813376946,0.003840923193322492,-0.0036491085516426884,-0.005768805872322826,0.06956200343195851,0.05119907664628516
1528856338.77,0.11524293653428733,0.15788164888065412,-0.010199995040893556,-0.06780000329017644,0.01039999008178704,0.0026800000295042993,0.0053600000590085985,-0.0019000000134110453,0.045332282959348755,0.028380597655462757,-0.0009936267514792983,0.0006135462606443022,0.00029575526674332,0.004488833415622435,0.001454175090205005,-0.007858746460972366,0.06596207928294362,0.04817772147540104
1528856338.87,0.10202444034943625,0.15830050207673343,-0.012600002288818362,-0.050400003194809,0.018799991607665947,0.002660000026226044,0.005380000025033951,-0.001940000019967556,0.043491555078249935,0.029542844238663532,-0.0046450841312665175,0.0006628407656232449,-0.0015860617843578622,0.003579695362633074,0.009019904196444255,-0.0023381014390911467,0.06208563000860701,0.0507454005020722
1528856338.97,0.11797673455343681,0.16237846286104324,-0.019600000381469737,-0.07960000395774845,0.021599979400634697,0.0028999999910593035,0.005540000051259994,-0.0016600000113248825,0.04047160255322677,0.029346495280518758,-0.003681694416837164,0.002695328981557305,-0.0019547465054380216,0.004061256401918107,0.008037490765251785,0.0025248030841358983,0.059169533256479064,0.05058925185505772
1528856339.07,0.11082746533431846,0.16079266073688045,0.003200006484985352,-0.08200000405311589,0.019399967193603446,0.002999999970197678,0.005439999997615814,-0.0014800000097602605,0.056876813516209386,0.03640902783567434,0.002473994225830967,-0.009159079705878153,0.009701687125564053,-0.007889415162173953,-0.012596955789723432,-0.009728611506045343,0.057281010464272614,0.04719880665931512
1528856339.17,0.0910979633896453,0.1599542466977363,0.024000005722045897,-0.07320000290870671,0.016799983978271416,0.00296000000089407,0.005480000004172325,-0.001280000014230609,0.05150702022406399,0.031922735314669416,0.0007984727241972742,-0.004800811753478736,0.00848379882988806,-0.005293181028986753,-0.007854007192264967,-0.0038545909987231764,0.056819137440567165,0.047610688543546775
1528856339.27,0.09592340150328708,0.15916496448917714,0.02760000228881836,-0.04380000472068791,0.016000003814697197,0.003100000023841858,0.005420000031590462,-0.0011400000285357239,0.04930443050256518,0.032708105990779196,0.0015398209874056446,-0.007734624472352909,0.0074423616423732065,-0.006727257367258569,-0.008369523196743103,-0.007327819914303293,0.05675393835314408,0.04850206204414264
1528856339.37,0.09874830788418312,0.16380796606542522,0.03080000877380371,-0.04680000424385075,0.010399990081787039,0.003300000019371509,0.005540000051259995,-0.0007000000309199095,0.06004841137311639,0.03710487873063606,0.003661843482953615,-0.0037306166589417596,0.0042469349706270474,-0.0018707086286603965,-0.009653343423990237,-0.0030666321942761964,0.06009542780336948,0.046251839917262866
1528856339.47,0.09553915482172756,0.15082916306719915,0.039600009918212886,-0.03260000348091129,0.0244000053405761,0.0029800000414252283,0.00506000004708767,-0.0008200000133365393,0.056523584477290625,0.03574419677057091,0.002659659770386489,-0.0030770857528601,0.0021255200596048533,-0.0007374016976980217,-0.0064782959271425045,-0.007004694151871418,0.06364129319803709,0.046146003173934164
1528856339.57,0.09577571041361808,0.15484243124558716,0.016800003051757807,-0.012800003290176429,0.020600032806396416,0.003020000085234642,0.0052200000733137126,-0.0008600000105798245,0.03709107795974001,0.022525744414256758,-0.0016381749599927086,0.0019132542398557144,-0.0035351954732417575,0.006631175406689587,0.004144526645651344,-0.0017805735332418282,0.06423077885901304,0.04541607265988295
1528856339.67,0.11654447991280187,0.15409024197162097,-0.0043999958038330135,0.005999995470046963,0.02000001907348626,0.002980000078678131,0.005100000053644181,-0.0011600000225007534,0.03960821077601199,0.02466185517557054,-0.0022667180214745284,0.000987575840749212,-0.004526812396420616,0.0023951673141118404,0.0058178775332557485,0.003000027066176524,0.0659728664660698,0.044178768248752096
1528856339.77,0.1127674749683017,0.15334845591804114,-0.026999998092651366,-0.024800003767013586,0.025599994659423763,0.002940000034868717,0.005120000019669533,-0.0006600000150501728,0.04062741361095024,0.023333263788022855,-0.001238787846143885,0.0033521800491892457,-0.00480873247641165,0.0031456037645191145,0.004378184432967286,0.004771488486514407,0.06820061486718162,0.04431411541687737
