,baxter_enpoint_pose.pose.position.x,baxter_enpoint_pose.pose.position.y,baxter_enpoint_pose.pose.position.z,baxter_enpoint_pose.pose.orientation.x,baxter_enpoint_pose.pose.orientation.y,baxter_enpoint_pose.pose.orientation.z,baxter_enpoint_pose.pose.orientation.w
1529057372.77,0.6100604318146582,-0.46242278559007394,0.05996585754647592,0.9533339469850017,-0.29959759433460614,0.03444561320781521,0.01445524669652826
1529057372.82,0.6100756316880397,-0.4622621225294398,0.059945677814097445,0.9534115654827953,-0.2993528047809994,0.034418382242639496,0.014473352537355497
1529057372.87,0.6100082873996518,-0.4624011617528772,0.05992071723186408,0.9533598850609993,-0.29952358408459595,0.03436666886586984,0.014463247616863987
1529057372.92,0.6097940907170866,-0.46231362869610176,0.059800061274975044,0.953401239875419,-0.2994148713258751,0.034147223929026346,0.014500436401546128
1529057372.97,0.6098202660231835,-0.4624870485771263,0.05995094989469419,0.9534274241992514,-0.29931022986740813,0.03426724514292383,0.014654543887415893
1529057373.02,0.6098665710609413,-0.46243157895867654,0.05990866054329881,0.9533925664495914,-0.29942200133016666,0.03428876031010543,0.014587252361298762
1529057373.07,0.6097704565907708,-0.46259551396597676,0.059900877152846664,0.9533482849355308,-0.29956703793178996,0.03424463026883411,0.014610927177904331
1529057373.12,0.6098639338713431,-0.46233050649145657,0.059956394328174574,0.9534439058666185,-0.29925944812822597,0.03428363390895664,0.014583448193164185
1529057373.17,0.6100178601198417,-0.462401367561155,0.05998181937825599,0.9533758803747908,-0.2994688323116034,0.03438604224737807,0.014492873521491485
1529057373.22,0.6099518681406975,-0.4623274552041946,0.05987518441131292,0.9533275965812334,-0.2996384000951672,0.03429466936451126,0.014381484382612797
1529057373.27,0.6099691093398412,-0.46239282192275843,0.059924396947298765,0.9533376999622966,-0.29959751518426386,0.03434953752593135,0.01443164728285561
1529057373.32,0.6099984310536891,-0.4621762589595216,0.059871404566334725,0.9533447180028015,-0.29958233077713436,0.03432057261824116,0.014351476104768463
1529057373.37,0.6100479557410188,-0.4623907952856459,0.05999668348311714,0.9532629760969138,-0.29982640127321186,0.034436195210562334,0.01440958956477492
1529057373.42,0.6101338426732359,-0.4623248785614906,0.06004172771679075,0.9532944827748201,-0.2997176323314968,0.0345145645589939,0.014403091127137705
1529057373.47,0.6101814734568315,-0.4622752014093545,0.06007460414551654,0.9533434358365006,-0.2995597440970428,0.03452850186167565,0.014415356246369406
1529057373.52,0.6100389251871015,-0.462314955398006,0.059991135606402554,0.953341352134291,-0.29957502212877973,0.03444245442598903,0.01444098415747959
1529057373.57,0.6099362649961897,-0.4623377952092276,0.059902874962101886,0.9533284436821008,-0.2996312958680899,0.0343176010865546,0.014418372264069362
1529057373.62,0.6097125099142617,-0.46228038608362226,0.059689143515913146,0.9533537914974141,-0.29958220931689056,0.03405044858801697,0.014403067730537813
1529057373.67,0.6096064541558132,-0.46246781013165755,0.05965517828129723,0.9533323379983052,-0.299648354034007,0.03401438594774389,0.014531373925681379
1529057373.72,0.6096490961357685,-0.46256627560567243,0.059661466375434576,0.9533177741649729,-0.299690887535304,0.03404393110138185,0.014540577302867846
