,robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z,tactile_static_data.left.std.ret/300.0,tactile_static_data.right.std.ret/300.0
1528856465.79,0.24939418953566908,0.17487259188661147,-0.06160001754760746,0.2238000017404556,-0.005899925231933665,0.004400000125169754,0.0033800000697374343,-0.0007200000341981651,0.026067111056389685,0.024006035849755435,-0.0031868369313270326,0.0006428712277640703,0.0021772778348296087,-0.001707584844012585,0.0018163754360030389,0.0035762911401050665,0.0647295610473322,0.04847081244937785
1528856465.89,0.24587606931774444,0.1698012079310561,-0.047800016403198274,0.22400000154972075,0.013500061035156177,0.004500000104308129,0.0031800000369548802,-0.00012000002898275871,0.030837212896204055,0.022813805892945106,-0.001428085304842386,0.0013853322279806935,0.003372248038194062,-2.21575844783337e-05,-0.0027355111550117317,0.005599888341387566,0.06471098930779969,0.05024930297941162
1528856465.99,0.24384835923658765,0.17986227992452408,-0.028400011062622105,0.22360000193119045,0.009100036621093677,0.004780000075697899,0.0036000000685453416,0.0005799999739974737,0.032842719568236534,0.019746164831619485,-0.0013673159828491896,-0.002354443111775838,0.005560184929215059,-0.004621501738778069,-0.006334138155163243,0.0002372604382491361,0.06458232882711622,0.04807377734603442
1528856466.09,0.22732651948897134,0.16968587343824956,-0.031400012969970734,0.20700000107288358,0.007700042724609301,0.0046200001239776614,0.0032800000905990603,0.0009999999660067261,0.03257310474020908,0.016554481032971136,-0.001652270905810061,0.0005955939426163451,0.0014601238402318537,0.00034142134806296767,0.0014325010243944477,0.0003453792120229316,0.062111984289302063,0.0506754185489114
1528856466.19,0.24505968024706787,0.15417479708987544,0.024799995422363247,0.21960000097751614,-0.00989994049072273,0.004000000059604645,0.004260000064969063,0.0008999999775551259,0.03746271316042294,0.01907770007747493,0.0035254160460014374,0.003228498695004141,0.001218550528055421,0.0011694421199706629,-0.0042914211340839056,0.008808937906717737,0.06284694199236841,0.0495902065758803
1528856466.29,0.2834884984656442,0.1301865623765997,0.07560000419616696,0.2540000003576279,0.0037000274658202407,0.003500000014901161,0.003600000068545342,5.999999819323424e-05,0.042342927330631795,0.02402304760395628,0.0062873880709928874,0.006938704003339998,0.000688116914505596,0.005939917394603991,-0.003989940348169478,0.014965549927386433,0.06086439312624488,0.04444025978828935
1528856466.39,0.2910306571104429,0.12906799545134365,0.08700000762939451,0.26160000026226043,-0.006499977111816477,0.003500000014901161,0.0035400000587105756,-0.00010000000009313225,0.03673341945859235,0.023298565614203213,0.004518054816609112,0.0051150612110638675,-0.0016805739450458073,0.0061245104607593,-0.0029061932215396135,0.009487004556056318,0.06071233066327346,0.04391465339390492
1528856466.49,0.3055430058628663,0.11744895051380443,0.10960000991821287,0.2743999999761581,0.007900047302246024,0.0033799999952316287,0.003059999980032444,-0.00021999999182298777,0.03477317752546153,0.027092666322535576,0.005105949400625869,0.005184218205546121,-0.0028114051687138444,0.006712087653800899,-0.0028377480654679264,0.0036309437223145443,0.059433265326896016,0.045010913083181656
1528856466.59,0.33758779971682706,0.1127880827444296,0.1464000034332275,0.2953999990224838,0.01630004882812493,0.0033799999952316283,0.002759999968111515,-0.0005600000079721213,0.03111298290105798,0.028121158595190567,0.0023914040241750237,0.0026326958576281044,-0.000883142068529838,0.0014218633016932335,-0.0007770967744963684,0.003455829358709078,0.060057691156478535,0.04498131280508486
1528856466.69,0.3283453877817859,0.11454704939456838,0.1296000003814697,0.295599998831749,0.00010002136230461746,0.003099999986588955,0.0031599999591708184,-0.0005000000167638064,0.025271119439604223,0.024599368756004554,0.00031456093790162965,1.2921212276466586e-05,0.0008349518103200203,-0.002612909909416072,-8.30063516238133e-05,0.0008486451601023004,0.05656211085568398,0.04805249345454187
1528856466.79,0.31409336484084516,0.11967748394137849,0.13119999885559078,0.2781999987363815,-0.009899978637695385,0.003220000006258488,0.0033799999579787257,-0.0004000000120140612,0.0241164926510908,0.023326090543418103,0.00039103232433115376,-0.003460129912581359,0.0035695866534121374,-0.009887236754614257,-0.002993418994062892,-0.004569808080902151,0.05566924580850338,0.048840594180437194
1528856466.89,0.29882740289013204,0.1255192979021415,0.14779999732971189,0.2565999990701675,-0.0042999649047852275,0.0035799999907612803,0.0032399999722838406,-0.0002000000071711838,0.026077702958099348,0.023078125398096467,-0.00017287142391219236,-0.004161033586650845,0.004808339391905968,-0.010369178725692929,-0.0050083721009119035,-0.0025206717953711695,0.05837865509359631,0.04644537679504584
1528856466.99,0.26663205746103935,0.12696756098616152,0.09579998970031735,0.21619999915361404,-0.004499969482421946,0.0035799999907612803,0.0033199999853968628,-0.00030000001192092895,0.02370578566657962,0.018781048799917502,0.0019627720465398403,-0.003136229688153996,0.0049178473295468355,-0.009897959162885458,-0.005649664916466776,0.004866807675574521,0.05827035723150966,0.04694054719334646
1528856467.09,0.25564980785126834,0.13519915160528806,0.10259999275207515,0.1962000015377998,-0.007099990844726634,0.00357999999076128,0.0036199999973177913,-0.0005799999833106995,0.03370024299287738,0.024038627503375962,0.00828064620133105,-0.003008592610266421,0.006967577433598477,-0.01255099517803062,-0.01744697477511061,0.005520736763121186,0.05978351814192099,0.047367892045817934
1528856467.19,0.26261039117791596,0.14060927450031474,0.12919999122619627,0.15780000180006026,0.03510002136230462,0.004240000024437905,0.002580000013113022,-0.0005199999827891588,0.04032708536974536,0.025065345160932326,0.005861515852002458,-0.004070952191805676,0.0008565964295156179,-0.009522407354116264,-0.011558834743621063,0.0037196830584051927,0.06377520490827207,0.04405982841776664
1528856467.29,0.26123900021507873,0.15350249419659573,0.13639998435974118,0.14240000277757645,0.05190002441406243,0.004840000048279763,0.0017200000211596493,-0.00041999998269602655,0.04432422341402855,0.02283928477303878,0.0005739874479498182,-0.005156961580262072,-0.0035166460166697238,-0.005747142169075531,-0.003920179170835504,0.0032992720559384095,0.06808326872742526,0.04352871072201867
1528856467.39,0.26702888598007446,0.15274291776688279,0.1599999904632568,0.12100000292062757,0.058700027465820245,0.004860000088810921,0.0014400000125169756,-0.0002599999937228858,0.04580985131660698,0.024695333915838936,0.0014655514277568938,-0.006029112508411837,-0.0036298565515428464,-0.007032628008364792,-0.0039800764929293925,0.0010236385598189682,0.06322330119883303,0.0477252901014885
1528856467.49,0.26920531679497356,0.15133631898547512,0.22399998664855952,0.11180000275373456,0.06370002746582025,0.005140000134706497,0.0008600000105798245,4.000001586973665e-05,0.051604938148611335,0.029301196327386016,0.00434051704084161,-0.004474730745127423,-0.003544001927219218,-0.005061998168895538,-0.009639940258487334,-0.0010735609598469724,0.06359923229969194,0.0522891184460412
1528856467.59,0.23477938881086305,0.15502902957360143,0.19739998817443843,0.07900000184774397,0.08190002441406244,0.0058200000971555714,-6.000000052154065e-05,0.001299999998882413,0.045702339444514906,0.02733344536080687,0.0015992140838692929,-0.0018425330499020887,-0.006154908094744193,0.0011609968733002852,-0.0013249573346294802,0.005714048281611411,0.06451464144455685,0.05344448092325121
1528856467.69,0.2223671008715685,0.16414962965656155,0.18399998664855952,0.08540000155568121,0.07550003051757806,0.0059600000828504566,-0.0004399999883025885,0.0019200000166893008,0.04196124484388474,0.02672005887625798,0.0004965794996712605,-0.003038108571233494,-0.0013885729085005977,-0.0014515144735656176,-0.003929350967715136,0.00020712980482573136,0.06185806754764098,0.05504456762733267
1528856467.79,0.21602390594849902,0.15508402328891044,0.16759999275207516,0.09520000115036961,0.07230003356933587,0.0056200000643730165,6.000000052154062e-05,0.002040000017732382,0.04343719327781663,0.03206633737190443,0.0017467125066738468,0.0003162632711726546,-0.003374043343287195,0.007322599771924408,-0.004569196682855934,0.0005028864258391074,0.061715152755614906,0.05533660282844083
1528856467.89,0.20470451276553445,0.16250196632197325,0.15219998359680176,0.10180000111460684,0.06290000915527337,0.0057600000500679024,0.0005999999772757291,0.0019200000166893008,0.043277578832134726,0.03455767351490351,0.00303290027305435,0.0034183026268897938,-0.0035812177058519756,0.01339693184241823,-0.006847792303726912,-0.00045117748455335917,0.06422605595041629,0.052429002307974475
1528856467.99,0.20685612174756865,0.15928008874119726,0.13079998970031737,0.1252000011503696,0.06149997711181634,0.005540000051259995,0.0008399999979883432,0.0017200000118464235,0.0441778768668765,0.10593761010625319,0.002869523034915304,0.001507146312268863,-0.0026450660728942477,-0.001153030735458767,0.005972472507466792,-0.07629271389355548,0.06445396565446176,0.04791485121915607
1528856468.09,0.20028497421786068,0.14149456775739955,0.11199998855590816,0.13520000137388705,0.03389999389648431,0.004280000058934092,0.0013200000114738943,0.001580000026151538,0.09596405248683573,0.10983499343209459,0.02145143673950935,0.010949357301314334,-0.0016314881659517252,-0.009194110133279532,-0.0003161881315053329,-0.09082181023396034,0.05842378373159187,0.046411871420001305
1528856468.19,0.199335222373627,0.13072220228262857,0.09179998397827145,0.16200000159442424,-0.007500000000000074,0.003740000007674098,0.002739999983459711,0.000920000011101365,0.19163277361296874,0.1192625833530512,0.059130456231022845,0.03429910528645082,-0.006810748195469056,-0.014964279958758915,-0.010163194525639982,-0.0778178291517332,0.06106346574653344,0.04677845700427849
1528856468.29,0.21017435062653145,0.11565449796144332,0.092599983215332,0.17340000264346597,-0.003299980163574288,0.002819999996572733,0.002299999967217446,0.000960000017657876,0.3172328992239588,0.12735583359141384,0.10398872767879931,0.0637126963784872,-0.018710359407947935,-0.01716839896361223,-0.02310126093287089,-0.06621502962286034,0.06046195856938102,0.0492312099890553
1528856468.39,0.22466055998559822,0.11986247065206676,0.09199998855590817,0.18480000220239162,0.024100036621093685,0.00303999999538064,0.001959999985992909,0.00020000004209578032,0.4625394834402718,0.14172294762291696,0.14724828537697227,0.10117314103682236,-0.02967488675764422,-0.02853862110445852,-0.009569725392206402,-0.07978751451011126,0.06444736785813568,0.051802629041631236
1528856468.49,0.229289917717267,0.12257064228642217,0.06699998855590818,0.18820000253617764,0.007500038146972589,0.0028399999625980856,0.002239999994635582,0.00046000005677342414,0.6489954383170115,0.07639633857077466,0.19894750141428402,0.15468414424767649,-0.05236755666642592,-0.010497386171620254,-0.015981114858744653,-0.01544857859001186,0.06405932991871315,0.05241262350643676
1528856468.59,0.26285450067425536,0.13574106653572293,0.10339999198913571,0.20940000236034392,0.0209000396728515,0.0039999999757856135,0.002059999965131283,-0.00025999994948506356,0.8004548189976232,0.0861929289707736,0.23716920456409932,0.19914619110832918,-0.07534816237044456,-0.006688371674294034,-0.013161045601186123,-0.029327507053671095,0.06940261667455971,0.052082058636358154
1528856468.69,0.24031534535701857,0.16058313832741755,0.09939999580383296,0.17180000245571134,0.011300048828124935,0.004760000025853515,0.0026999999210238455,-0.00035999994724988943,0.9522551172829413,0.08885481653669089,0.2676613883153912,0.2522274348084582,-0.09411719784733362,-0.005805720150885701,-0.0036666785840605053,-0.05382604613830294,0.07001929465293898,0.051587019270958295
1528856468.79,0.24598336641371532,0.16222642029229448,0.055199995040893526,0.18520000159740446,-0.005899963378906321,0.0043600000068545345,0.002739999927580356,-0.000899999961256981,1.0905884049167938,0.10617928570870916,0.2906856526783466,0.3070824572685285,-0.1016833897140834,-0.003974178338773881,-0.007778689556732541,-0.09645054417118504,0.0691903318905384,0.05031141714999405
1528856468.89,0.24442552129511724,0.14821872116187695,0.06199999809265134,0.18580000221729276,-0.026099967956543034,0.002980000001844019,0.00335999995470047,-0.0002599999774247408,1.2159637878501985,0.1021879016030381,0.30322841628661235,0.3593342673952034,-0.11568278730446599,-0.008083124401196216,-0.019077153490728867,-0.06718140253373425,0.07038958905532659,0.04924338036393213
1528856468.99,0.25468424174350507,0.15124739891455158,0.08159999847412107,0.19900000154972075,-0.005299949645996169,0.003379999992903322,0.0031999999284744265,-0.0005999999959021806,1.278388301466534,0.11858896209104625,0.29390035753108584,0.3993957292562205,-0.10774451933202799,0.0047067671739395205,-0.027215926819797977,-0.03184975783846713,0.07024927399310735,0.04732400810378129
1528856469.09,0.2527107766782683,0.1466395474021431,0.05879999160766599,0.20780000269412993,0.005300064086913992,0.003259999973233789,0.0028399999416433277,-0.0005400000046938657,1.2695707491183899,0.10869825654422094,0.2688870199909493,0.4152408769158373,-0.10015193113291859,0.01306308539063033,-0.02996828462010728,-0.0028615371129970574,0.06714457123804468,0.04808013332884125
1528856469.19,0.31086777315704783,0.11021778331828185,0.06639999389648435,0.2818000012636185,0.01150005340576165,0.002159999941941351,0.0018600000045262278,-0.0005000000167638064,1.1671718349443239,0.10004926830205473,0.22587132750365058,0.395807354353805,-0.08978864912211845,0.015871057168569017,-0.03155286563507469,0.02006126758456455,0.0693626996187405,0.04811252685449649
1528856469.29,0.3127181782616082,0.13201423323314693,0.10879999160766599,0.2810000020265579,0.015100059509277272,0.003619999957736582,0.0027600000030361116,-0.0006800000090152026,1.0127848113526539,0.0874949139295919,0.1757927102072634,0.35583494062809995,-0.07399052878577472,0.010605335202898,-0.01889905762209996,0.07195326096981731,0.06461735163932622,0.05027201268200328
