,baxter_enpoint_pose.pose.position.x,baxter_enpoint_pose.pose.position.y,baxter_enpoint_pose.pose.position.z,baxter_enpoint_pose.pose.orientation.x,baxter_enpoint_pose.pose.orientation.y,baxter_enpoint_pose.pose.orientation.z,baxter_enpoint_pose.pose.orientation.w
1528856205.88,0.5297097078910584,-0.8181358196459517,0.18500688650633917,0.9999373297158566,-0.004678507914579206,-0.008674435068384756,0.005297492931091315
1528856205.93,0.5295822246888273,-0.8182108202343514,0.18500400705791975,0.9999362466144172,-0.004720115422059196,-0.008748406716175217,0.005337766904240765
1528856205.98,0.5296545106810407,-0.8180233734853332,0.18485633533503698,0.9999369311858787,-0.004592447358650105,-0.008815157987043704,0.005208580009208184
1528856206.03,0.5296078850022811,-0.8180231014687231,0.18464074065556502,0.9999374117485558,-0.004588299286543618,-0.008835403951996742,0.005087472687822806
1528856206.08,0.5294567023347547,-0.8180666518204383,0.1845905617464957,0.9999367985304538,-0.004652376852563099,-0.008894235617061014,0.005052304345241687
1528856206.13,0.529445467143404,-0.8181024766973971,0.18464640246076242,0.9999365795314382,-0.004742555863850731,-0.008848193726497838,0.005087254838806245
1528856206.18,0.5295111849514559,-0.8180343967546074,0.18462055707677236,0.9999374201295435,-0.004729164436364707,-0.008801149096369587,0.005021018879919364
1528856206.23,0.5294667215923518,-0.8181426343989656,0.18470557178223204,0.999937127119642,-0.004785705690203004,-0.008761974338448,0.005097030223093413
1528856206.28,0.5293731985678676,-0.8182001868281339,0.18487048716760196,0.9999360109044291,-0.004827318260945713,-0.008814102441655022,0.005184445654430954
1528856206.33,0.5294126078849538,-0.8181867287164547,0.18484275325471297,0.9999360800001899,-0.004867717889980814,-0.008799742244681729,0.005159489543864458
1528856206.38,0.5294616803105683,-0.8181196044342006,0.1848146580605663,0.9999365885880852,-0.004711339193243632,-0.008846943911641479,0.005123840474747817
1528856206.43,0.529573618295097,-0.8181480090843911,0.18488609349612148,0.9999369003806646,-0.004764753238404928,-0.00875656615289848,0.005167309225795764
1528856206.48,0.529496512099072,-0.8182072509451299,0.18487048617616,0.9999363129719722,-0.004786156693204408,-0.008799825088572518,0.005188374448500625
1528856206.53,0.5296346512740845,-0.8180427686880212,0.18481472903375598,0.9999370573392938,-0.0046896681618672454,-0.00879833434406518,0.005137288250855982
1528856206.58,0.5296578624468236,-0.8179822734108413,0.184806147222349,0.9999365439864009,-0.00471991947105301,-0.008847005305792351,0.005123190811677037
