,baxter_enpoint_pose.pose.position.x,baxter_enpoint_pose.pose.position.y,baxter_enpoint_pose.pose.position.z,baxter_enpoint_pose.pose.orientation.x,baxter_enpoint_pose.pose.orientation.y,baxter_enpoint_pose.pose.orientation.z,baxter_enpoint_pose.pose.orientation.w
1528855944.96,0.8164459170675089,-0.4514922438463408,0.08694234722480093,0.9994429088986223,-0.030674531098942668,0.008027671072285686,0.010396356321662302
1528855945.01,0.8163638104086207,-0.45127580541995477,0.08685542892489881,0.9994509507407039,-0.03043121652050206,0.00787868642768298,0.010455622619770354
1528855945.06,0.8164627503100913,-0.4511938173859959,0.08690572424293568,0.9994517255660538,-0.0303948855624307,0.007977742515022982,0.01040939446960078
1528855945.11,0.8163819797047809,-0.45133647012554917,0.0868575779006604,0.9994494679498265,-0.030469163255817333,0.007916584052088492,0.010458256423906607
1528855945.16,0.8165661115182903,-0.4509956801024039,0.0870308497061159,0.9994573590965441,-0.03019267840525914,0.008072347936310936,0.010388955312922797
1528855945.21,0.8166680041646059,-0.4507258056488768,0.08706113431257327,0.9994602034071107,-0.030130174662366206,0.008154036204783636,0.010235672376098877
1528855945.26,0.8166207948234747,-0.45066673799522783,0.0869537473486936,0.9994581862243211,-0.030262514991576266,0.008092271095759475,0.010089401433192861
1528855945.31,0.8164970242911024,-0.4507667135145676,0.08692704855487524,0.999457891692422,-0.030291632380200762,0.007993958833859382,0.010110181425175528
1528855945.36,0.8165984412725097,-0.45075135193922256,0.08694968071122056,0.9994546095882708,-0.030373214317613403,0.008097191808325412,0.010107276973747416
1528855945.41,0.8165322867716887,-0.4509065492968771,0.08688703464991632,0.9994518624675685,-0.030474323772175186,0.008049126229191192,0.010118056068674573
1528855945.46,0.816560360560434,-0.4507875298580872,0.0868939228153573,0.9994554153272044,-0.03034579802795094,0.008022508739837456,0.0101724185598453
1528855945.51,0.8164552601855444,-0.4509337859048585,0.08684485499841796,0.9994553792649777,-0.030331921456635894,0.007918180211970766,0.010294520582346636
