,"tactile_static_data.left.std.clip(ret/60.0, -1, 1).max()",robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z
1525874011.49,1.0,0.376396087053,0.215369554387,0.0865999984741,-0.0118000006676,0.343699913025,0.00476000003517,0.00667999982834,0.00223999998532,0.041665559077,0.0276891330487,0.00201013467754,-0.0089557239604,0.00209538112907,-0.012192553751,-0.00435199217177,0.000470119998701
1525874011.59,1.0,0.390185117076,0.225484344484,0.122399997711,-0.0174000000954,0.34889995575,0.00487999998033,0.00675999984145,0.00283999997191,0.0363107772637,0.0236703455095,-0.00262020731267,-0.00699569086241,-0.00150894601039,-0.0128073870048,0.0055686205321,0.00830609144525
1525874011.69,1.0,0.368373690193,0.23026727771,0.158199996948,-0.0159999966621,0.316700019836,0.00491999991238,0.00699999988079,0.00261999996379,0.0399740113276,0.0281927618671,-2.4026612616e-05,-0.00769042403842,-0.00239328300218,-0.0128529351105,0.00139067885685,0.00552417421106
1525874011.79,1.0,0.380233838047,0.219793298744,0.185,-0.00579999685287,0.322900047302,0.00465999990702,0.00689999997616,0.00197999997064,0.0378894310972,0.026689549072,0.00253608084697,-0.000356584392569,0.000587542670513,-0.00187910587531,-0.00424631384427,0.00646220820354
1525874011.89,1.0,0.364224067232,0.220349549366,0.156400003433,0.00200000524521,0.319300041199,0.00473999992013,0.00686000004411,0.00167999996804,0.0300975234127,0.0236901235259,0.00241396604845,0.00374770177484,0.00277587653249,0.00214727651269,-0.0046082361158,0.00762560474655
1525874011.99,1.0,0.360238461845,0.205915598366,0.131800012589,0.00500000476837,0.325500068665,0.00439999990165,0.00644000008702,0.0014199999813,0.0345018736313,0.0226325763983,0.00354387280332,0.00505968405541,0.00461886848432,0.00421638634675,-0.00854824471443,0.00664408072665
1525874012.09,1.0,0.361282625191,0.183924491548,0.10640001297,0.042000002861,0.330700035095,0.00403999991715,0.00608000010252,0.000280000008643,0.0306461572932,0.020135129994,0.00425498321399,0.00272234660857,0.0039569935016,0.00177173717116,-0.0101200831122,-0.000539676903051
1525874012.19,1.0,0.400043322562,0.170553597241,0.105400009155,0.0411999988556,0.376700019836,0.00357999995351,0.00574000008404,0.000120000010356,0.0247017590102,0.0164746396547,0.00192258298752,0.00551605308166,0.00222741984034,0.00425705464645,-0.00637775827397,0.00324279350362
1525874012.29,1.0,0.397597189948,0.170614416858,0.0924000072479,0.0165999984741,0.37530002594,0.00249999996275,0.00583999998868,0.000259999996051,0.0335687362678,0.021485935834,-0.00483679396005,-0.00137130617099,-0.00406867093524,-0.00297695814426,0.00763813704714,-0.000321169623785
1525874012.39,1.0,0.404748520098,0.158693085524,0.0912000083923,-0.000600001811981,0.381700019836,0.00179999997839,0.00555999994278,0.000839999979362,0.0361315596604,0.0232532678466,-0.00541551770195,-0.00190549231741,-0.00567477899683,-0.00220489796878,0.0100477759133,0.00023424112482
1525874012.49,1.0,0.403305259216,0.15716886967,0.0964000034332,0.00939999580383,0.379500007629,0.00124000001699,0.00561999991536,0.00119999998249,0.0394345736616,0.0271876127269,-0.00873285284756,-0.00551428276257,-0.00885521430641,-0.00670285336709,0.0173828477926,-0.00186769019196
1525874012.59,1.0,0.37224001142,0.170890406767,0.0928000068665,-0.00480000019073,0.351500053406,-0.000339999981225,0.0059999999404,0.00153999997303,0.0414341640364,0.0300879392213,-0.0102591211728,-0.00573367029516,-0.00765832349419,-0.00321182731631,0.0214056788525,-0.00182753043127
1525874012.69,1.0,0.340770201364,0.179935038652,0.0816000080109,-0.005,0.320700035095,-0.00187999997288,0.00633999995887,0.00161999996984,0.0614706283451,0.0464781213151,-0.0190808426653,-0.0102974811384,-0.00443852326857,-0.0134156237842,0.0400821289448,-0.00431377264819
1525874012.79,1.0,0.362732095177,0.178625541857,0.0730000114441,0.0134000015259,0.347300071716,-0.00241999998689,0.00586000002921,0.00185999997193,0.0973119198299,0.0719921710493,-0.0294616586202,-0.0180382361489,0.00950486993582,-0.0304273479313,0.0600396728809,-0.00503887516416
1525874012.89,1.0,0.387338595856,0.209503477938,0.0558000087738,0.0144000005722,0.375300102234,-0.00387999998406,0.00656000003219,0.00232000001008,0.125571119053,0.0753923860603,-0.0262224081914,-0.021880896737,0.0237032703628,-0.0328428637858,0.0492347029783,-0.00893690370834
1525874012.99,1.0,0.443067809573,0.270128473362,0.0710000038147,0.0302000045776,0.427900123596,-0.00653999999166,0.00806000009179,0.00221999999369,0.136215524787,0.0759947211301,-0.0284155043537,-0.0176663768395,0.0312167858811,-0.0300708554185,0.0479020375339,-0.00291016663421
1525874013.09,1.0,0.527210990868,0.360595162901,0.0738000011444,0.0636000061035,0.505700111389,-0.0103000000119,0.00918000012636,0.00146000001812,0.169224821851,0.0746108434292,-0.026029342767,-0.0206539937291,0.0458525927629,-0.0369229888092,0.0426663469528,-0.000362139971069
1525874013.19,1.0,0.616510834164,0.442442630665,0.107600002289,0.0814000034332,0.587100105286,-0.0137600000948,0.0102600000799,0.00150000002002,0.182717943127,0.0706427836143,-0.0113856039058,-0.0177926958287,0.0567069056508,-0.0290753294131,0.0117282507217,-0.00411764136739
1525874013.29,1.0,0.710113718805,0.503966600004,0.0951999950409,0.127199997902,0.67610004425,-0.0167200002074,0.00962000004947,0.000800000026356,0.14268920448,0.0388697984505,0.00318976923869,-0.00405081861828,0.0522257683833,-0.0052576942498,-0.0152403847428,-0.00119620651438
1525874013.39,1.0,0.799632106389,0.537067622524,0.0437999916077,0.198399994373,0.752700004578,-0.0188400003314,0.00896000005305,-0.000439999990631,0.14347728512,0.049152765203,-0.000726868523851,-0.000322875350251,0.0530451097783,-0.0124602057284,0.00682382355847,-0.00145286087198
1525874013.49,1.0,0.884172818391,0.514248326208,0.0157999992371,0.189799993038,0.843299980164,-0.0186600002646,0.00531999997795,-0.000179999985266,0.212325719614,0.0711566982773,0.00249215978311,0.00379886412465,0.0820051416239,-0.0220587526984,0.0079337606705,-0.0340417780144
1525874013.59,1.0,0.923788484373,0.44144087229,-0.00760000228882,0.163199989796,0.889299964905,-0.0163200002909,0.00301999993622,0.000720000013243,0.305372031077,0.123319578262,0.0299568113075,0.0192673006277,0.109729128178,-0.0105166912151,-0.0467601107275,-0.0358942600951
1525874013.69,1.0,0.821408451338,0.371512214375,-0.0369999980927,0.113199994564,0.794099998474,-0.0104200002551,0.00196000002325,0.000700000012293,0.409595631522,0.182900059059,0.0560351860016,0.0396889050563,0.138297894526,0.00665723098853,-0.105328405944,-0.0352814159341
1525874013.79,1.0,0.686685477193,0.345585039211,-0.00779999732971,0.0427999997139,0.65030002594,-0.0049200001359,0.00401999995112,0.0011400000006,0.474398440393,0.213679907473,0.068316628402,0.0441431839853,0.161661602156,0.000456508532768,-0.14222104679,-0.0259401810878
1525874013.89,1.0,0.548409077205,0.316433363552,0.063200006485,0.00500000238419,0.517300071716,0.000139999985695,0.00481999993324,0.00133999999613,0.490940790048,0.230962120861,0.0819475503305,0.0526267860135,0.162701150124,0.0263360025303,-0.188710550195,-0.0203085600337
1525874013.99,1.0,0.40411984415,0.309452604717,0.101800012589,0.000200002193451,0.354700050354,0.00411999985576,0.00763999998569,0.000539999995381,0.41118125698,0.206520084704,0.0840645099144,0.047276123941,0.124452837105,0.0398771834843,-0.195579532333,0.00973368388145
1525874014.09,1.0,0.273438879753,0.321728614028,0.146200008392,-0.0357999968529,0.208100013733,0.00875999987125,0.00929999992251,9.99999791384e-05,0.321374079164,0.175150135882,0.0475976887131,0.0277348510149,0.0699148116238,0.0274428566801,-0.117938543434,0.000424173493976
1525874014.19,1.0,0.303208518165,0.31813142606,0.150000009537,-0.0205999970436,0.240499992371,0.0084999999404,0.00933999985456,0.000199999976903,0.213503592022,0.120467265606,0.011088071356,-0.0013902291516,0.0199384850365,-0.00251653094946,-0.0311140688397,0.00174630159445
1525874014.29,1.0,0.256541221734,0.307212954924,0.121600008011,-0.00139999866486,0.201300010681,0.00841999992728,0.0088599999249,0.000120000001043,0.149232152941,0.091418410164,0.000358557873541,-0.013548831754,-0.00881373709687,-0.00167844762863,0.00470682185408,-0.0127569227611
1525874014.39,1.0,0.227474719773,0.306963105715,0.112800006866,-0.00679999828339,0.172899971008,0.00821999996901,0.00899999991059,0.000620000008494,0.107801531652,0.0571693940593,-0.0102206133552,-0.0239096306106,-0.0264824707766,-0.0176088757036,0.0363056878698,-0.015591473071
1525874014.49,1.0,0.217767650714,0.308191926958,0.0857999992371,-0.00539999961853,0.178100013733,0.00802000001073,0.00913999989629,0.00138000000268,0.10436913015,0.0546252498876,-0.0118969996053,-0.0261327505969,-0.0244851520573,-0.0224609642218,0.0393343357002,-0.0188161676784
1525874014.59,1.0,0.204479066307,0.305587529371,0.0816000080109,0.00699999809265,0.166900062561,0.00756000012159,0.00939999997616,0.00176000000909,0.0795760883765,0.0390445196886,-0.00710746544393,-0.0167161701585,-0.0173018981499,-0.0166199849249,0.0268164443313,-0.00886831681195
1525874014.69,1.0,0.189981807787,0.315254247632,0.0702000045776,-0.0328000020981,0.141900062561,0.00784000009298,0.00959999993443,0.00218000002205,0.0646540974325,0.0299946264168,-0.00744388238944,-0.0114201601006,-0.0130736408369,-0.00676021898614,0.0224705228607,-0.0085529908827
1525874014.79,1.0,0.201797946545,0.318028227546,0.0886000061035,-0.0102000021935,0.140100059509,0.00794000014663,0.00963999986649,0.00150000002235,0.0635030264225,0.0283810475126,-0.00838828907852,-0.00864305669836,-0.0178964376847,-0.00915019325652,0.021600140406,-0.00149253127443
1525874014.89,1.0,0.214779097551,0.316194743197,0.0804000091553,-0.0132000041008,0.159100074768,0.00804000005126,0.00943999990821,0.00164000000805,0.0790256054306,0.0392977053228,-0.0142354756241,-0.00837465899453,-0.0232882802988,-0.0103247435426,0.0333553599642,-0.00510383855272
1525874014.99,1.0,0.220932026537,0.317618781633,0.0936000061035,-0.0332000041008,0.157500038147,0.00804000005126,0.00939999997616,0.00192000005394,0.0855684726633,0.0444895495024,-0.0171096833768,-0.00632346498579,-0.0244009665964,-0.0114895769252,0.0386752049035,-0.00487986773272
1525874015.09,1.0,0.254734301404,0.302593647522,0.0826000022888,-0.0388000035286,0.204099998474,0.00766000002623,0.00887999996543,0.00204000003636,0.0879467000134,0.0483203216968,-0.019017630065,-0.0100180678854,-0.0241856790661,-0.0147327069202,0.04206688091,-0.00667750793933
1525874015.19,1.0,0.267102918613,0.299523722519,0.105000009537,-0.0192000031471,0.21969997406,0.00741999998689,0.00881999999285,0.00230000004172,0.0853277056872,0.0488167656686,-0.0179494791826,-0.00984997211431,-0.0235437202318,-0.0161932927555,0.0405575448041,-0.00958505682888
1525874015.29,1.0,0.28472939662,0.306015369859,0.111600008011,-0.0654000020027,0.222699928284,0.00763999998569,0.00890000000596,0.00338000006974,0.078306910163,0.0463951772615,-0.0197942200753,-0.00583375440225,-0.0169816818045,-0.0116990955989,0.0414302652907,-0.00971671936702
1525874015.39,1.0,0.314816761558,0.29180350245,0.131800003052,-0.0855999994278,0.248699913025,0.00728000000119,0.00850000008941,0.0028000000678,0.067102577,0.0449810551014,-0.0112087531215,-0.00811305982594,-0.0074164621402,-0.00979386291543,0.0224517692421,-0.0151916043603
1525874015.49,1.0,0.30175190079,0.291793446033,0.107400007248,-0.0895999979973,0.242299919128,0.00738000005484,0.00848000004888,0.0026600000076,0.060727383364,0.0426286525393,-0.00749634586816,-0.0111496106044,-0.00472728153461,-0.0121179329284,0.0154031169822,-0.0156693637045
1525874015.59,1.0,0.288145128278,0.292132273148,0.108400011063,-0.0799999976158,0.22889995575,0.00719999998808,0.00832000002265,0.00324000002816,0.0511535014307,0.0359622139224,-0.00306470997928,-0.0125940994488,-0.00182323098175,-0.0106393977652,0.00579735074213,-0.0184005752328
1525874015.69,1.0,0.293561625522,0.290860503826,0.0770000076294,-0.0911999976635,0.239899940491,0.00722000002861,0.00829999998212,0.00308000000194,0.0427852732526,0.0292709867055,-0.00133346120189,-0.0079285527226,-0.000923309350043,-0.003659285081,0.00183790690457,-0.0134651040825
1525874015.79,1.0,0.280204669771,0.284507229754,0.0774000072479,-0.0609999978542,0.248299980164,0.00697999998927,0.0081400001049,0.00313999997452,0.0409263973507,0.029778767183,0.00168176220433,-0.00735787006714,-0.00172429642987,-0.00302249595154,-0.00240712879867,-0.0154841768628
1525874015.89,1.0,0.284365288392,0.303345155353,0.0942000102997,-0.1021999982,0.22030002594,0.00741999998689,0.00862000003457,0.00403999999166,0.0297486889784,0.0241322602644,-0.00222909071566,-0.00424808366288,-0.00321309570913,-0.00480827589021,0.00495686663832,-0.0124398147226
1525874015.99,1.0,0.261420166033,0.311726512132,0.106800012589,-0.0905999997258,0.19110004425,0.00773999989033,0.00893999993801,0.00340000001714,0.0322763189524,0.0230997633251,-0.000266376313919,-0.00460921666708,-0.00227710492941,-0.00111219149145,0.00214449874768,-0.0145969664162
1525874016.09,1.0,0.255908384551,0.321044460572,0.1142000103,-0.115799999535,0.170700035095,0.00833999991417,0.00934000000358,0.00240000000224,0.0270957095024,0.0216222332744,0.000894752877644,-0.000190046212687,-0.00102116707646,0.00330818758961,-0.000345824925236,-0.00524083720486
1525874016.19,1.0,0.244948129951,0.326702803785,0.138400001526,-0.119399999678,0.150300102234,0.00853999987245,0.00940000012517,0.00260000003502,0.026873312963,0.0227561170828,0.00105940093302,-0.00146201135066,-0.000933725531269,0.00158747714304,-0.00140911355884,-0.00927352674168
1525874016.29,1.0,0.294031482074,0.319107049467,0.156599998474,-0.127399999201,0.199900093079,0.00833999991417,0.00925999999046,0.0023000000231,0.0297193789501,0.0225564147912,0.000578161471817,-0.00591275608122,-0.00262335238825,-1.76534934898e-05,0.00159134438843,-0.00620702387749
1525874016.39,1.0,0.279433794048,0.314402654673,0.151800003052,-0.0822000002861,0.209300041199,0.00829999998212,0.00909999996424,0.00212000003085,0.030343850671,0.0215982106704,0.00211803679001,-0.00473317029043,-0.00239712549603,0.00380008278768,-0.000611501702807,-0.00391043739786
1525874016.49,1.0,0.282900176221,0.317110213382,0.158400011063,-0.0709999990463,0.208100013733,0.00846000000834,0.00906000003219,0.00242000002414,0.0252770790145,0.0199156485448,-0.000755165913441,-0.0019318036873,-0.00349146928197,0.00491451617279,0.00442899772888,-0.00258893775636
1525874016.59,1.0,0.309830826007,0.309532179556,0.138200016022,-0.045,0.252299995422,0.00820000007749,0.00884000003338,0.00180000003427,0.0275411189742,0.0188463265756,-0.00131834247457,-0.00351913135542,-0.0053939229749,0.00293562354085,0.00723757088614,-0.00768744725076
1525874016.69,1.0,0.304033153041,0.304619761458,0.145200023651,-0.0155999994278,0.250899925232,0.00812000006437,0.00881999999285,0.00116000000387,0.0289659045163,0.0168396648442,-0.00133413036706,0.000348107156626,-0.0027241033348,0.00524379246667,0.00483754690418,0.000116823298856
