,"tactile_static_data.left.std.clip(ret/60.0, -1, 1).max()",robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z
1529057173.85,0.7610085280376953,0.18986622116562374,0.29800220032085223,-0.11660000324249262,-0.1448000061511994,0.022299995422363425,-0.002199999950826168,-0.004500000029802323,-0.010719999969005585,0.05280854003297545,0.044722470176941934,-0.013753288745658978,0.00654199967044004,-0.008088636456288567,0.01433860653978293,0.029916147433733924,0.0005721532939625108
1529057173.95,0.7690660763120162,0.16590699940257345,0.3202194595076527,-0.10580000400543206,-0.10620000481605536,0.0036999893188477996,-0.0018599999672733248,-0.0053600000590085985,-0.01136000007390976,0.04388760380604888,0.040284079058178046,-0.008674875954155448,0.00447051370656576,-0.006883483022844747,0.013970472195201249,0.019597190032166607,-0.004256854622866527
1529057174.05,0.7068153168534727,0.1597414506080126,0.31790155303629136,-0.10019999980926507,-0.10400000214576727,-0.00890003204345689,-0.0012999999779276551,-0.005880000069737434,-0.011020000129938127,0.05134140190008822,0.04413489200826488,-0.011763871685712468,0.00926094586227445,-0.007237296085255789,0.013477519042290073,0.025146090804234814,0.006814245247441271
1529057174.15,0.6395465327326928,0.14037989834939427,0.3183340788523379,-0.08899999141693109,-0.08199999928474433,0.00210002899169936,-0.0015999999712221326,-0.00592000000178814,-0.010960000157356263,0.038602244914900524,0.035288186270234556,-0.007007987844697339,0.005384732943536433,-0.0047924508651854885,0.005987266513791816,0.01398530495122833,0.010266704955844468
1529057174.25,0.6488778774367286,0.13674976856731413,0.3105939046765554,-0.0951999902725219,-0.06080000042915351,0.012500038146972798,-0.0014999999920837582,-0.006080000028014183,-0.010580000132322312,0.03627466369324931,0.030479433650087956,-0.008041020254925693,0.001990595612136833,-0.004596160819742478,0.004094978128129394,0.014233460703431086,0.0012503908039327943
1529057174.35,0.6494222594378463,0.14427522035496498,0.3219355515562731,-0.11159998416900628,-0.036600002050399844,0.028300056457519672,-0.0016199999931268395,-0.00568000003695488,-0.011260000318288804,0.03282226075006513,0.02707907341340373,-0.007097082555322725,0.0007494400263307413,-0.004678303905573471,0.003674675130186079,0.010112862636911682,-0.0011410954804631581
1529057174.45,0.6506263836229728,0.1597501734518169,0.3085254712083172,-0.11519999027252191,-0.06600000262260443,0.055900001525879046,-0.002219999982044101,-0.0050200000405311584,-0.010880000293254853,0.030116133829705058,0.025298448587775357,-0.00784221050624763,0.0018002392478902462,-0.0038750648726468776,0.001668535208627955,0.010894616128229348,0.00018777289342022377
1529057174.55,0.660425475186995,0.1806400178574058,0.29427104125420045,-0.11919999599456779,-0.08500000357627874,0.07130001068115249,-0.002919999957084656,-0.004600000008940697,-0.010260000228881837,0.019374315021686607,0.01910608178457463,-0.0005511374719437839,0.001113820061549331,-0.0012320413101970613,-0.0020297037804532037,-0.0005315695683147014,0.001443787882523643
1529057174.65,0.6893956588652365,0.1801843727887509,0.28309813891281155,-0.10580000400543205,-0.09740000605583196,0.07229999542236343,-0.0026799999549984932,-0.004580000042915345,-0.009820000231266023,0.028182355298309713,0.025481861525273666,-0.005078245411838947,-0.0006770806356922556,-0.0018159832287253292,-0.0010555014756859584,0.007199312696046036,-0.00657116226548452
1529057174.75,0.7498040762071851,0.18638172399304692,0.27917050524004133,-0.1032000017166137,-0.11620000243186956,0.06950000762939468,-0.0025199999287724498,-0.004860000014305116,-0.009500000178813934,0.02835266009008982,0.028266773719035354,-0.005401446540228414,-0.0005397533363683379,-0.0012050090536858322,-0.00019889459880610737,0.007751218604093524,9.608770170461533e-05
