,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0
1528856544.54,-0.08129999160766595,-0.2294000005722046,-0.07079994201660171,0.006200000047683716,0.0035599999874830245,-0.003059999980032444
1528856544.56,-0.054299993515014584,-0.2066000008583069,-0.06139995574951186,0.006000000089406967,0.0031599999964237215,-0.003340000025928021
1528856544.58,-0.029899988174438407,-0.17700000047683714,-0.05559997558593764,0.005880000069737434,0.0026400000229477886,-0.003900000043213368
1528856544.6,-0.022699995040893487,-0.1687999987602234,-0.05619998931884781,0.006000000089406968,0.0026000000163912775,-0.004680000059306621
1528856544.62,-0.01929999351501458,-0.13099999725818634,-0.06479999542236344,0.005800000056624413,0.0026400000229477886,-0.005320000015199185
1528856544.64,-0.01529998779296868,-0.09659999728202819,-0.06020000457763686,0.00534000001847744,0.0031599999964237215,-0.006019999980926514
1528856544.66,-0.046499986648559505,-0.08579999685287477,-0.057599983215332176,0.0049000000208616265,0.0037799999862909318,-0.00585999995470047
1528856544.68,-0.08249999046325678,-0.08459999799728395,-0.05599998474121108,0.004519999995827675,0.004199999980628491,-0.005179999954998493
1528856544.7,-0.11169999122619623,-0.07980000019073488,-0.060799980163574366,0.00427999995648861,0.0043599999696016314,-0.004939999915659428
1528856544.72,-0.13349999427795403,-0.0866000008583069,-0.06139999389648452,0.004139999970793724,0.004239999949932099,-0.005059999935328961
1528856544.74,-0.14249999999999993,-0.09740000009536744,-0.07520000457763687,0.0046999999880790715,0.0039599999785423275,-0.00522000003606081
1528856544.76,-0.1544999980926513,-0.12319999992847443,-0.0872000122070314,0.004999999925494194,0.003599999994039536,-0.005460000075399876
1528856544.78,-0.17629999160766596,-0.15159999907016755,-0.10920001983642594,0.005439999997615814,0.0038400000333786016,-0.005640000030398369
1528856544.8,-0.21189999580383295,-0.17719999849796295,-0.12700000762939467,0.005520000010728836,0.004240000024437905,-0.005440000072121621
1528856544.82,-0.2194999980926513,-0.21119999915361407,-0.12860000610351577,0.005399999991059303,0.004740000069141388,-0.005080000087618828
1528856544.84,-0.23209999084472652,-0.24959999948740008,-0.12139999389648452,0.00465999998152256,0.00506000004708767,-0.004280000030994415
1528856544.86,-0.24309999465942378,-0.253399999588728,-0.12700000762939467,0.00438000001013279,0.005580000057816507,-0.004100000038743019
1528856544.88,-0.22849999427795403,-0.2555999998748303,-0.10399997711181655,0.003839999958872795,0.005580000057816506,-0.004280000105500221
1528856544.9,-0.20569998741149895,-0.27039999917149543,-0.06559997558593765,0.0033999999612569806,0.005580000057816506,-0.0035000000894069676
1528856544.92,-0.18829998016357413,-0.24519999966025352,-0.050599975585937644,0.003219999969005585,0.005500000044703484,-0.0032000000774860386
1528856544.94,-0.20269998550415033,-0.24059999987483024,-0.044799995422363424,0.003479999974370003,0.005580000057816506,-0.0036200000345706944
1528856544.96,-0.1864999866485595,-0.24659999996423726,-0.03399997711181655,0.003539999946951866,0.005600000023841858,-0.003400000035762787
1528856544.98,-0.18789999008178704,-0.2613999995589256,-0.04559997558593765,0.0035999999195337295,0.005639999955892563,-0.0033799999952316287
1528856545.0,-0.18009999275207514,-0.24499999940395356,-0.0701999664306642,0.0037599999457597734,0.005719999969005585,-0.0042999999970197685
1528856545.02,-0.20969999313354487,-0.2559999984502792,-0.07779994964599624,0.0038999999314546585,0.00585999995470047,-0.0047600000351667405
1528856545.04,-0.21449998855590813,-0.23399999856948853,-0.08319995880126968,0.0038799999654293062,0.0058399999141693125,-0.004760000035166741
1528856545.06,-0.22469998359680168,-0.20279999911785124,-0.08479995727539077,0.00407999999821186,0.005939999893307686,-0.004940000027418137
1528856545.08,-0.2536999893188476,-0.18559999942779543,-0.07559997558593765,0.004180000051856041,0.005979999899864197,-0.005140000060200692
1528856545.1,-0.2550999927520751,-0.16920000076293945,-0.06340000152587906,0.0041600000113248825,0.00599999986588955,-0.004640000052750111
1528856545.12,-0.24369999885559077,-0.18560000125318768,-0.07299999237060562,0.004300000071525574,0.00599999986588955,-0.004300000034272671
1528856545.14,-0.21530000686645503,-0.1946000010147691,-0.0783999633789064,0.004280000030994415,0.0058999998867511755,-0.004040000028908253
1528856545.16,-0.20170001029968257,-0.21380000028759244,-0.08379997253417984,0.004259999990463257,0.005739999935030937,-0.003839999996125698
1528856545.18,-0.14710000991821282,-0.19699999962002038,-0.08899997711181656,0.004259999990463257,0.0057599999755620955,-0.0034999999776482585
1528856545.2,-0.13230000495910638,-0.20079999838024376,-0.09119995117187514,0.004460000023245812,0.005720000043511391,-0.003859999999403954
1528856545.22,-0.11749999999999995,-0.17959999769926072,-0.08579998016357436,0.004579999968409539,0.005839999988675118,-0.003980000019073487
1528856545.24,-0.09289999961853021,-0.15839999765157703,-0.08059997558593765,0.00465999998152256,0.0060999999940395365,-0.004500000029802323
1528856545.26,-0.08029999732971185,-0.1415999984741211,-0.08619995117187515,0.004600000008940697,0.006300000026822091,-0.004660000056028366
1528856545.28,-0.08909998893737786,-0.13259999990463256,-0.09159996032714858,0.004459999948740006,0.006340000033378601,-0.004800000041723251
1528856545.3,-0.10269999504089349,-0.14759999990463257,-0.0999999618530275,0.004419999942183494,0.006379999965429307,-0.004400000050663949
1528856545.32,-0.11049999237060541,-0.16820000059902668,-0.10619995117187515,0.004279999956488609,0.0062200000137090684,-0.003960000015795231
1528856545.34,-0.1464999866485595,-0.20160000093281272,-0.11219997406005876,0.004299999997019768,0.0059600000083446505,-0.0027800000365823508
1528856545.36,-0.1536999893188476,-0.22460000015795234,-0.11959999084472672,0.004579999968409539,0.005499999970197678,-0.0024000000115484
1528856545.38,-0.15189999580383295,-0.22679999805986883,-0.11459999084472672,0.004839999973773957,0.005319999977946282,-0.0020999999996274715
1528856545.4,-0.15429999351501458,-0.21699999786913396,-0.10840000152587906,0.004739999994635582,0.005260000005364418,-0.002479999950155616
1528856545.42,-0.16729999542236323,-0.2131999978423119,-0.10020000457763686,0.004879999980330467,0.005380000025033951,-0.002859999937936664
1528856545.44,-0.1692999935150146,-0.2109999977052212,-0.09340000152587906,0.0048999999463558205,0.005640000030398369,-0.0034999999403953555
1528856545.46,-0.19889999389648433,-0.22279999747872353,-0.06439998626709,0.004640000015497208,0.006059999987483025,-0.0036799999326467513
1528856545.48,-0.22689999580383297,-0.24779999867081642,-0.05899997711181655,0.004400000050663948,0.006099999994039536,-0.003559999950230122
1528856545.5,-0.24329998970031733,-0.2613999988138676,-0.05819999694824233,0.004400000050663948,0.006180000007152558,-0.0032799999788403512
1528856545.52,-0.2546999931335449,-0.27019999876618384,-0.05599998474121108,0.004320000112056732,0.006119999960064889,-0.0029600000008940695
1528856545.54,-0.2548999977111816,-0.26199999868869783,-0.05399997711181655,0.0042000000923872,0.005999999940395355,-0.0031999999657273295
1528856545.56,-0.2756999969482421,-0.2335999983549118,-0.06099998474121108,0.00414000004529953,0.005939999967813492,-0.0038399999961256986
1528856545.58,-0.2716999912261962,-0.22419999778270722,-0.059199981689453264,0.004000000059604645,0.005979999899864198,-0.004200000017881394
1528856545.6,-0.2604999923706054,-0.21939999759197235,-0.03979995727539077,0.003840000033378601,0.005979999899864198,-0.004320000037550926
1528856545.62,-0.253499994277954,-0.19379999697208405,-0.03999996185302748,0.0037200000137090684,0.005799999907612801,-0.004800000041723251
1528856545.64,-0.2702999973297118,-0.1599999976158142,-0.03379997253417983,0.003820000067353249,0.005819999948143959,-0.005340000092983246
1528856545.66,-0.2094999980926513,-0.1559999978542328,-0.02639999389648452,0.003800000101327896,0.005779999941587449,-0.005240000039339067
1528856545.68,-0.19289999961853024,-0.18719999790191652,-0.022999992370605613,0.004000000059604645,0.00585999995470047,-0.005219999998807908
1528856545.7,-0.17030000686645502,-0.20299999833106996,-0.04340000152587905,0.004340000078082085,0.005879999920725823,-0.005039999969303609
1528856545.72,-0.15650000572204584,-0.2533999979496002,-0.0477999877929689,0.004320000037550927,0.006119999960064888,-0.0047599999234080315
1528856545.74,-0.13749999999999993,-0.30679999709129335,-0.05199996948242202,0.004179999977350235,0.006039999946951867,-0.003979999907314778
1528856545.76,-0.1544999980926513,-0.31759999752044676,-0.056399955749511864,0.004259999990463257,0.005999999940395356,-0.0037399999424815177
1528856545.78,-0.17569999694824212,-0.29759999811649324,-0.05139995574951186,0.004259999990463257,0.006079999953508378,-0.004059999994933605
1528856545.8,-0.21789999008178706,-0.31979999840259554,-0.03219993591308608,0.004120000004768372,0.006099999994039536,-0.004240000024437905
1528856545.82,-0.21289999008178703,-0.3051999992132187,-0.02899993896484389,0.004220000058412552,0.005819999948143959,-0.00398000005632639
