,"tactile_static_data.left.std.clip(ret/60.0, -1, 1).max()",robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z
1525869448.61,1.0,0.347228960918,0.363869544016,-0.0182999897003,-0.0184000003338,-0.333799934387,0.00428000003099,0.00658000014722,0.0122199997306,0.0217787968667,0.0195083477975,0.00396371099432,-0.00513939009245,0.00247033849638,0.00140347330773,-0.00605692262149,-0.0106382926642
1525869448.71,1.0,0.33017670958,0.369621638141,-0.00429999351501,-0.0448000013828,-0.307599983215,0.0039999999851,0.00648000009358,0.0126599995792,0.0307980619873,0.0236512414594,0.00713722373832,-0.00520042748484,0.00479383905934,-0.00176885395639,-0.0124154055191,-0.0100464067339
1525869448.81,1.0,0.313257304803,0.354833436436,-0.00269999504089,-0.00300000309944,-0.275999946594,0.00365999996662,0.00624000005424,0.0121999996901,0.0377460205628,0.0241685293255,0.00601808701637,-0.00152295216049,0.00523579254561,0.000599860735914,-0.0111798502836,-0.00836922067058
1525869448.91,1.0,0.266980981432,0.34150382683,0.00949999809265,0.056599997282,-0.23159992218,0.00303999997675,0.00605999998748,0.0118399998546,0.0413618518928,0.0264980758434,0.00332295637388,-0.000255806887886,0.00249509387927,-2.71321707632e-05,-0.00746695832641,-0.00693419411097
1525869449.01,1.0,0.279583547002,0.357054967184,0.0122999858856,0.0395999991894,-0.246999931335,0.00315999999642,0.0061400000006,0.0124799998105,0.0511128771169,0.0267490294276,0.00354624033072,-0.00524126448802,0.00115243368002,-0.00803237518977,-0.00723568705251,-0.00630417984818
1525869449.11,1.0,0.289648193221,0.348646551945,0.012899980545,0.00460000038147,-0.248399925232,0.00302000001073,0.00608000002801,0.012159999907,0.055602101277,0.0275666540494,0.000682386731114,-0.0042645175735,-0.00292026840635,-0.00640192762247,-0.000999234599121,-0.00275419962876
1525869449.21,1.0,0.318400573754,0.352269104087,0.017899980545,0.0401999998093,-0.282799873352,0.00304000005126,0.00604000009596,0.0123399999738,0.0450585180686,0.0219974847855,-0.00310893969917,-0.00421734993937,-0.00584708554662,-0.00749217297587,0.00683658088982,-0.00333985811886
1525869449.31,1.0,0.297520668304,0.370123822849,0.052099981308,0.00860000133514,-0.271999855042,0.00306000001729,0.0061400000751,0.0130999998748,0.0500301543185,0.0271741243733,0.000199629961361,-0.00333209064158,-0.00286550282108,-0.00949578759532,-0.00147660300148,0.00174505115977
1525869449.41,1.0,0.310682988476,0.368500098932,0.0332999897003,0.0136000013351,-0.2809998703,0.00298000000417,0.00640000015497,0.0128999997675,0.0527302288458,0.0305422849788,0.00685709310028,-0.00406730872275,0.000860574667795,-0.00559377322086,-0.0127590846279,-0.0024683379684
1525869449.51,1.0,0.3343301989,0.371356220745,0.0252999973297,0.035,-0.303199882507,0.00205999996513,0.00718000017107,0.0126199997962,0.0424502585108,0.0271235060441,0.00518384358703,0.00126560516263,0.0018922618491,-0.00109064250654,-0.0112888679738,-0.00202102292629
1525869449.61,1.0,0.316049755264,0.374490774014,0.0173000049591,0.0885999977589,-0.287199897766,0.00179999995977,0.0070600001514,0.012879999876,0.0502233543454,0.0339290973171,0.00885144461375,0.0079038160463,0.006734261806,0.00377997319196,-0.0204896773052,0.00487748231626
1525869449.71,1.0,0.285946920868,0.374538670402,-0.0162999820709,0.0943999969959,-0.257199897766,0.00127999994904,0.00704000011086,0.0129800000787,0.0604917733311,0.0390454727822,0.00810705804372,0.0159560907998,0.00549261664577,0.00886099141525,-0.0231236272193,0.0165958153783
1525869449.81,1.0,0.301864540649,0.368192298044,-0.0576999950409,0.125199996233,-0.258799934387,0.000919999964535,0.00718000017107,0.0126800000668,0.0543974778748,0.037235603061,0.00427942922347,0.0120990153428,0.00553755414162,0.00485401257992,-0.0140866393566,0.0168513452657
1525869449.91,1.0,0.290035938168,0.334234538374,-0.0690999889374,0.130599995852,-0.230399971008,-0.000280000008643,0.00502000011504,0.0113400001079,0.0775619645777,0.0665086186688,-0.0136077876867,0.0129855249338,0.00198725088159,-0.00488035637991,0.0264695377357,0.0361442159345
1525869450.01,1.0,0.276728143731,0.430222787696,-0.117699985504,0.133799997568,-0.11719997406,-0.00019999999553,-0.00375999979675,0.00914000017568,0.0929725322148,0.0815903788895,-0.0182621084486,0.00872624115076,0.00455197643388,-0.0129954610483,0.0398180103982,0.0343410532157
1525869450.11,1.0,0.373623368712,0.504663201369,-0.127899990082,0.126999999285,0.0621999740601,0.000140000022948,-0.0105999997258,0.0073000000976,0.100144021697,0.0907552354039,-0.029128884479,-0.000689522167472,0.00288981962535,-0.0250171748274,0.063918669577,0.0285553096274
1525869450.21,1.0,0.478932521574,0.573350459769,-0.137700004578,0.103999999762,0.273199958801,-0.000579999983311,-0.0176399998367,0.00539999997243,0.150340208857,0.138818324859,-0.0545312821191,-0.0157723552134,0.00314081899016,-0.0447595777062,0.123581243102,0.0183864513383
1525869450.31,1.0,0.560578598667,0.577967584471,-0.156099996567,0.0541999995708,0.447000007629,0.000480000078678,-0.0213399998844,0.00434000005946,0.167860430378,0.16117895278,-0.0597699391308,-0.0233006192372,0.00314584222618,-0.0370067619731,0.139857260239,-0.0077122184227
1525869450.41,1.0,0.701083030713,0.618083797905,-0.110700006485,0.0518000018597,0.663000068665,0.000860000066459,-0.0178199997544,0.00448000011966,0.153498917598,0.135750809984,-0.0502720535191,-0.0285211752733,0.00917620164269,-0.0292186729129,0.114698769188,-0.0317593399918
1525869450.51,1.0,0.84008766329,0.492105421645,-0.0771000099182,0.0312000000477,0.826800041199,0.00074000004679,-0.0122599998116,0.00560000009835,0.162626546497,0.130013683129,-0.0475454484881,-0.0331222984666,0.0125448427957,-0.0292034865638,0.1033456568,-0.0354188518092
1525869450.61,1.0,0.890947756059,0.387566023444,-0.0955000114441,0.0394000017643,0.874600105286,0.00142000008374,-0.00701999988407,0.00550000008196,0.183507011227,0.129391465946,-0.0338975419046,-0.0296211759131,0.0298815016559,-0.0132023764428,0.0660489156002,-0.042048364582
1525869450.71,1.0,0.926770752282,0.293803529786,-0.0890999984741,0.0842000043392,0.907800102234,0.00330000005662,-0.00263999979943,0.00536000009626,0.181883213323,0.0984820535161,-0.000270030402675,-0.0229656132202,0.0542934471395,0.0148492042204,-0.0127141526612,-0.0348441726136
1525869450.81,1.0,0.974498821771,0.278623561615,-0.0417000102997,0.118800004721,0.959800071716,0.00438000001013,-0.000399999823421,0.00444000005722,0.224607649664,0.0839671529103,0.00938868158705,-0.0166646574169,0.0786481193873,0.0148533749785,-0.0440132004426,-0.0177430569155
1525869450.91,1.0,0.953630589728,0.243124635309,-0.0703000164032,0.088400002718,0.941599998474,0.00514000000432,-0.00433999998495,0.0045000000298,0.269547864868,0.0829991431302,0.0133628848907,-0.0133792569492,0.100875997023,0.0159324935936,-0.057835442059,0.00101600468351
1525869451.01,1.0,0.932852575996,0.247805507776,-0.101500015259,0.108600004911,0.914600028992,0.00621999999508,-0.0046600000374,0.00418000005186,0.302577831425,0.0793592239347,0.016593772832,-0.00674818155141,0.118483825782,0.018485779227,-0.0614186866009,0.011806430036
1525869451.11,1.0,0.929227028095,0.270629004816,-0.0805000114441,0.114600003958,0.913199958801,0.0071599999629,-0.0046600000374,0.00434000004083,0.310114964104,0.0680487995145,0.0160276447716,-0.00779463032363,0.121694316101,0.00930818688952,-0.0513728030177,0.0131057114344
1525869451.21,1.0,0.890819477083,0.294184540114,-0.104700021744,0.0832000005245,0.873999977112,0.00693999996409,-0.00073999999091,0.00484000001103,0.291106331798,0.0663713945396,0.0107540945931,0.00556519931989,0.111376409523,0.0183974089145,-0.0410773399887,0.00579387745362
1525869451.31,1.0,0.875479875752,0.271905275804,-0.128500013351,0.0741999995708,0.858999977112,0.00449999994598,-0.00128000002354,0.00571999996901,0.286511345442,0.0771458967178,0.0113442150856,0.0203788589277,0.105176513288,0.029793346861,-0.0450059791011,0.0201367796387
1525869451.41,1.0,0.876723465066,0.286526993623,-0.138300008774,0.0727999985218,0.859200019836,0.00593999990262,0.000760000012815,0.00559999994934,0.273087601237,0.0855414467381,0.0151415773836,0.031092285371,0.0979518358491,0.0308846473379,-0.0557827693094,0.0211796822666
1525869451.51,1.0,0.851120724859,0.263542980604,-0.106300010681,0.0657999956608,0.838999977112,0.0054599999357,0.00203999999911,0.00567999996245,0.256198511073,0.0860565819743,0.0127453332188,0.0317050750953,0.0911503250799,0.0307634350063,-0.059490004599,0.0187652869371
1525869451.61,1.0,0.84083592331,0.233829243751,-0.122100009918,0.0389999949932,0.82860004425,0.00367999990471,0.00228000000119,0.00609999999404,0.24620237813,0.0849788698934,0.00344394274977,0.0364726155852,0.0861378629113,0.0316933279377,-0.0437661994201,0.0234821646531
1525869451.71,1.0,0.847106539883,0.228428078621,-0.0993000125885,0.0287999975681,0.838999977112,0.00421999995597,0.0020000000298,0.00528000000864,0.23592792462,0.0731666122788,5.30288279078e-05,0.024697384987,0.0863334055052,0.012487537761,-0.0221003262234,0.0161430386447
1525869451.81,1.0,0.827831569598,0.252131852193,-0.109300012589,-0.0016000020504,0.818199958801,0.00572000000626,0.00410000003874,0.00530000004917,0.222423242788,0.065211825054,0.00563078733693,0.0116144842616,0.0832564045334,0.00409684677553,-0.0169748070388,-0.00393143166407
1525869451.91,1.0,0.807666087112,0.231081003013,-0.111300001144,0.0039999973774,0.797399940491,0.00410000005737,0.00418000005186,0.00514000002295,0.200381471895,0.0572212400956,0.00885158757592,0.00390112195581,0.0743073807414,0.00372498345698,-0.0105324245693,-0.00867707271045
1525869452.01,1.0,0.801410888086,0.243399267715,-0.135100002289,0.00419999718666,0.787399940491,0.00450000008568,0.00568000003695,0.00497999999672,0.180779444607,0.0624245529259,0.0159281041296,0.00165594079046,0.0640866338744,0.00833662137364,-0.013518739945,-0.0205705867478
1525869452.11,1.0,0.784121531872,0.276678407274,-0.150500001907,-0.0210000026226,0.763999900818,0.00546000009403,0.00422000005841,0.005179999955,0.149456599021,0.0593009235001,0.0231420688758,0.000531262742963,0.0512402024653,0.00848475260126,-0.0245747953605,-0.0214990956328
1525869452.21,1.0,0.785735441908,0.255489164839,-0.152300004959,-0.0296000039577,0.764999961853,0.00510000010952,0.00219999998808,0.00615999996662,0.124695471576,0.0492662548121,0.0213686866311,0.00122229760194,0.04095782785,0.00556059604362,-0.0317500317383,-0.0143747845636
1525869452.31,1.0,0.823337697912,0.252158354778,-0.170100002289,-0.0282000029087,0.799999961853,0.0054400000535,9.99999791384e-05,0.00615999996662,0.0988410989256,0.0432928572049,0.00722610431329,0.00646071461872,0.0285552403675,-0.000132559176187,-0.0110729322906,0.00171018524295
