,"tactile_static_data.left.std.clip(ret/60.0, -5, 5)","tactile_static_data.right.std.clip(ret/60.0, -5, 5)",robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z,pose.position.x,pose.position.y,pose.position.z
1528856532.25,0.3119154999794817,0.26974931849703515,0.216808552488342,0.14567402867728618,-0.10910001277923584,0.04379999935626984,0.14260002136230454,0.004660000056028367,0.002219999972730875,-0.0017000000551342968,0.03280721404868697,0.02514011318084447,-0.0009102813244280013,0.002038066525334092,-0.003086106151719096,0.004950428482443048,0.005076422267335792,-0.0005493494716191095,0.5289835466041214,-0.8167069345897404,0.18424506888994174
1528856532.35,0.32565107361434226,0.2612924771531117,0.23362432174444697,0.15165968179455755,-0.1389000177383423,0.03119999945163727,0.1474000549316405,0.004760000035166741,0.002520000021904707,-0.0017400000616908076,0.02493187747071479,0.0173687009335351,0.004441204965617341,0.003065476751906149,0.00045154452696430066,-0.0015413361888992573,-0.001870618269703534,0.0031775443248875956,0.5288756292843119,-0.8167698129132019,0.18418840957195204
1528856532.45,0.31837839843180127,0.2401654352819487,0.20047911651743153,0.15633746938807008,-0.09130001544952394,0.026799998879432678,0.15100006103515612,0.00444000005722046,0.0033800000324845317,-0.001900000050663948,0.028998066770438476,0.021389577237741337,0.006832697399859997,0.0006048852148056967,0.0019329847865673026,-0.00790501820867996,-0.008557652459090001,0.0002481039956981708,0.5290443844366869,-0.8167400843240982,0.18430249074002886
1528856532.55,0.28899081454105735,0.24724288854008628,0.18991951171866128,0.15680273301564132,-0.07670001506805421,0.007599998116493222,0.15720008850097641,0.004580000042915344,0.00376000002026558,-0.0014800000190734865,0.029513949063097386,0.018546823587232843,0.007195377732454536,0.0027819133009092116,0.0005455057777207267,-0.0035763975786951892,-0.008340795862260598,0.003960814108326832,0.5290130276168451,-0.8167381697473588,0.18432330694048815
1528856532.65,0.2954159284629432,0.2520604564606846,0.20410182304630142,0.16335468586840524,-0.09250001430511476,0.04239999830722809,0.1574000549316405,0.00482000008225441,0.003340000063180924,-0.002400000039488077,0.027963348749719133,0.018548780044360662,0.005840858628173895,0.0018085287496608816,-0.0012000860016545235,-0.0018808710307591657,-0.00595630577045321,4.320532552336166e-05,0.5288942079918241,-0.816968789219108,0.1843369312970646
1528856532.75,0.28058107234305196,0.24090655546290143,0.19083301646186593,0.16215389343848774,-0.07730000972747804,0.07399999678134919,0.14340003967285142,0.004920000061392784,0.0032800000905990603,-0.002140000034123659,0.03004229954551933,0.018942654362778817,0.007255894428054086,0.0028714951059467973,0.0008507507569093561,0.000125305623549244,-0.00859953172478633,0.00016344249549007442,0.5288422309771976,-0.8169808221729444,0.1843018481707363
1528856532.85,0.27194620548438786,0.24138726262656995,0.16711798120871446,0.16631379143330474,-0.056700005531311055,0.08579999744892121,0.12560001373291002,0.004940000027418137,0.0032800000905990603,-0.0026200000569224354,0.030822078654632,0.026618471884095874,0.005143614142173597,-0.0015073033777214028,0.0033664768014206358,-0.002735349454140566,-0.01278599351198345,-0.010727766083824019,0.5287756634212211,-0.8169619590442228,0.18423031163312806
1528856532.95,0.2524034260798907,0.2351834274566618,0.15833938936050118,0.1739412306287166,-0.06450000286102296,0.08479999840259553,0.10560001373291,0.005680000036954881,0.002420000080019236,-0.002760000042617321,0.02713328491483212,0.023231543971653956,0.0035331698683594534,0.0008869802802687079,0.002399588366471587,0.003951779275290836,-0.009649277158394335,-0.0076969668289388225,0.5287727784916472,-0.8169262033454912,0.18422389680158494
1528856533.05,0.25401096875781015,0.2368181653770697,0.14782573320374942,0.1744256999678722,-0.08150000095367434,0.07979999840259552,0.08360000610351548,0.005640000030398369,0.002660000119358301,-0.002320000045001507,0.030252085909626216,0.03155417361089484,0.0015353990240007255,-0.0004151166251344271,-0.0012952806983889257,0.004591131992724155,-0.00529811443663546,0.0028377605454428293,0.5287970953776029,-0.8168140810634228,0.18412471155977303
1528856533.15,0.24975310125617867,0.22920493407570916,0.14002811592926853,0.1809024161379219,-0.09570000171661379,0.06619999706745149,0.05580001831054674,0.005520000010728836,0.003420000094920397,-0.0023000000044703485,0.030106692702493273,0.029641686746480753,0.0009882636128753788,-0.0016922454378575072,-0.00043073438387757193,0.0032499888982513874,-0.007138625128199296,0.0030000267920308383,0.5287364722609228,-0.8168340109430353,0.1841923505450636
1528856533.25,0.24640014656169335,0.23221917499208497,0.14471216337913212,0.18600423674964311,-0.12309999942779544,0.0479999977350235,0.04240001678466783,0.0051600000262260436,0.003880000058561564,-0.002540000006556511,0.02506364563304957,0.02834096899628667,-0.002313547252672799,-0.0017449879526538785,-0.002098023450257593,0.005132929095167631,-0.002047376137737652,-0.0010818989137787456,0.5287853996023018,-0.8168252126082132,0.18416508648022464
1528856533.35,0.24262828098315045,0.2454579903601021,0.15284599772610982,0.18300908781839134,-0.1316999959945679,0.02059999763965607,0.0448000335693358,0.0051000000536441815,0.003980000037699938,-0.0021599999815225604,0.022228294094440562,0.020831766826986182,-0.0025734900456276808,-0.00022183209477242427,-0.004969541636526242,0.004956369446992572,0.004975066582092206,0.007450484084681127,0.5287751169665803,-0.8169026637526017,0.18435282691479465
1528856533.45,0.25052215137972567,0.26424804162039356,0.16070504106282815,0.18165457766352527,-0.1416999959945679,0.020599997639656066,0.04180000305175767,0.004519999995827675,0.005080000013113022,-0.001939999982714653,0.027060614500051528,0.022723242822589265,-0.004768721397614477,-0.0007407841783345839,-0.00842472051101865,0.005819132590344843,0.011064727565841953,0.007480758244721713,0.5286093986155597,-0.8170424935558294,0.18427436259255184
1528856533.55,0.2574975877481668,0.2676371457993121,0.16705444236050457,0.18286147245740944,-0.14589999675750737,0.02979999840259552,0.03340000152587877,0.0043599999696016314,0.005319999977946282,-0.0020399999804794787,0.026647144138071704,0.018671555031844003,-0.001597004936436569,0.0009098214123827316,-0.00621649242770019,0.008806967270472485,0.004273437436091039,-0.002388757748239359,0.52856108783686,-0.8171640461672909,0.18439264378451367
1528856533.65,0.27056131498374775,0.2689483446953366,0.14587635301803495,0.17218834426944446,-0.11969999790191652,0.005999999642372131,0.03999999999999986,0.0042999999225139625,0.005059999972581864,-0.001199999996460974,0.02691708897494375,0.021029017691227805,0.0003706768992774809,0.0007964750156928454,-0.0059886259986864955,0.006095540986523976,0.00216189017812169,-0.003487948527546053,0.5287828498414696,-0.8169936852003525,0.1843696046740238
1528856533.75,0.30169231348575515,0.28853858205629074,0.1273263322752061,0.17715333787558016,-0.09809999942779543,-0.002999998927116394,0.0388000106811522,0.004859999939799309,0.005,-0.0005199999967589975,0.035604481496530685,0.022357799194968896,-0.0006607698559278423,0.0001986486927241471,-0.0012630306768420365,0.0015611818521503343,0.002094171493225055,-0.0015116527340570693,0.5286332581334111,-0.8171562273569035,0.18447110146335577
1528856533.85,0.30874740325123673,0.29172713766333147,0.10658579531250319,0.18243864737624596,-0.07550000667572022,0.014200001358985902,0.03319999694824205,0.00493999995291233,0.00523999996483326,-0.0004799999902024865,0.03814108847333305,0.02337500480076561,0.0013683954709202625,0.001371580456902871,0.002674041712260592,0.0010778391703067374,-0.00313011682220807,-0.0002959000170426183,0.528740773102088,-0.8169076685683831,0.18428413651128275
1528856533.95,0.31618727470666247,0.2702105515683462,0.09516655742561504,0.1773523310102917,-0.06570001125335695,0.0022000008821487435,0.03600002288818346,0.0046999999880790715,0.005199999958276749,-0.0002999999979510904,0.03581660172169748,0.02299960072849696,0.004172380410303845,-0.0014530913347743125,0.005333668225425762,-0.0062823352292930125,-0.010255884600923106,-0.002126308573761964,0.5289567906357987,-0.8168776935799059,0.18439966666773108
1528856534.05,0.30956553679447163,0.2488040270922796,0.11006428266091876,0.18430409344342463,-0.08570001125335695,-0.019999999403953556,0.03020000457763658,0.004540000036358833,0.005599999949336052,-0.0005799999879673123,0.02997506050091241,0.020751564842532762,0.00155572332954116,-0.0044814302716847994,0.0065267533871489385,-0.01486479577469276,-0.004177641281100509,-0.00015899301435155932,0.5289996686913082,-0.8167956177784008,0.18437963117920136
1528856534.15,0.29537507263079865,0.2635935219888672,0.12565058694552367,0.1951545540027671,-0.10790000438690188,-0.016999999880790713,0.02120002746582017,0.004280000105500221,0.0062999999523162846,-0.0008199999853968621,0.035896699135212644,0.025196814548053004,0.003478103537557044,-0.004348038957068211,0.008650425019483187,-0.018559961821929833,-0.004580168958727979,0.006608174358331772,0.5287949155185241,-0.8169713162958355,0.18435457893683965
1528856534.25,0.28738217999488097,0.27077532456206493,0.16882577020799483,0.19544558810677728,-0.15210000514984134,-0.023399999737739565,0.025800018310546735,0.003800000064074993,0.006639999970793725,-0.00119999997317791,0.03526017763460526,0.02654484178652122,0.008378281197661264,-0.0019302075501813369,0.006427619920677383,-0.015837739864043923,-0.010100452564098077,0.010517745327731604,0.5289945581359524,-0.8167131864005686,0.18437779481391492
1528856534.35,0.2813972176653822,0.26958770476829486,0.17966005492284803,0.20335080238319905,-0.16170000553131106,-0.014399998784065247,0.030800018310546736,0.0036400000378489497,0.006980000063776971,-0.0017199999839067458,0.03512986149974946,0.02745869855059987,0.004649239229571729,-0.0013103238359801087,0.0023444333345527947,-0.00986818919160023,-0.00481446132112669,0.010689355013657456,0.5288901303583415,-0.8168923122614086,0.18439858772700854
1528856534.45,0.284067106839205,0.2828564142293602,0.19607868913208268,0.2134389286940627,-0.17750000476837163,-0.0051999980211257955,0.03020000457763658,0.003660000003874302,0.007300000041723251,-0.0021800000220537187,0.03220259143153479,0.025871387403496766,0.0024308109342151235,0.0005738856290845874,0.0031531072305376515,-0.00844248529315283,0.0005166519727292037,0.012421238604818155,0.5289259018977374,-0.8168424961452732,0.18434968686094133
1528856534.55,0.31039943911044443,0.2894403456381687,0.20824397351332324,0.2113688614336198,-0.1857000017166138,-0.018999997973442078,0.047400016784667834,0.0036799999698996543,0.007240000069141388,-0.001700000036507845,0.03726008548829594,0.02427373756287005,0.0004554200013155423,-0.0001183365936109561,0.003720615356541545,-0.00655527335571696,2.7877076148559725e-05,0.008892371329106778,0.5287482799942688,-0.8168918475439522,0.18426240487183704
1528856534.65,0.30413370553576485,0.2690739793209347,0.23417721634374572,0.20477423836994807,-0.19769999980926514,-0.045199998021125794,0.06639999389648424,0.004379999898374081,0.0060800000652670855,-0.0015200000419281422,0.03372286241913631,0.02374016411214812,-0.001597949092073987,0.0022860646054642685,0.0028608341025017124,-0.0020222134597410743,0.0032032155753057654,0.011245377802328108,0.5288151674042664,-0.816743810616936,0.18421389504048688
1528856534.75,0.2824961838727296,0.2528659496594269,0.24328812284669493,0.20598283761880423,-0.2084999990463257,-0.03339999854564667,0.06779998779296861,0.0045599999278783795,0.006039999984204769,-0.001120000050868839,0.032616921931524316,0.02538628160518125,-0.008491902171964051,-0.0002137057246000211,0.0006939764169454386,0.003168017891779452,0.009254554895626469,0.0020738429674396455,0.5288407808364215,-0.8168320093092221,0.1841793069178395
1528856534.85,0.29098724595704245,0.2520129757578863,0.2688227535917177,0.20235322124151603,-0.2398999929428101,-0.06199999988079071,0.06799999237060533,0.0048999999463558205,0.005779999904334545,-0.00028000004356727,0.030953584164514627,0.0248586609343913,-0.004494704466739155,0.000465913911205035,0.0021983644614585562,-0.0013675237710807542,0.007035025849229435,0.005149089195512229,0.5288565782497626,-0.8168715072642208,0.18422154071242286
1528856534.95,0.29802682085115273,0.23535539341310455,0.28510387704594303,0.19329447525962049,-0.25289999485015874,-0.09419999957084656,0.06819999694824205,0.00489999994635582,0.005499999932944775,0.0005999999889172614,0.03874807189501819,0.08261935282652261,-0.0004484703911555175,0.002364441830286673,-0.0012075723725038416,0.001896529978072,0.008337575559775727,-0.05697221898874079,0.5290229611339818,-0.816646990259481,0.1841300091322789
1528856535.05,0.27917059586974985,0.24993557996574756,0.2802922816137827,0.20720813194057072,-0.23969999790191654,-0.10739999920129777,0.06899997711181627,0.005399999916553498,0.005479999892413616,-0.0005599999963305889,0.054485319316649704,0.13885352988739735,0.0031684126753128805,-0.004772644541846952,-0.005123692339917795,-0.039815091009168434,0.03743848769260824,-0.08146552605675451,0.5295283174607788,-0.8169918186223315,0.18399427867483062
1528856535.15,0.2787542600240878,0.26268963799913314,0.27472066617140617,0.18785224182206728,-0.23150000095367437,-0.05000000029802323,0.08079998016357408,0.003619999960064888,0.005539999902248383,-0.0008200000040233136,0.1619561241210815,0.1617902504048472,0.03982124480764974,0.017215472733188474,-0.0153226219677179,-0.02495749540330126,0.011123403731287023,-0.09751649882515012,0.5325340137771802,-0.8155647334662885,0.1829959604710345
