,baxter_enpoint_pose.pose.position.x,baxter_enpoint_pose.pose.position.y,baxter_enpoint_pose.pose.position.z,baxter_enpoint_pose.pose.orientation.x,baxter_enpoint_pose.pose.orientation.y,baxter_enpoint_pose.pose.orientation.z,baxter_enpoint_pose.pose.orientation.w
1528856069.91,0.5257981947026771,-0.8171573592144624,0.03357793258975805,0.9999353846018912,-0.004246580997859347,-0.010026991200757512,0.003246526302042608
1528856069.96,0.5258187748147612,-0.8172452132167946,0.03363830077227101,0.9999356336785512,-0.0041927692420808925,-0.010006556118275575,0.003298216469453735
1528856070.01,0.5257942550864388,-0.817251520710274,0.033620442745276015,0.9999350977516209,-0.0042593918941318835,-0.010031650081372186,0.0032956611252934745
1528856070.06,0.5259385436874557,-0.8172768264305214,0.03372211651328327,0.9999358199292773,-0.004166568892035304,-0.009964426499322757,0.0033844220845870763
1528856070.11,0.5260643532071684,-0.8172879836243898,0.03382402639220081,0.9999367468748864,-0.004033321940540397,-0.009896355601042427,0.0034640104295256277
1528856070.16,0.5262552960510768,-0.8174089553687686,0.03408505297449918,0.9999379241058115,-0.004115395570132282,-0.009701577781889143,0.003583720741604509
1528856070.21,0.5262814868881122,-0.8174375011333254,0.03409505595326582,0.9999380300306207,-0.004203175722970209,-0.009647927560335282,0.003597289107412614
1528856070.26,0.5263267438387601,-0.8174599497564985,0.03419299909865747,0.9999387470302247,-0.004140151506505367,-0.009590091475110762,0.003637924541235976
1528856070.31,0.526325559081459,-0.8175659920744951,0.03425385548312199,0.9999384521120953,-0.00429076993609809,-0.00954537132129438,0.003663447590351621
1528856070.36,0.5263131672675087,-0.8173691460476141,0.03411274000969493,0.9999388130744742,-0.004358575659553528,-0.009563497370951779,0.003430901880203128
1528856070.41,0.5260897013357049,-0.817178125838691,0.03394604400053913,0.9999367078369273,-0.004317142677250202,-0.009839436949042818,0.003280409092807913
1528856070.46,0.5260825255632694,-0.8172995552245537,0.03400426005811134,0.9999366511850964,-0.004356328674781132,-0.009793870637231259,0.0033631740018238896
1528856070.51,0.5262185526528627,-0.817407148791735,0.034109979230947184,0.9999374971470553,-0.004284719601436191,-0.009694045379775224,0.0034708044837091596
1528856070.56,0.5261651349383526,-0.8174405977025258,0.03413158301265095,0.9999370460028782,-0.004210504308303997,-0.009749710578707839,0.003532202971645277
1528856070.61,0.5261837912726142,-0.8176014387781244,0.03431264371918707,0.9999369938731173,-0.004208634753714345,-0.009696494167651403,0.0037041550698082163
1528856070.66,0.5263445073066692,-0.8176860206263904,0.0344012726216168,0.9999381902450054,-0.004086205420296315,-0.009591933589969565,0.003825198969573687
1528856070.71,0.5265241357377323,-0.8174432853980959,0.034387078997031126,0.9999393829521754,-0.0038893707493223026,-0.009592172433687606,0.003720891587408818
1528856070.76,0.5263848071193903,-0.8173627530585004,0.03426045916309428,0.9999381200740104,-0.003891180216042293,-0.009756808656940574,0.003629730908551798
1528856070.81,0.5265288411176814,-0.8172592911091426,0.03423089833041907,0.9999393339708207,-0.0037598487202156706,-0.009695875832628688,0.0035968109265496853
1528856070.86,0.5264222366068131,-0.8173368238980921,0.034195762940594066,0.9999384089147332,-0.0038395060026554613,-0.009740322694771866,0.0036340617945212128
1528856070.91,0.5264262225414296,-0.8173829979209912,0.034268154674932945,0.9999387425567073,-0.0038802670858702412,-0.009678414945766394,0.0036732005652695826
1528856070.96,0.5263329999435877,-0.8175681512848287,0.03428176927482299,0.9999373176657973,-0.003974913837277315,-0.009725257007265491,0.0038335661518191823
1528856071.01,0.5265351453909315,-0.8174931652647741,0.034374339410717526,0.9999389704103026,-0.0040253122966800526,-0.00953725838283395,0.003820767239231642
1528856071.06,0.5263362143057104,-0.8176058951704795,0.034354980541367194,0.9999377303733193,-0.004156186542975386,-0.00961562219430582,0.0038185702382109686
1528856071.11,0.5265586676037994,-0.8175714352356164,0.03441843533205788,0.9999393915024217,-0.004010006367458967,-0.009488330045273975,0.003858703421384814
1528856071.16,0.5265570688018159,-0.8175909642751917,0.0344440019552528,0.9999388293989288,-0.004136267382614924,-0.009491854415195388,0.00386163616426545
1528856071.21,0.5265335572704316,-0.8175727641817582,0.0344521798437115,0.9999388936227493,-0.004148065956600877,-0.009496355914218331,0.0038241027891366386
1528856071.26,0.5263740362698753,-0.8178177745545107,0.034470465635587845,0.9999373275962051,-0.004105507209888867,-0.009611547492367933,0.003992405197649562
1528856071.31,0.5264428212023776,-0.8178292736230611,0.03451519367839811,0.9999377128044626,-0.0041775995915684415,-0.0095372325709954,0.003995844320272452
1528856071.36,0.5264757197412883,-0.8178925571347776,0.03454480572476137,0.9999377554967447,-0.004210120971877702,-0.00950830813073953,0.004017294265503596
1528856071.41,0.5265726022047454,-0.8180807343208784,0.03465104740059295,0.9999383313194241,-0.004163864626106559,-0.009403459347798354,0.004176796803497318
1528856071.46,0.5267414432357336,-0.8180638306640646,0.0346747639965384,0.9999396880842492,-0.004143755851469682,-0.009268679892524528,0.00417051435261321
1528856071.51,0.5268489306458404,-0.8179630231859114,0.03468512388137721,0.9999407778687804,-0.004193360457644347,-0.009172440075280232,0.0040773131559878216
1528856071.56,0.5269608820679523,-0.8178125897568596,0.03473274112601115,0.9999413639668658,-0.004053823848347139,-0.00918909768259024,0.004034991491553858
1528856071.61,0.5267995776773674,-0.817733023154749,0.03463382013201133,0.9999400400457982,-0.004024312621430897,-0.009365858755381077,0.003980390352087773
1528856071.66,0.5268441610669887,-0.8176408143855306,0.03451224078762799,0.9999411277417651,-0.003960595661280311,-0.009319915418991858,0.003880021236061419
1528856071.71,0.5266437907174885,-0.8177515562570986,0.03448373741098783,0.9999394412640168,-0.004118324811152071,-0.009422589432496083,0.0038906184630159717
1528856071.76,0.5266244446078465,-0.8178051699352962,0.034475467620828947,0.9999392235846013,-0.00414489042711053,-0.009418236171788903,0.003927719068457984
1528856071.81,0.526543503233128,-0.8179373170185673,0.034396705167387534,0.9999390741044742,-0.004219451950084108,-0.009394625417365944,0.003947127644113112
1528856071.86,0.5265583259967015,-0.8179348450444593,0.034367732035207946,0.9999395635608831,-0.004420385453790998,-0.009285994925901956,0.00385950351803966
1528856071.91,0.5265552025787913,-0.8179027375781831,0.034366480706200124,0.9999391168325378,-0.004408001593676546,-0.009338474229427475,0.003862315941771602
1528856071.96,0.526693142005109,-0.8178766811360622,0.03446509973530065,0.9999397428802648,-0.004240419298414777,-0.009297817125225396,0.003975380021188374
1528856072.01,0.5265664923708189,-0.8178480507233555,0.034442253999041376,0.9999387258308211,-0.004324406521460877,-0.00938475534010458,0.00392756187420283
1528856072.06,0.526550191992777,-0.8177871521626732,0.03445506730419014,0.9999385323263624,-0.004315612798113617,-0.009422142654314321,0.0038948564874337877
1528856072.11,0.5266695398217686,-0.8179760286295155,0.03463237665297969,0.9999389074174693,-0.00420825085986182,-0.00933177279970258,0.004123707202031184
1528856072.16,0.5264637609317594,-0.8181992333961541,0.034759571193142276,0.9999373394404556,-0.004417161487641354,-0.009358693858864094,0.004224369579718161
1528856072.21,0.5263145595895294,-0.8182489761637363,0.034779492399069266,0.9999364433011455,-0.004435125097405934,-0.009449691393516878,0.004216163639810232
1528856072.26,0.5265242874877296,-0.8181185863317179,0.0347934193806253,0.999938264953275,-0.004210083317215503,-0.009367547672375487,0.004188056325531696
1528856072.31,0.5264657742574548,-0.8182544923547554,0.034785613510989764,0.9999376128691956,-0.0043002621395403,-0.009358102000400007,0.004277486110250679
1528856072.36,0.5264043589376277,-0.8181649030970828,0.03470014494882375,0.9999374853097988,-0.004201161326856591,-0.009453924617280098,0.004202671782154373
1528856072.41,0.526525932135931,-0.8180367113412808,0.03464336894018291,0.9999382884668314,-0.003995175108406346,-0.009465533870969198,0.004197652716095439
1528856072.46,0.5266971029654322,-0.8177907222173519,0.03446839761826276,0.9999401628322954,-0.0039390394394925215,-0.009384370974512378,0.0039805529627818135
1528856072.51,0.5264645240559449,-0.8179129635327395,0.034461939554163795,0.9999381732579279,-0.004073700275132881,-0.009518695537857938,0.00402561967688726
1528856072.56,0.5266054102066241,-0.8177998872745743,0.03453782373393221,0.9999391391651535,-0.004083165575490227,-0.00943263376309738,0.003972436302238741
1528856072.61,0.5265285261435122,-0.8177825842386885,0.03447158090806049,0.9999386255537293,-0.0042366740010525,-0.009449979922111723,0.0038994444257868612
1528856072.66,0.5264400240157792,-0.8177640528663418,0.03433951702662627,0.9999382543334708,-0.00434086033693883,-0.009481041828857818,0.0038136647795668803
1528856072.71,0.5263065491962631,-0.817842051401428,0.03439113126290857,0.9999370011467292,-0.004372309292648789,-0.009573656619992743,0.003881204494266287
1528856072.76,0.5264105286319039,-0.81790388961922,0.034388218741122134,0.9999378839069891,-0.004317478829592212,-0.009483866523335095,0.003935630914574598
1528856072.81,0.526490009627627,-0.8177251265349287,0.034289824094755936,0.9999382941617904,-0.004163561868986659,-0.009546878627603339,0.003842792107748174
1528856072.86,0.5265930008470194,-0.8175976911754905,0.03430632106487274,0.9999351528374765,-0.004672928306974063,-0.009576693116277634,0.003802957050746201
1528856072.91,0.5270672456948348,-0.8174766722249034,0.03441223536871907,0.9999203100095214,-0.006391299747184727,-0.009518585692163245,0.003936713725313289
1528856072.96,0.5274952340840591,-0.8173831483536392,0.03447527997536937,0.9998881487968613,-0.008629609972752611,-0.010173727512088171,0.004549122849205817
1528856073.01,0.5284486289430602,-0.817130714847036,0.034771242267311084,0.9998408896342461,-0.011081537168269057,-0.011317833767523941,0.00572073268532166
1528856073.06,0.5304796272080722,-0.8164581213345439,0.03553776267968228,0.9997876098981918,-0.013991496729424457,-0.012299559906479829,0.007081544534241189
1528856073.11,0.5344954232620229,-0.8145168315064885,0.03659215484233126,0.9997431801548748,-0.016177953611741142,-0.012925019833936815,0.008445388934855223
1528856073.16,0.5400516234592037,-0.8119051935580935,0.03811695524075555,0.9997124433300514,-0.017013388524075856,-0.013163743100428395,0.010208082241881869
1528856073.21,0.5481602126086527,-0.8080041735866701,0.04009169317963597,0.9997033306184221,-0.01722602708971165,-0.012052954603756941,0.011787016680440514
1528856073.26,0.5586204729714467,-0.8027388602412006,0.042502687486315194,0.9996994196499425,-0.01763258826394854,-0.009737864222366954,0.013176151019760331
1528856073.31,0.5707588697581115,-0.7963347864929933,0.045066222903238654,0.999687160872582,-0.018203818116141784,-0.006988001972822088,0.01469636447113025
1528856073.36,0.5834149797892738,-0.7885686994248655,0.047982306726401976,0.9996636714687636,-0.019236591258457964,-0.00488026251193453,0.015985852352624445
1528856073.41,0.59692750478011,-0.7787870797650144,0.05109096565880954,0.9996315133683504,-0.020852900553580002,-0.0032620590916735952,0.01656393151652628
1528856073.46,0.6110069330047807,-0.7672698938579853,0.0543907064875132,0.9995878603071595,-0.02289767908194354,-0.0021964562790657755,0.016893155475410516
1528856073.51,0.6257031072026332,-0.7539156824445412,0.05780590116398522,0.9995405673518613,-0.024947565394549148,-0.001529517141759014,0.016925384056880148
1528856073.56,0.641110799607374,-0.7389960444630427,0.06115646371156241,0.9994869785735297,-0.026828211927732368,-0.0009825502043052576,0.017156783111340824
1528856073.61,0.6582659226593043,-0.7227850067774482,0.06445326473884704,0.999427057726853,-0.028374147275347174,0.0008351107453026185,0.017879911628375027
1528856073.66,0.676252907804539,-0.7051187702001785,0.0674958715428983,0.9993650825103565,-0.029718868025822527,0.0031864308743546027,0.018729051750150393
1528856073.71,0.6943302804945771,-0.685776257050778,0.07045308803971183,0.999305712905202,-0.031148294125374523,0.005669462942563404,0.019094077185790745
1528856073.76,0.7114216487553764,-0.665184313632277,0.07285461619937704,0.9992788299297602,-0.03168835609359086,0.007417163870331304,0.019298294994908104
1528856073.81,0.7271532627494685,-0.6434707525343449,0.0749543081774098,0.9992840962372477,-0.03155275184095613,0.008394395228863046,0.01898484655114536
1528856073.86,0.7410865231086657,-0.6210025673810294,0.0766629055964021,0.9993240550313118,-0.030835792992254116,0.008603670261132578,0.017827825905706557
1528856073.91,0.7535933069623395,-0.5987558146354639,0.07830461049856301,0.9993799676659066,-0.02969746209268295,0.008653098313529249,0.016468312357483184
1528856073.96,0.7646802098826191,-0.5773782341076655,0.07951471230178823,0.9994490302946549,-0.02794831980158741,0.008594242581775735,0.01535009723843662
1528856074.01,0.7750110110599832,-0.5571446491796588,0.08090590432707652,0.9995000413647848,-0.026452326646254878,0.009219943378782758,0.014313386649055924
1528856074.06,0.7841622914445737,-0.5381020228707742,0.08204691722816486,0.9995475258396455,-0.025072096870591757,0.009931155658891199,0.013124895106378152
1528856074.11,0.7920215910047376,-0.5209895641031334,0.08324317547766531,0.9995698380556671,-0.024363667266186356,0.010562254373289452,0.012338230738793327
1528856074.16,0.7986554491172408,-0.5054204744277611,0.08431241759945744,0.9995986228832417,-0.0232958910467821,0.011014495444578632,0.011631716245269015
1528856074.21,0.8043575380244528,-0.49157385521724817,0.0854509022275636,0.9996283948683273,-0.021915627171642353,0.011626445048311755,0.0109732938384969
1528856074.26,0.8088586642087737,-0.480189641690181,0.08639572492541876,0.9996510395945707,-0.02086385465379575,0.012141409167556162,0.010356557856633426
1528856074.31,0.8125558049950384,-0.47075641425690984,0.08735266327736234,0.999667877304868,-0.019924847712134593,0.012721966318612485,0.009935572844523403
1528856074.36,0.8153443334839409,-0.4630090305198695,0.08823647798449376,0.9996863033706738,-0.01905350048200802,0.013065494962130908,0.009574670390090283
1528856074.41,0.8171685613115126,-0.4575134659272129,0.0889061981991033,0.9996827697858235,-0.019222549378536312,0.0130883213147193,0.009541137499825937
1528856074.46,0.8182882470491675,-0.45385284480682136,0.08947392415736569,0.9996582050454914,-0.02040609376108404,0.012926870035297511,0.00972946039377001
1528856074.51,0.8189674715391864,-0.4512368872222467,0.09001863213747646,0.9996264114916344,-0.021915912166859508,0.012636205904584757,0.009925503481667843
1528856074.56,0.8194626676097171,-0.4495615181989735,0.09057279075182016,0.9995961686348036,-0.023249547958491084,0.012459526826084491,0.010274192547025314
1528856074.61,0.8198258178978611,-0.44909038911996635,0.09084375919618706,0.9995559808151567,-0.02481111393365006,0.012433688893503336,0.010661779656292544
1528856074.66,0.8203728976009463,-0.4484525141765276,0.09103288021321145,0.9995280438933128,-0.025756198000175465,0.012663015709949665,0.010880251299423124
1528856074.71,0.8206768765679967,-0.44845989685973503,0.09122074379187425,0.999507825358436,-0.026355923544551164,0.012737989290365721,0.011242064024148356
1528856074.76,0.8205771203505537,-0.44819817689388786,0.09105989236218126,0.9995079199095634,-0.026474557224713764,0.012392301634990166,0.011320835549453047
1528856074.81,0.8202968601488078,-0.448038861120034,0.09076865502916652,0.9995108589266731,-0.026600046112411912,0.011877140591063247,0.011297262259164562
1528856074.86,0.8198502475488536,-0.4475398009181095,0.09043168490409961,0.9995279132745758,-0.026282518248246813,0.011139702042086754,0.011241098961908976
1528856074.91,0.8193842825737109,-0.44713000024575733,0.09018743223395735,0.9995456353339555,-0.025919782643995914,0.010421705506702359,0.011206001778214758
1528856074.96,0.819018542627909,-0.446396121189939,0.08967884182825446,0.9995672302587567,-0.02548133655838389,0.009758727794316593,0.010942097033020255
1528856075.01,0.8189970593321767,-0.4456354145260125,0.08935990108614823,0.9995824383272431,-0.025069521314046016,0.009475851903756792,0.01078067460572446
1528856075.06,0.8188797400488813,-0.4454071751702114,0.0890785221090914,0.9995874163308455,-0.025007252699833515,0.00922016954556123,0.010690504831793086
1528856075.11,0.818932646538569,-0.445078219961196,0.08886168231796246,0.9995917494914207,-0.024876878517638455,0.009148325216819927,0.010654728819180694
1528856075.16,0.8189074025888173,-0.44506017921795105,0.08861874505009501,0.999589814934472,-0.025045634249114088,0.009081627949356024,0.010495447543460159
1528856075.21,0.8189418907447584,-0.44495044001572126,0.08860313198081489,0.9995898941153731,-0.02508422723106839,0.009100111360624927,0.010381005091286977
1528856075.26,0.8188974379109463,-0.44497575168698755,0.08860034801774538,0.9995876282180783,-0.025205453162420306,0.00906456731744603,0.010340451778121679
1528856075.31,0.819031294172707,-0.4448531373189537,0.08855005505105172,0.9995891245198826,-0.025123740730106706,0.009168545342940131,0.0103038253132224
1528856075.36,0.8190909213721377,-0.4446333870710723,0.08856955110064715,0.9995944479782272,-0.02492103536924857,0.00919349250690574,0.010250860789403134
1528856075.41,0.8191400672578418,-0.44457421789270973,0.08864262599803024,0.9995962653725113,-0.024827695682785533,0.009250528967754284,0.010252106986497266
1528856075.46,0.8191467849191877,-0.44459096313838126,0.08865874265360175,0.9995945962964122,-0.02488295068708325,0.009278156968290926,0.010254654897792483
1528856075.51,0.8190499025847146,-0.44474475760318505,0.08842344112802697,0.9995943696701585,-0.024938722637307547,0.009176114306068876,0.010229339458123063
1528856075.56,0.8190234870797304,-0.44461468301568197,0.0884443076657096,0.9995953878480482,-0.024937604461767123,0.009142395811069568,0.01016261598599924
1528856075.61,0.8191353489682419,-0.44484308705379216,0.08857582386376565,0.9995878674016182,-0.02515575563083941,0.009309980161323044,0.010220221661269088
1528856075.66,0.8192202597805772,-0.4450071304591641,0.08863339993731055,0.999580334507168,-0.025351784720369017,0.009419163357339236,0.01036095300981501
1528856075.71,0.8191711242438305,-0.44498443409237765,0.08845046193030867,0.9995796394108785,-0.025441052064080528,0.009316472688189368,0.010299936971564576
1528856075.76,0.8193437648602147,-0.44480899150957137,0.08869776656033505,0.9995798679427218,-0.02532685005854162,0.009466342045645402,0.010421834419627667
1528856075.81,0.8194454330268772,-0.4447878612228613,0.08879837403491764,0.9995771685846283,-0.02537857085343631,0.009561517646035049,0.010471732566358163
1528856075.86,0.8193399282981925,-0.44486181878421327,0.08865403678439858,0.9995761508810961,-0.025466025682517667,0.009443805240503415,0.010461720327063802
1528856075.91,0.8193444734426436,-0.44470856854298635,0.08854968166632532,0.9995798039359618,-0.0253834714193406,0.009375179325839405,0.010381548675149833
1528856075.96,0.8192997900868196,-0.4449344991881243,0.08859338017742134,0.9995750952725078,-0.0255448811986882,0.00935474816300307,0.010450121915880751
1528856076.01,0.8193111664586802,-0.4450925628934571,0.08849157469301673,0.9995683223542651,-0.025784373977313264,0.009361627298548104,0.010504964467851678
1528856076.06,0.8193223823401656,-0.44514603133481595,0.08840007297688612,0.9995654242183878,-0.025911895287594695,0.009381076109987438,0.010450568600157775
1528856076.11,0.8192900822417313,-0.44530780833587524,0.08833965930937365,0.9995607483151828,-0.026089259501592046,0.009372098216057495,0.010463177826541442
1528856076.16,0.8191210139871924,-0.44558597880963036,0.08822366902809649,0.9995549598196858,-0.0263597561550916,0.009247783341171493,0.010447505548295237
1528856076.21,0.8191411296621369,-0.44517154027014466,0.08814917988714592,0.9995616933104002,-0.02614694341074256,0.00919615034861413,0.010370920051013336
1528856076.26,0.8190371714171948,-0.44517599172611977,0.08800692247742906,0.999563413570724,-0.026179916415274094,0.009079115317267149,0.010230579818584223
1528856076.31,0.819028584005623,-0.4452800975564864,0.08802535626646003,0.9995626097608263,-0.026162459964295025,0.009057504485478377,0.01037233172557354
1528856076.36,0.8191277381558437,-0.4448554526866572,0.087960384844247,0.9995686342550336,-0.025992296191661587,0.009079932553205302,0.010197005109886153
1528856076.41,0.8191850984899417,-0.44477174483463977,0.08797011017704093,0.9995711337907353,-0.025857492575273408,0.0090894330630648,0.010291511087950716
1528856076.46,0.8191359480023198,-0.4452331058866515,0.0880591089136087,0.9995627985673236,-0.026120076727562273,0.009128103223758748,0.010406185120424431
1528856076.51,0.8191609979842617,-0.4452162890706812,0.08812122264173217,0.9995633202122224,-0.026101515326232224,0.009176933081042376,0.010358530744068783
1528856076.56,0.8191116670796472,-0.4452751041812848,0.08803153943529625,0.9995585590437446,-0.026309637472759762,0.009135808052129976,0.010328058646908621
1528856076.61,0.8190905406944542,-0.4454065177423391,0.08814196437058978,0.9995560260426252,-0.026373518294041585,0.009139584742369377,0.010413188783150834
1528856076.66,0.8190340547389025,-0.44545974959458884,0.08806077206063367,0.9995534527004916,-0.02653041956238023,0.009113627179312824,0.01028209284237784
1528856076.71,0.8190422956007555,-0.4452755595443262,0.08795436352807762,0.9995568950291064,-0.0264317724468033,0.00908716759594919,0.01022364290262959
1528856076.76,0.8189685149131636,-0.44519755751819073,0.08788727135846673,0.9995572882334212,-0.026456960216932866,0.00896486026487161,0.010228299362482821
1528856076.81,0.8188649352820317,-0.44518699205762097,0.0878114916051303,0.9995620976022747,-0.026309451984806186,0.008866458380114878,0.010228131154733727
1528856076.86,0.8188248871815177,-0.44537383511967815,0.08783105539700624,0.9995596771385129,-0.026413480578544847,0.00888915346353834,0.010176736496674398
1528856076.91,0.8188541822657214,-0.44539388731846835,0.08788522811911138,0.9995587630435162,-0.026401937754147443,0.008920079723234744,0.010267884677868691
1528856076.96,0.8188345622653831,-0.445825062158485,0.08805542528436103,0.9995473310199859,-0.02679413086409131,0.009035277024572698,0.010243549768211195
1528856077.01,0.8187598926256259,-0.44651175490611605,0.08811335572673026,0.9995333093344158,-0.027247704201036727,0.009140495118889638,0.010304812110725817
1528856077.06,0.8185291685027225,-0.44701345607127824,0.08800410322906607,0.999525401456834,-0.027631834494900514,0.00899312089162828,0.010185312267775085
1528856077.11,0.8182988089496258,-0.44751581677070545,0.08780750893260227,0.9995160003007242,-0.02801985863620328,0.008836095243019818,0.010198403900409325
1528856077.16,0.8181601409716394,-0.44802804910503996,0.08780625132061591,0.9995056978072872,-0.028414932273382272,0.008836915167294178,0.010125547183323213
1528856077.21,0.8181622160231763,-0.44839676308904547,0.0877973698467193,0.9995018827052894,-0.02850602213513884,0.008918648129382884,0.010170353585110833
1528856077.26,0.8180490528665317,-0.4486774600776364,0.08771792524219453,0.9994968826887304,-0.02871105144948817,0.008844586162520178,0.010141358469293803
1528856077.31,0.8181163382341435,-0.44890038034038715,0.0877883298746684,0.9994923088925457,-0.028816168408496642,0.008960782017285587,0.010202252511956103
1528856077.36,0.8181335952303057,-0.4491731108065914,0.08793942686301655,0.999486038266441,-0.02898349916997169,0.009049649336400012,0.010268299906084305
1528856077.41,0.8179693258057427,-0.4493144333000715,0.08785343787439764,0.9994845886831445,-0.02908560624677244,0.008901553149911751,0.01024381829128792
1528856077.46,0.8177817943167831,-0.4492671486294138,0.08773650124705708,0.999485481110895,-0.029136315678767163,0.00868148545302314,0.010211060415764703
1528856077.51,0.817771647852615,-0.44898083473030065,0.08771381304724098,0.9994934665470087,-0.028874064166086042,0.008620571677281029,0.010224753258842312
1528856077.56,0.8178059624369076,-0.4490904719511962,0.08778444409373815,0.9994909565443331,-0.028935008495076103,0.008722094636192822,0.010209421570374288
1528856077.61,0.817824493987981,-0.44907407931934984,0.08778443702333906,0.9994923842845055,-0.028869253967783923,0.008761703457820357,0.010222018168111274
1528856077.66,0.8179318612003138,-0.4489600141044175,0.08782391734493965,0.9994939993774606,-0.028803728322428918,0.008892604851300532,0.010139151430105587
1528856077.71,0.8179229233385407,-0.4490890499003793,0.08779905278782447,0.9994920188088217,-0.028872079802969297,0.008934408933428617,0.010102867497874228
1528856077.76,0.8179077974852098,-0.449372479955842,0.08788002987247225,0.9994843445217508,-0.029121591436213196,0.009005699082078898,0.010086589890570003
1528856077.81,0.8179790215935084,-0.4492657782911776,0.08803043871340134,0.9994840312056603,-0.029091936274754194,0.009098149747538316,0.010114579426100067
1528856077.86,0.8179106950867047,-0.449176001034036,0.0879212439370502,0.9994857183115348,-0.029103647379428287,0.008995182387407532,0.010004154538547336
1528856077.91,0.8178967995327969,-0.4492274722199588,0.0879989101997771,0.9994861338858934,-0.029073789090572434,0.008986245035277998,0.0100581214977772
1528856077.96,0.8178656099099716,-0.4493198386877071,0.08804041618635222,0.9994838096665191,-0.029131483893074215,0.00896811168890708,0.01013597996188237
1528856078.01,0.8178028080015155,-0.449131794864328,0.08786235532383772,0.9994881352257772,-0.02906032700221084,0.008843531698092396,0.010018360817035263
1528856078.06,0.8176546513142501,-0.44903481375598925,0.0876259685774293,0.9994925778605249,-0.029000428711776095,0.008605653179922717,0.009963868049621748
1528856078.11,0.8176986637365591,-0.4492859350768841,0.08765921579021438,0.999488783057874,-0.029039145065688356,0.008709164938344255,0.010134663781959834
1528856078.16,0.8176370966651404,-0.44933205620999456,0.08750112314154786,0.9994881080671176,-0.029081895934530262,0.008642514793666426,0.010136009840266082
1528856078.21,0.817549979185759,-0.4493202298383285,0.08736612512732085,0.9994888407154964,-0.02911223736967556,0.00853943801764023,0.0100616069684927
1528856078.26,0.8176780862763667,-0.4493559525615465,0.08752917548925014,0.9994878605094504,-0.0290737870235083,0.008719856912713344,0.010115331103797203
1528856078.31,0.8175333877578821,-0.44949297501077873,0.08745315729751255,0.9994842866878283,-0.029238813249475103,0.008624750004087113,0.010076098904968273
1528856078.36,0.8173185356172905,-0.44952352018694436,0.08741171625176998,0.9994831626835372,-0.029370910528180087,0.008444248195018014,0.009959057126033967
1528856078.41,0.8172404522679779,-0.4498301904812228,0.08755618327047868,0.9994769939953105,-0.02955030208217373,0.00845784048133971,0.010030544777599182
1528856078.46,0.8173896744447886,-0.4498954537845666,0.0877209148505967,0.9994735750033716,-0.029594041105876982,0.008678923804635558,0.010048926348449621
1528856078.51,0.817302717886474,-0.4501520077999909,0.0876939667947524,0.9994704083323275,-0.029677919042816518,0.008634902489202356,0.0101588503297495
