,robotiq_force_sensor.wrench.force.norm.dividedby10,robotiq_force_sensor.wrench.torque.norm.dividedby0.4,wrench.force.x.ret/10.0,wrench.force.y.ret/10.0,wrench.force.z.ret/10.0,wrench.torque.x.ret/10.0,wrench.torque.y.ret/10.0,wrench.torque.z.ret/10.0,baxter_enpoint_pose.twist.linear.norm.dividedby0.4,baxter_enpoint_pose.twist.angular.norm,baxter_enpoint_pose.twist.linear.x,baxter_enpoint_pose.twist.linear.y,baxter_enpoint_pose.twist.linear.z,baxter_enpoint_pose.twist.angular.x,baxter_enpoint_pose.twist.angular.y,baxter_enpoint_pose.twist.angular.z,tactile_static_data.left.std.ret/300.0,tactile_static_data.right.std.ret/300.0
1526717139.33,0.31292270414451806,0.35389104821926637,0.10079999923706062,0.10690000176429747,0.2701000213623049,0.006800000071525574,0.010419999957084657,0.006599999889731408,0.025922084196290954,0.02254641370080048,-0.00046992936806237074,-0.0015051609530699602,0.0017757172997482761,0.0010747937769637376,-0.0013448640066878895,0.0005878403136456565,0.060182119563298386,0.0516325131522927
1526717139.43,0.2772154462320895,0.35928899350681115,0.08700000762939461,0.07409999966621396,0.2417000579833986,0.007020000070333481,0.010499999970197679,0.006699999943375588,0.02182105215621577,0.017811419238583873,0.00233476626315961,0.0004695591523271798,0.0033512664275849448,0.002462736546498177,-0.007530579595083153,0.001659321617111904,0.06079336751669248,0.049566934614316695
1526717139.53,0.25920396125289186,0.365577214107652,0.09580001831054695,0.03409999847412106,0.22390007019042985,0.007260000109672547,0.010700000077486038,0.006660000011324882,0.02583081795398604,0.019110447367148085,0.0033716456460492605,-0.0010971199995861306,0.005327774727401707,0.005902247679193872,-0.009400775405353815,-0.008080934255762017,0.06533775278850328,0.046244380382058595
1526717139.63,0.24544727100461816,0.3766142210011361,0.09440002441406257,0.0011000013351440102,0.21550010681152357,0.007380000203847886,0.010900000035762787,0.007240000069141388,0.03230416019168103,0.023297224051439736,0.0015015560423019523,-0.001384104025936436,0.000667057079486995,0.006081669189100674,-0.0028859451621166916,-0.0070315749685793405,0.06796605705410223,0.04820765623072011
1526717139.73,0.2640701158705388,0.3794983171041372,0.11020002365112312,-0.015699996948242225,0.22990013122558609,0.007420000135898591,0.010900000035762789,0.007440000027418137,0.02772492759357979,0.020446756023592475,9.783437313312365e-05,0.0005702341051605398,-0.004113222849420192,0.006913632043541889,0.0056623820615362,-0.0021178326352946477,0.0664464766272737,0.04632002286739696
1526717139.83,0.2813016828989001,0.3730156876465859,0.11580001831054694,-0.018699996471405068,0.2467001342773439,0.007380000054836274,0.010779999941587449,0.0071600000560283665,0.034034488960245794,0.025043923284934596,0.0021108341114554315,-0.0006088657407248237,-0.002745052054712557,0.0067287070965586,0.0008850089790453329,-0.005978813972478768,0.06744317137715725,0.046543153236286744
1526717139.93,0.3135120034197777,0.3669710407114246,0.1588000106811524,-0.00909999608993534,0.26210014343261734,0.00711999997496605,0.010740000009536742,0.00698000006377697,0.038790987452214744,0.029257134005691247,0.004042738941811068,0.0008425311025900656,-0.00010541608110686562,0.005094668089699062,-0.003645721995779794,-0.002835078935179729,0.06803783404602806,0.05183975349108547
1526717140.03,0.30022085149958383,0.3756262377664743,0.16800001144409188,-0.008299996852874792,0.23510017395019545,0.007339999973773957,0.010899999886751175,0.007239999994635582,0.041161024403459465,0.027382748892623297,0.004376268396053703,-0.00021403419249611686,2.7182860926522084e-05,0.0004231684642137739,-0.0041855414907851175,-0.0006671696616832002,0.05983583335102465,0.0502992654794709
1526717140.13,0.308529166707953,0.3757215985416887,0.18640001296997075,0.0017000031471252088,0.23610015869140638,0.007219999879598618,0.01073999986052513,0.007579999938607217,0.0425327635540343,0.02886527834858488,0.006626885183004484,-0.004401114795888305,0.004424658788299344,-0.0008673485637928942,-0.011991071594672153,-0.008890854561574967,0.06050299101215536,0.04875925096563019
1526717140.23,0.31316574625581256,0.3717072221796786,0.19960000991821297,0.026300003528594934,0.22110015869140642,0.007139999940991402,0.010739999860525132,0.007319999933242799,0.046338878229288706,0.03191708409688541,0.008415514358892122,-0.004080552089308861,0.00886773518937033,-0.006609756519928728,-0.021624302071831907,-0.004712135672948416,0.05801844960169272,0.049313487880037775
1526717140.33,0.3126406243886291,0.3665700868122506,0.2014000129699708,0.028700003623962366,0.21950012207031266,0.007079999968409538,0.010719999969005587,0.007000000029802322,0.047421995238858185,0.030464686218546103,0.00872254054202353,-0.0056477856141081365,0.007648268978826645,-0.007392084652289062,-0.020352759846736537,-0.004007153786859115,0.05995463484882944,0.05175552429509557
1526717140.43,0.3005204096249689,0.3749040830501311,0.1800000190734864,0.011700003147125208,0.21790008544921888,0.0071599999815225605,0.010779999941587449,0.007500000074505806,0.043757379959533216,0.029628606791077317,0.008714519216574982,-0.008335256411752168,0.0066473074608348936,-0.00926564896005591,-0.01997796114129639,-0.006044367098414691,0.06219257660128625,0.05010510169965974
1526717140.53,0.3360825952639828,0.36557464842530085,0.19440000534057628,0.016900004148483243,0.257100067138672,0.006639999970793724,0.010339999943971634,0.007840000167489052,0.04272487415686958,0.02926095259640868,0.009469975632352154,-0.0037811280450590185,0.005801064682809203,-0.004340935686799325,-0.020314347650658093,-0.0035353963631953055,0.06410967627809085,0.05166088288952605
1526717140.63,0.34232573340070027,0.3583424891665581,0.20139999389648447,0.01690000414848324,0.25990005493164076,0.006460000053048133,0.010320000052452087,0.0074800001829862595,0.03520409891393973,0.028331936044222045,0.008347310543721757,-0.0007513972587832319,0.004378732961007512,0.0015535405704891901,-0.016215048494686902,-0.0016888459202713633,0.06074056199707875,0.049090172435358334
